query,page,cliques,impressoes,ctr,posicao
petite+jolie,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/petitejolie/,0,1,0.0,52.0
petitejolie,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/petitejolie/,0,4,0.0,44.25
pets almeida,https://almeidajunior.com.br/pt-br/aqui-os-pets-sao-bem-vindos/,0,3,0.0,10.666666666666666
pets almeida,https://almeidajunior.com.br/pt-br/shoppings-almeida-junior-ainda-mais-pet-friendly-confira-os-servicos-gratuitos-para-seu-bichinho-de-estimacao/,0,4,0.0,10.75
pets bem,https://almeidajunior.com.br/pt-br/aqui-os-pets-sao-bem-vindos/,0,1,0.0,81.0
pets cobasi,https://almeidajunior.com.br/pt-br/cobasi-inaugura-loja-no-neumarkt-shopping-e-nacoes-shopping/,0,1,0.0,1.0
pets o que significa,https://almeidajunior.com.br/pt-br/aqui-os-pets-sao-bem-vindos/,0,29,0.0,49.793103448275865
petshop blumenau,https://almeidajunior.com.br/pt-br/cobasi-inaugura-loja-no-neumarkt-shopping-e-nacoes-shopping/,0,2,0.0,1.0
pf garten,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,3,0.0,8.333333333333332
pf garten shopping,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,18,0.0,6.833333333333333
pf joinville,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,11,0.0,16.909090909090907
pf mais próximo,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,1,0.0,10.0
pf park,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,1,0.0,1.0
pf passaporte horario de funcionamento,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,1,0.0,8.0
pf shopping,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,3,0.0,3.6666666666666665
pg prime passaportes,https://almeidajunior.com.br/pt-br/garten-e-nacoes-recebem-unidades-da-policia-federal/,0,1,0.0,1.0
pharol balneário camboriú,https://almeidajunior.com.br/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping/,0,1,0.0,5.0
photos de magic feet,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/magic-feet-2/,0,1,0.0,6.0
photos de norte shopping,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/,0,4,0.0,4.0
photos de wok de jin,https://almeidajunior.com.br/en/franchises/balneario-shopping/jin-jin/,0,1,0.0,3.0
pib balneario camboriu,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,1,0.0,26.0
pib balneario camboriu,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_NK_2024.pdf,0,1,0.0,29.0
pib balneário camboriú,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,21,0.0,22.047619047619047
pib balneário camboriú,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_NK_2024.pdf,0,4,0.0,33.25
pib balneário camboriú 2023,https://almeidajunior.com.br/wp-content/uploads/2024/10/COMERCIAL_AJ_2024-1_compressed.pdf,0,1,0.0,12.0
pib balneário camboriú 2023,https://almeidajunior.com.br/wp-content/uploads/2024/11/COMERCIAL_AJ_2024.pdf,0,1,0.0,12.0
pib balneário camboriú 2024,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,16,0.0,13.1875
pib balneário camboriú 2024,https://almeidajunior.com.br/wp-content/uploads/2024/10/COMERCIAL_AJ_2024-1_compressed.pdf,0,4,0.0,9.5
pib balneário camboriú 2024,https://almeidajunior.com.br/wp-content/uploads/2024/11/COMERCIAL_BS_2024-2.pdf,0,3,0.0,8.666666666666668
pib blumenau,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,6,0.0,42.333333333333336
pib brasil 2007,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,78.0
pib brasil per capita,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,92.0
pib conceito,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,89.5
pib criciuma,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_NS_2024.pdf,0,1,0.0,1.0
pib curitiba,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,95,0.0,60.37894736842105
pib curitiba programação,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,68.0
pib da regiao sul,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,70.5
pib da região norte,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,90.0
pib da região sul,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,4,0.0,79.5
pib de balneário camboriú,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,9,0.0,18.22222222222222
pib de balneário camboriú,https://almeidajunior.com.br/wp-content/uploads/2024/11/COMERCIAL_AJ_2024.pdf,0,1,0.0,2.0
pib de balneário camboriú 2024,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,35,0.0,9.6
pib de balneário camboriú 2024,https://almeidajunior.com.br/wp-content/uploads/2024/10/COMERCIAL_AJ_2024-1_compressed.pdf,0,1,0.0,8.0
pib de blumenau,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,45.0
pib de chapecó,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,70.0
pib de curitiba,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,12,0.0,70.0
pib de florianópolis,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,45.0
pib de itajai,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,86.0
pib de itajaí,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,80.0
pib de joinville,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,45.0
pib de santa catarina,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,13,0.0,92.92307692307692
pib de sc,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,83.0
pib do estado de santa catarina,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,102.0
pib dos continentes,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,47.0
pib e idh do brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,88.5
pib florianopolis,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,7,0.0,40.857142857142854
pib floripa,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,27.0
pib jaragua do sul,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,8,0.0,54.625
pib joinville,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,4,0.0,39.0
pib per capita,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,90.0
pib per capita balneário camboriú,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_BS_2024.pdf,0,11,0.0,22.0
pib per capita br,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,73.0
pib per capita brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,27,0.0,97.48148148148148
pib per capita brasil 2010,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,55.0
pib per capita cidades brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,5,0.0,70.0
pib per capita criciuma,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_NS_2024.pdf,0,1,0.0,1.0
pib per capita curitiba,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,7,0.0,45.0
pib per capita de santa catarina,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,39.0
pib per capita de são paulo,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,68.0
pib per capita do brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,5,0.0,95.0
pib per capita no brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,93.0
pib per capita o que significa,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,85.66666666666667
pib per capita por estado,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,81.0
pib per capita santa catarina,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,4,0.0,51.0
pib per capita sao paulo,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,43.333333333333336
pib per capita são paulo,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,5,0.0,52.4
pib per capta sao paulo,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,43.0
pib percapita brasil,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,99.0
pib por continente,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,57.0
pib região norte,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,71.0
pib região sul,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,3,0.0,81.33333333333333
pib santa catarina,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,4,0.0,88.25
pib santa catarina 2023,https://almeidajunior.com.br/wp-content/uploads/2024/05/COMERCIAL_GS_2024.pdf,0,1,0.0,49.0
pib santa catarina 2023,https://almeidajunior.com.br/wp-content/uploads/2024/10/COMERCIAL_GS_2024_compressed.pdf,0,1,0.0,31.0
pib sc,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,83.0
picadilly loja,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/picadilly/,0,1,0.0,9.0
pictures,https://almeidajunior.com.br/pt-br/arena-summer-vibes-sephora/,0,1,0.0,10.0
piiza hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,10.0
pijama puket feminino,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/puket/,0,1,0.0,6.0
pijamas loungerie,https://almeidajunior.com.br/pt-br/franquias/continente-shopping/loungerie/,0,8,0.0,52.125
pijamas loungerie,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/loungerie/,0,11,0.0,59.18181818181818
pijamas loungerie,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/loungerie/,0,5,0.0,46.6
pintor almeida junior,https://almeidajunior.com.br/,0,1,0.0,36.0
pintura de almeida junior,https://almeidajunior.com.br/pt-br/premiacoes/,0,1,0.0,2.0
piranha schutz,https://almeidajunior.com.br/pt-br/franquias/continente-shopping/schutz-2/,0,1,0.0,5.0
pis pasep 2024,https://almeidajunior.com.br/en/shopping-centers-generate-2400-more-jobs-at-the-end-of-the-year/,0,1,0.0,99.0
piscina infantil continente,https://almeidajunior.com.br/pt-br/continente-shopping-residences/,0,1,0.0,34.0
piticas,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/loungerie/,0,1,0.0,15.0
piticas black friday,https://almeidajunior.com.br/pt-br/black-friday-dos-shoppings-almeida-junior-tera-descontos-de-ate-70-2/,0,1,0.0,49.0
piticas continente shopping,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,2,0.0,12.0
piticas shopping continente,https://almeidajunior.com.br/pt-br/franquias/continente-shopping/bibi/,0,1,0.0,15.0
piticas shopping continente,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,11,0.0,13.727272727272727
pittol centro blumenau,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/,0,1,0.0,1.0
pittol norte shopping,https://almeidajunior.com.br/pt-br/shoppings-da-almeida-junior-promovem-liquidacao-com-descontos-de-ate-70/,0,1,0.0,20.0
pittol norte shopping,https://almeidajunior.com.br/wp-content/uploads/2024/04/Norte-Shopping-Apresentacao-Comercial.pdf,0,1,0.0,27.0
pitza hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,4.0
pixza hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,18.0
pixza hutt,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,4.0
pizaria hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,11,0.0,6.454545454545454
pizza,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,2.0
pizza bc balneário camboriú,https://almeidajunior.com.br/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping/,0,1,0.0,5.0
pizza bis cardápio,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,4,0.0,24.5
pizza bis fotos,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,2,0.0,4.0
pizza bis franquia,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,23,0.0,12.0
pizza de bis,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,3,0.0,23.666666666666668
pizza garten,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,6,0.0,11.666666666666666
pizza hot,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,2.0
pizza hurt,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,10.0
pizza hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,12,0.0,13.5
pizza hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,124,0.0,8.153225806451612
pizza hut aquitania,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,5,0.0,10.2
pizza hut balneario,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,18.0
pizza hut balneario shopping,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,4,0.0,10.5
pizza hut balneario shopping,https://almeidajunior.com.br/pt-br/shoppings-almeida-junior-sorteiam-60-kits-da-samsung-para-celebrar-o-dia-dos-pais/,0,1,0.0,31.0
pizza hut bela vista,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,2,0.0,44.5
pizza hut franquia,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,425,0.0,26.945882352941176
pizza hut franquia,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,49,0.0,32.95918367346938
pizza hut franquia valor,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,49,0.0,47.204081632653065
pizza hut fundada em,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,17,0.0,9.235294117647058
pizza hut joinville,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,175,0.0,11.074285714285715
pizza hut jundiai shopping,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,17.0
pizza hut loja,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,70,0.0,7.5
pizza hut loja,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,7,0.0,9.142857142857142
pizza hut lojas,https://almeidajunior.com.br/en/nacoes-shopping-to-receive-seven-new-stores/,0,1,0.0,36.0
pizza hut lojas,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,43,0.0,7.395348837209302
pizza hut lojas,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,17.0
pizza hut neumarkt,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,2,0.0,11.0
pizza hut norte shopping,https://almeidajunior.com.br/pt-br/franquias/garten-shopping-franquias/pizzahut/,0,1,0.0,49.0
pizza hut norte shopping,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,152,0.0,21.835526315789473
pizza hut norte shopping,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,13,0.0,18.692307692307693
pizza hut norte shoppinh,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,14.0
pizza hut s,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,4.0
pizza hut shopping,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,28,0.0,9.964285714285714
pizza hut shopping,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,2,0.0,52.0
pizza hut shopping interlagos,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,1.0
pizza hut sp,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,41.0
pizza hut trabalhe conosco,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,67.0
pizza hut é de onde,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,4,0.0,12.75
pizza huts,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,4,0.0,9.75
pizza jut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,10.0
pizza neumarkt,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,1,0.0,10.0
pizza rut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,9.0
pizzahut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,7,0.0,12.285714285714286
pizzahut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,9,0.0,6.222222222222222
pizzahut #,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,44.0
pizzahutsp,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,44.0
pizzaria balneario camboriu,https://almeidajunior.com.br/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping/,0,1,0.0,4.0
pizzaria balneário camboriú,https://almeidajunior.com.br/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping/,0,1,0.0,3.0
pizzaria bis,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,1,0.0,16.0
pizzaria bus,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,1,0.0,58.0
pizzaria hurt,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,10,0.0,5.1
pizzaria hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,674,0.0,6.525222551928783
pizzaria hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,28,0.0,40.107142857142854
pizzaria huts,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,22,0.0,8.772727272727273
pizzaria huts,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,2,0.0,6.0
pizzaria hutz,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,3,0.0,4.666666666666666
pizzaria huy,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,6.0
pizzaria neumarkt,https://almeidajunior.com.br/pt-br/franquias/neumarkt-shopping/pizzabis-2-2-2/,0,1,0.0,8.0
pizzaria pizza hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,2,0.0,8.0
pizzaria pizza hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,2,0.0,26.0
pizzaria shopping,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,47,0.0,7.340425531914893
pizzarias balneario camboriu,https://almeidajunior.com.br/pt-br/paris-6-chega-a-santa-catarina-com-espaco-cafe-no-balneario-shopping/,0,1,0.0,4.0
pizzas hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,1,0.0,35.0
pizzas hut,https://almeidajunior.com.br/pt-br/franquias/norte-shopping/pizza-hut/,0,1,0.0,6.0
piçarras shopping,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,1,0.0,4.0
piçarras tem shopping,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,5,0.0,9.4
piźza hut,https://almeidajunior.com.br/pt-br/franquias/garten-shopping/pizzahut/,0,33,0.0,7.484848484848484
planilha da ju,https://ri.almeidajunior.com.br/informacoes-financeiras-antiga/planilha-dinamica/,0,10,0.0,9.7
planilha da ju,https://ri.almeidajunior.com.br/informacoes-financeiras/planilha-dinamica/,0,3,0.0,8.333333333333332
planilhas da ju,https://ri.almeidajunior.com.br/informacoes-financeiras-antiga/planilha-dinamica/,0,2,0.0,8.0
planilhas da ju,https://ri.almeidajunior.com.br/informacoes-financeiras/planilha-dinamica/,0,107,0.0,9.80373831775701
planta baixa shopping,https://almeidajunior.com.br/pt-br/nossos-shoppings/,0,8,0.0,47.375
