query,cliques,impressoes,ctr,posicao,oportunidade_seo
criciuma nacoes shopping,1,294,0.003401360544217687,7.023809523809524,True
croassonho,1,45,0.022222222222222223,6.022222222222222,True
crocs balneario shopping,1,387,0.002583979328165375,11.297157622739018,True
crocs blumenau,1,67,0.014925373134328358,12.865671641791044,True
crocs continente,1,28,0.03571428571428571,5.857142857142857,False
crocs garten,1,90,0.011111111111111112,6.533333333333333,True
crocs joinville,1,467,0.0021413276231263384,8.980728051391864,True
cs residence shopping,1,4,0.25,6.75,False
cs residences florianopolis,1,42,0.023809523809523808,8.595238095238095,True
dengo balneario camboriu,1,2,0.5,14.0,False
dfps,1,318,0.0031446540880503146,5.5754716981132075,True
diretório de continente shopping,1,529,0.001890359168241966,7.6351606805293,True
diretório de shopping neumarkt,1,367,0.0027247956403269754,8.05449591280654,True
emissão de passaporte joinville,1,126,0.007936507936507936,8.119047619047619,True
empresa almeida,1,110,0.00909090909090909,7.781818181818182,True
estacionamento shopping balneário,1,549,0.0018214936247723133,9.477231329690346,True
exposição mundo jurássico,1,42,0.023809523809523808,27.547619047619047,True
franquia authentic feet,1,8,0.125,15.125,False
franquia calvin klein,1,259,0.003861003861003861,7.05019305019305,True
franquia calzedonia,1,9,0.1111111111111111,8.88888888888889,False
franquia cia da saude,1,9,0.1111111111111111,7.888888888888889,False
franquia de shopping,1,27,0.037037037037037035,24.40740740740741,False
franquia lança perfume valor,1,154,0.006493506493506494,6.525974025974026,True
franquia luz da lua,1,424,0.0023584905660377358,7.884433962264151,True
franquia oceane valor,1,10,0.1,7.4,False
franquia pampili,1,175,0.005714285714285714,5.537142857142857,True
franquia santa lolla,1,1423,0.0007027406886858749,11.834153197470133,True
franquia vans,1,479,0.0020876826722338203,7.682672233820459,True
frases pet friendly,1,4,0.25,10.25,False
fundo imobiliário shopping,1,20,0.05,38.95,False
fundos imobiliários shopping,1,8,0.125,50.75,False
garden shopping,1,324,0.0030864197530864196,15.506172839506172,True
garten,1,2694,0.0003711952487008166,9.837787676317744,True
garten shopping sorteio,1,3,0.3333333333333333,8.333333333333332,False
gift card shopping,1,2,0.5,12.5,False
girafas em joinville,1,266,0.0037593984962406013,8.902255639097746,True
giraffas onde tem,1,148,0.006756756756756757,9.445945945945946,True
grow up,1,20,0.05,38.45,False
hermanito joinville,1,145,0.006896551724137931,12.944827586206896,True
horario shopping nacoes criciuma,1,14,0.07142857142857142,1.0714285714285714,False
hugo boss balneario camboriu,1,217,0.004608294930875576,8.972350230414747,True
ice cream in brazil,1,1,1.0,20.0,False
imagens de cobasi neumarkt,1,239,0.0041841004184100415,7.083682008368201,True
imagens de lindt - shopping balneário camboriú estados,1,42,0.023809523809523808,4.357142857142858,True
imagens de lindt balneario camboriu,1,127,0.007874015748031496,6.307086614173229,True
imaginarium iguatemi campinas,1,3,0.3333333333333333,1.0,False
imaginarium joinville,1,160,0.00625,9.1625,True
imaginarium norte shopping,1,140,0.007142857142857143,10.25,True
inauguração shopping,1,35,0.02857142857142857,11.885714285714286,True
inovation,1,335,0.0029850746268656717,24.008955223880598,True
jeep commander,1,1,1.0,3.0,False
jogê,1,2518,0.0003971405877680699,11.370135027799842,True
joinville garten shopping,1,1167,0.000856898029134533,9.959725792630676,True
jovem aprendiz,1,7,0.14285714285714285,1.4285714285714286,False
jovem aprendiz são josé sc,1,5,0.2,1.0,False
jr mall,1,15,0.06666666666666667,9.266666666666667,False
jr premiações,1,85,0.011764705882352941,10.894117647058824,True
junior de almeida,1,9,0.1111111111111111,6.666666666666667,False
junior site,1,4,0.25,10.25,False
lages shopping center,1,19,0.05263157894736842,28.473684210526315,False
lança perfume marca,1,2,0.5,2.0,False
levi's continente shopping,1,20,0.05,5.65,False
lez a lez joinville,1,1027,0.0009737098344693282,11.351509250243428,True
lilica e tigor loja,1,40,0.025,17.225,True
lilica ripilica loja fisica,1,101,0.009900990099009901,8.267326732673268,True
lindt balneário camboriú,1,647,0.0015455950540958269,10.210200927357032,True
loja c&a,1,1,1.0,11.0,False
loja centauro no shopping,1,120,0.008333333333333333,6.541666666666667,True
loja centauros,1,329,0.00303951367781155,4.914893617021276,True
loja criamigos,1,154,0.006493506493506494,7.512987012987013,True
loja crocs balneario shopping,1,49,0.02040816326530612,10.959183673469388,True
loja crocs blumenau,1,129,0.007751937984496124,10.0,True
loja crocs joinville,1,315,0.0031746031746031746,8.723809523809525,True
loja da centauro,1,6002,0.00016661112962345885,5.418860379873376,True
loja da lilica ripilica no brás,1,297,0.003367003367003367,5.511784511784512,True
loja da melissa em joinville,1,67,0.014925373134328358,10.074626865671641,True
loja de cosméticos perto de mim,1,1,1.0,1.0,False
loja lilica e tigor,1,282,0.0035460992907801418,11.861702127659575,True
loja new balance bh,1,89,0.011235955056179775,10.438202247191011,True
loja new balance shopping,1,577,0.0017331022530329288,10.934142114384748,True
loja shopping neumarkt,1,234,0.004273504273504274,8.26923076923077,True
loja valisere shopping,1,63,0.015873015873015872,12.19047619047619,True
loja vans bc,1,68,0.014705882352941176,10.897058823529411,True
loja vivo shopping neumarkt,1,1,1.0,7.0,False
lojas canal,1,27,0.037037037037037035,14.037037037037036,False
lojas cecconello,1,80,0.0125,9.35,True
lojas de grife em balneário camboriú,1,57,0.017543859649122806,8.31578947368421,True
lojas do norte shopping blumenau,1,117,0.008547008547008548,11.7008547008547,True
lojas do shopping balneario,1,47,0.02127659574468085,9.51063829787234,True
lojas do shopping de balneário camboriú,1,65,0.015384615384615385,9.96923076923077,True
lojas do shopping neumarkt,1,443,0.002257336343115124,8.593679458239277,True
lojas milon,1,164,0.006097560975609756,17.26219512195122,True
lojas no continente shopping,1,181,0.0055248618784530384,12.176795580110497,True
lojas que tem no norte shopping,1,31,0.03225806451612903,5.967741935483871,False
lojas riachuelo,1,6,0.16666666666666666,69.5,False
lojas salinas shopping,1,8,0.125,23.375,False
lojas shopping neumarkt blumenau,1,323,0.0030959752321981426,6.96594427244582,True
lojas taco,1,219,0.0045662100456621,10.269406392694064,True
lojas taco endereços,1,4,0.25,9.0,False
lojas vans shopping,1,161,0.006211180124223602,12.546583850931677,True
lupo continente shopping,1,86,0.011627906976744186,6.1976744186046515,True
maior shopping blumenau,1,260,0.0038461538461538464,9.946153846153846,True
maior shopping de balneário camboriú,1,663,0.0015082956259426848,12.079939668174962,True
maior shopping de santa catarina,1,1510,0.0006622516556291391,7.964900662251655,True
mapa garten shopping,1,5,0.2,9.4,False
marca de sapatos brasileira,1,41,0.024390243902439025,1.1219512195121952,True
marca uza é boa,1,21,0.047619047619047616,2.0,False
marcas de sapato brasileiras,1,128,0.0078125,1.03125,True
marcos market blumenau,1,9,0.1111111111111111,8.88888888888889,False
melhor café colonial balneário camboriú,1,1,1.0,2.0,False
melhor shopping blumenau,1,52,0.019230769230769232,10.692307692307692,True
melhor shopping de blumenau,1,115,0.008695652173913044,11.91304347826087,True
melissa em joinville,1,43,0.023255813953488372,9.511627906976743,True
melissa shopping garten,1,22,0.045454545454545456,4.0,False
milon outlet,1,464,0.0021551724137931034,12.741379310344827,True
moncloa joinville,1,18,0.05555555555555555,8.777777777777779,False
multicoisas franquias,1,2,0.5,36.0,False
mundo verde alagoinhas,1,4,0.25,10.75,False
nacies shopping,1,140,0.007142857142857143,8.814285714285713,True
nacoes,1,2146,0.00046598322460391424,9.14398881640261,True
nacoes shoping,1,777,0.001287001287001287,8.151866151866152,True
narbona,1,15,0.06666666666666667,23.866666666666667,False
narbona continente shopping,1,172,0.005813953488372093,9.674418604651162,True
narbona shopping continente,1,29,0.034482758620689655,10.0,False
nações shopping criciúma,1,1350,0.0007407407407407407,6.557777777777778,True
nações shopping fotos,1,237,0.004219409282700422,8.852320675105485,True
nba store florianopolis,1,67,0.014925373134328358,10.343283582089553,True
neumarket shopping,1,262,0.003816793893129771,7.721374045801527,True
neumarkt lojas,1,323,0.0030959752321981426,8.34984520123839,True
neumarkt shopping blumenau - sc,1,163,0.006134969325153374,8.521472392638037,True
neumarkt shopping fotos,1,31,0.03225806451612903,7.161290322580645,False
neumarkt shopping lojas,1,232,0.004310344827586207,8.737068965517242,True
newmarkt,1,265,0.0037735849056603774,7.467924528301887,True
norte shopping blumenau do proprietário,1,23,0.043478260869565216,4.956521739130435,False
o que fazer com crianças nas ferias,1,1,1.0,4.0,False
oceane lojas,1,606,0.0016501650165016502,18.135313531353134,True
onde comprar?,1,1,1.0,2.0,False
onde tirar passaporte em joinville,1,174,0.005747126436781609,8.304597701149426,True
one spot,1,56,0.017857142857142856,7.678571428571429,True
opiniones de balneario shopping,1,264,0.003787878787878788,7.265151515151516,True
pampili franquia,1,98,0.01020408163265306,4.795918367346939,True
para 3 horas,1,1,1.0,1.0,False
paris 6 bc,1,90,0.011111111111111112,42.333333333333336,True
paris 6 florianópolis,1,147,0.006802721088435374,2.816326530612245,True
passaporte em joinville,1,346,0.002890173410404624,6.372832369942197,True
passaporte nacoes shopping,1,91,0.01098901098901099,11.604395604395604,True
petite jolie franquia,1,62,0.016129032258064516,6.741935483870968,True
petite jolie norte shopping,1,278,0.0035971223021582736,8.244604316546763,True
policia federal joinville passaporte,1,217,0.004608294930875576,9.47004608294931,True
policia garten shopping,1,10,0.1,8.3,False
polícia federal - joinville,1,35,0.02857142857142857,13.4,True
polícia federal de joinville,1,183,0.00546448087431694,13.469945355191257,True
polícia federal joinville agendamento,1,12,0.08333333333333333,8.416666666666668,False
polícia federal passaporte,1,30,0.03333333333333333,12.7,False
posto da polícia federal mais próximo,1,22,0.045454545454545456,11.318181818181818,False
praca almeida junior,1,9,0.1111111111111111,6.222222222222222,False
praça de alimentação garten shopping,1,43,0.023255813953488372,9.767441860465116,True
premiações,1,57,0.017543859649122806,62.421052631578945,True
premio abrasce 2025,1,59,0.01694915254237288,6.5423728813559325,True
preçolandia lojas shopping,1,69,0.014492753623188406,29.652173913043477,True
preçolandia mais próxima,1,31,0.03225806451612903,14.709677419354838,False
privacy do almeida,1,71,0.014084507042253521,6.591549295774648,True
pro quality,1,976,0.0010245901639344263,9.442622950819672,True
promoção continente shopping,1,53,0.018867924528301886,1.9056603773584906,True
promoção natal norte shopping,1,2,0.5,1.0,False
promoção norte shopping blumenau,1,3,0.3333333333333333,4.333333333333334,False
promoção shopping continente,1,163,0.006134969325153374,3.392638036809816,True
promoção shopping garten joinville,1,152,0.006578947368421052,6.855263157894737,True
promoção shopping neumarkt,1,51,0.0196078431372549,8.568627450980392,True
promoções norte shopping,1,2,0.5,3.0,False
puket joinville,1,50,0.02,6.96,True
qual maior shopping de blumenau,1,224,0.004464285714285714,7.973214285714286,True
qual o site?,1,1,1.0,1.0,False
qual é o maior shopping de blumenau,1,47,0.02127659574468085,4.127659574468085,True
quantos shopping tem em balneário camboriú,1,1073,0.0009319664492078285,9.64398881640261,True
quantos shopping tem em criciuma,1,16,0.0625,8.625,False
quantos shopping tem em florianópolis,1,408,0.0024509803921568627,9.220588235294118,True
quantos shopping tem em joinville,1,910,0.001098901098901099,8.416483516483517,True
quantos shoppings tem em balneário camboriú,1,491,0.002036659877800407,9.413441955193482,True
quantos shoppings tem em florianópolis,1,392,0.002551020408163265,8.14795918367347,True
quem foi almeida júnior,1,8,0.125,2.75,False
quiosque para alugar em balneário camboriú,1,70,0.014285714285714285,10.1,True
rafael pinton fiedler,1,24,0.041666666666666664,5.0,False
rede de shopping,1,682,0.001466275659824047,9.72140762463343,True
rede de shoppings,1,408,0.0024509803921568627,11.426470588235293,True
renovar passaporte joinville,1,74,0.013513513513513514,2.108108108108108,True
restaurante em balneário camboriú,1,4,0.25,2.0,False
restaurante perto do norte shopping,1,1,1.0,6.0,False
restaurantes no norte shopping,1,20,0.05,6.85,False
restaurantes shopping continente,1,44,0.022727272727272728,11.113636363636363,True
ri iguatemi,1,17,0.058823529411764705,8.823529411764707,False
ri shopping,1,9,0.1111111111111111,9.0,False
riachuelo casa loja fisica,1,69,0.014492753623188406,5.666666666666667,True
riachuelo porto alegre shopping,1,9,0.1111111111111111,1.0,False
riachuelo shopping balneario camboriu,1,39,0.02564102564102564,4.0256410256410255,True
richards,1,62219,1.6072260884938684e-05,6.63020942155933,True
sandálias brasileiras marcas,1,8,0.125,1.625,False
schutz de onde é,1,222,0.0045045045045045045,8.184684684684685,True
schutz garten,1,13,0.07692307692307693,5.615384615384615,False
schütz,1,68,0.014705882352941176,1.6323529411764706,True
sephora balneario,1,209,0.004784688995215311,11.191387559808613,True
sephora brasil camboriu,1,72,0.013888888888888888,7.444444444444445,True
sephora camboriu,1,465,0.002150537634408602,9.0,True
shoping,1,18,0.05555555555555555,3.8333333333333335,False
shoping balneario,1,417,0.002398081534772182,7.894484412470024,True
shoping camboriu,1,874,0.0011441647597254005,8.342105263157894,True
shoping joinville,1,70,0.014285714285714285,9.32857142857143,True
shopping,1,1010,0.0009900990099009901,10.358415841584158,True
shopping aberto hoje,1,1,1.0,1.0,False
shopping balneario camboriu lojas,1,23,0.043478260869565216,12.26086956521739,False
shopping balneario camburiu,1,305,0.003278688524590164,7.786885245901639,True
shopping balneário camboriú lojas,1,378,0.0026455026455026454,10.619047619047619,True
shopping balneário camboriú sc,1,1008,0.000992063492063492,8.355158730158731,True
