campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,shopping
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-11,50437,47108,1.070667,45,0.08922,1.612667,1.438825,72.57,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3699.0,0,0.019619,12.0,0,0,3700.0,0,0.019614,0,0,0,0.0,0,0,0.0,0,0,386.0,117.0,74.0,50.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-11,73908,68906,1.072592,186,0.251664,0.590699,1.486578,109.87,67.0,0,1.639851,31.0,0,3.544194,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5450.0,0,0.02016,22.0,0,0,5450.0,0,0.02016,0,0,0,0.0,0,0,0.0,0,0,95.0,35.0,18.0,12.0,UNKNOWN,UNKNOWN,UNKNOWN,66.0,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-11,50251,47771,1.051914,22,0.04378,2.972727,1.301467,65.4,1.0,0,65.4,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,6.54,4.0,0,0,10.0,0,6.54,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-11,220514,202720,1.087776,321,0.145569,1.349907,1.965045,433.32,257.0,0,1.68607,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4758.0,0,0.091072,15.0,0,0,4758.0,0,0.091072,0,0,0,0.0,0,0,0.0,0,0,12307.0,4490.0,2511.0,1781.0,UNKNOWN,UNKNOWN,UNKNOWN,257.0,GS
ALC - Exposição Territórios Internos,120245275376110260,OUTCOME_AWARENESS,2026-03-12,51579,44285,1.164706,29,0.056224,2.631034,1.479284,76.3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3438.0,0,0.022193,8.0,0,0,3438.0,0,0.022193,0,0,0,0.0,0,0,0.0,0,0,434.0,107.0,48.0,28.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,GS
ALC - COTTON,120245275442810260,OUTCOME_AWARENESS,2026-03-12,51694,49739,1.039305,37,0.071575,2.068919,1.48083,76.55,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3915.0,0,0.019553,12.0,0,0,3915.0,0,0.019553,0,0,0,0.0,0,0,0.0,0,0,392.0,114.0,65.0,29.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,GS
ALC - TODO MUNDO EM PANICO,120245275605620260,OUTCOME_AWARENESS,2026-03-12,75343,70326,1.071339,163,0.216344,0.711963,1.540289,116.05,69.0,0,1.681884,36.0,0,3.223611,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5518.0,0,0.021031,35.0,0,0,5518.0,0,0.021031,0,0,0,0.0,0,0,0.0,0,0,122.0,48.0,27.0,15.0,UNKNOWN,UNKNOWN,UNKNOWN,69.0,GS
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-12,52273,51646,1.01214,25,0.047826,2.7532,1.316741,68.83,1.0,0,68.83,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,5.294615,10.0,0,0,13.0,0,5.294615,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,GS
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-12,227284,210537,1.079544,337,0.148273,1.379792,2.045855,464.99,289.0,0,1.608962,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4917.0,0,0.094568,16.0,0,0,4917.0,0,0.094568,0,0,0,0.0,0,0,0.0,0,0,12188.0,4612.0,2588.0,1845.0,UNKNOWN,UNKNOWN,UNKNOWN,288.0,GS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-11,43846,41262,1.062624,100,0.228071,0.6143,1.40104,61.43,63.0,0,0.975079,28.0,0,2.193929,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1259.0,0,0.048793,7.0,0,0,1259.0,0,0.048793,0,0,0,0.0,0,0,0.0,0,0,204.0,72.0,43.0,26.0,UNKNOWN,UNKNOWN,UNKNOWN,63.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-11,23881,22803,1.047274,43,0.180059,0.791163,1.424563,34.02,30.0,0,1.134,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,910.0,0,0.037385,3.0,0,0,910.0,0,0.037385,0,0,0,0.0,0,0,0.0,0,0,305.0,90.0,44.0,27.0,UNKNOWN,UNKNOWN,UNKNOWN,29.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-11,17689,17243,1.025866,22,0.124371,1.092273,1.358471,24.03,14.0,0,1.716429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1250.0,0,0.019224,5.0,0,0,1250.0,0,0.019224,0,0,0,0.0,0,0,0.0,0,0,64.0,29.0,19.0,15.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-11,17216,17216,1.0,24,0.139405,1.015417,1.415544,24.37,17.0,0,1.433529,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,750.0,0,0.032493,1.0,0,0,750.0,0,0.032493,0,0,0,0.0,0,0,0.0,0,0,101.0,17.0,11.0,4.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-11,12971,12765,1.016138,30,0.231285,0.548333,1.268214,16.45,23.0,0,0.715217,15.0,0,1.096667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.530645,0.0,0,0,31.0,0,0.530645,0,0,0,0.0,0,0,0.0,0,0,19.0,9.0,7.0,5.0,UNKNOWN,UNKNOWN,UNKNOWN,23.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-11,12167,11230,1.083437,6,0.049314,2.721667,1.342155,16.33,5.0,0,3.266,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,3.266,0.0,0,0,5.0,0,3.266,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-11,7783,7783,1.0,10,0.128485,1.053,1.352949,10.53,8.0,0,1.31625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,384.0,0,0.027422,3.0,0,0,384.0,0,0.027422,0,0,0,0.0,0,0,0.0,0,0,135.0,77.0,13.0,9.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-11,19796,19796,1.0,34,0.171752,0.778824,1.337644,26.48,26.0,0,1.018462,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,42.0,0,0.630476,0.0,0,0,42.0,0,0.630476,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-12,44178,43288,1.02056,101,0.228621,0.614752,1.405451,62.09,71.0,0,0.874507,30.0,0,2.069667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,911.0,0,0.068156,9.0,0,0,911.0,0,0.068156,0,0,0,0.0,0,0,0.0,0,0,174.0,34.0,16.0,11.0,UNKNOWN,UNKNOWN,UNKNOWN,71.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-12,23824,23656,1.007102,36,0.151108,0.945,1.427972,34.02,23.0,0,1.47913,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,859.0,0,0.039604,2.0,0,0,859.0,0,0.039604,0,0,0,0.0,0,0,0.0,0,0,277.0,73.0,36.0,24.0,UNKNOWN,UNKNOWN,UNKNOWN,22.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-12,17915,17915,1.0,28,0.156294,0.8625,1.348032,24.15,20.0,0,1.2075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1278.0,0,0.018897,3.0,0,0,1278.0,0,0.018897,0,0,0,0.0,0,0,0.0,0,0,62.0,25.0,11.0,6.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-12,17418,17418,1.0,13,0.074635,1.887692,1.408887,24.54,9.0,0,2.726667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,866.0,0,0.028337,2.0,0,0,866.0,0,0.028337,0,0,0,0.0,0,0,0.0,0,0,140.0,35.0,20.0,11.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-12,13133,13101,1.002443,17,0.129445,0.978235,1.266276,16.63,14.0,0,1.187857,6.0,0,2.771667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,0,0.8315,0.0,0,0,20.0,0,0.8315,0,0,0,0.0,0,0,0.0,0,0,22.0,6.0,5.0,4.0,UNKNOWN,UNKNOWN,UNKNOWN,14.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-12,12359,12359,1.0,15,0.121369,1.123333,1.363379,16.85,11.0,0,1.531818,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,1.404167,1.0,0,0,12.0,0,1.404167,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-12,8045,7849,1.024971,7,0.087011,1.528571,1.330019,10.7,6.0,0,1.783333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,453.0,0,0.02362,1.0,0,0,453.0,0,0.02362,0,0,0,0.0,0,0,0.0,0,0,131.0,54.0,12.0,7.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-12,20085,19662,1.021514,38,0.189196,0.716053,1.354742,27.21,29.0,0,0.938276,1.0,0,27.21,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,48.0,0,0.566875,3.0,0,0,48.0,0,0.566875,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-13,46247,46247,1.0,82,0.177309,0.778537,1.380414,63.84,67.0,0,0.952836,29.0,0,2.201379,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1528.0,0,0.04178,13.0,0,0,1528.0,0,0.04178,0,0,0,0.0,0,0,0.0,0,0,202.0,51.0,27.0,17.0,UNKNOWN,UNKNOWN,UNKNOWN,67.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-13,24670,23484,1.050502,36,0.145926,0.956944,1.396433,34.45,26.0,0,1.325,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1106.0,0,0.031148,8.0,0,0,1106.0,0,0.031148,0,0,0,0.0,0,0,0.0,0,0,344.0,94.0,49.0,28.0,UNKNOWN,UNKNOWN,UNKNOWN,24.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-13,18905,18747,1.008428,21,0.111082,1.181429,1.312351,24.81,12.0,0,2.0675,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1278.0,0,0.019413,2.0,0,0,1278.0,0,0.019413,0,0,0,0.0,0,0,0.0,0,0,156.0,80.0,48.0,19.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-13,18243,17994,1.013838,22,0.120594,1.152727,1.390122,25.36,15.0,0,1.690667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,742.0,0,0.034178,1.0,0,0,742.0,0,0.034178,0,0,0,0.0,0,0,0.0,0,0,117.0,20.0,10.0,5.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-13,13891,13583,1.022675,17,0.122381,1.015882,1.243251,17.27,16.0,0,1.079375,4.0,0,4.3175,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26.0,0,0.664231,1.0,0,0,26.0,0,0.664231,0,0,0,0.0,0,0,0.0,0,0,17.0,10.0,6.0,6.0,UNKNOWN,UNKNOWN,UNKNOWN,16.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-13,12970,12970,1.0,17,0.131072,1.002941,1.314572,17.05,14.0,0,1.217857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,1.217857,0.0,0,0,14.0,0,1.217857,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-13,8494,8494,1.0,15,0.176595,0.736,1.299741,11.04,14.0,0,0.788571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,433.0,0,0.025497,2.0,0,0,433.0,0,0.025497,0,0,0,0.0,0,0,0.0,0,0,149.0,54.0,6.0,4.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-13,20503,20503,1.0,32,0.156075,0.847813,1.323221,27.13,22.0,0,1.233182,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,37.0,0,0.733243,0.0,0,0,37.0,0,0.733243,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-14,50790,49246,1.031353,130,0.255956,0.505923,1.29494,65.77,99.0,0,0.664343,53.0,0,1.240943,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,901.0,0,0.072997,6.0,0,0,901.0,0,0.072997,0,0,0,0.0,0,0,0.0,0,0,164.0,40.0,21.0,15.0,UNKNOWN,UNKNOWN,UNKNOWN,99.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-14,26922,26893,1.001078,43,0.159721,0.822791,1.314167,35.38,26.0,0,1.360769,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1073.0,0,0.032973,7.0,0,0,1073.0,0,0.032973,0,0,0,0.0,0,0,0.0,0,0,319.0,79.0,43.0,29.0,UNKNOWN,UNKNOWN,UNKNOWN,25.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-14,19926,19823,1.005196,33,0.165613,0.748788,1.240088,24.71,24.0,0,1.029583,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1312.0,0,0.018834,3.0,0,0,1312.0,0,0.018834,0,0,0,0.0,0,0,0.0,0,0,62.0,30.0,16.0,11.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-14,18319,17472,1.048478,28,0.152847,0.872143,1.333042,24.42,21.0,0,1.162857,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,738.0,0,0.033089,0.0,0,0,738.0,0,0.033089,0,0,0,0.0,0,0,0.0,0,0,103.0,15.0,9.0,4.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-14,15333,15150,1.012079,24,0.156525,0.755417,1.182417,18.13,16.0,0,1.133125,6.0,0,3.021667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.824091,0.0,0,0,22.0,0,0.824091,0,0,0,0.0,0,0,0.0,0,0,22.0,6.0,6.0,4.0,UNKNOWN,UNKNOWN,UNKNOWN,16.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-14,14893,14880,1.000874,15,0.100718,1.229333,1.238166,18.44,12.0,0,1.536667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,12.0,0,1.536667,0.0,0,0,12.0,0,1.536667,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-14,9494,9494,1.0,8,0.084264,1.4675,1.23657,11.74,7.0,0,1.677143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,537.0,0,0.021862,2.0,0,0,537.0,0,0.021862,0,0,0,0.0,0,0,0.0,0,0,169.0,81.0,10.0,8.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-14,22656,22580,1.003366,41,0.180968,0.700976,1.268538,28.74,29.0,0,0.991034,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,0,0.638667,2.0,0,0,45.0,0,0.638667,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-15,55601,53716,1.035092,111,0.199637,0.59991,1.19764,66.59,82.0,0,0.812073,34.0,0,1.958529,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2301.0,0,0.02894,14.0,0,0,2301.0,0,0.02894,0,0,0,0.0,0,0,0.0,0,0,419.0,98.0,40.0,19.0,UNKNOWN,UNKNOWN,UNKNOWN,82.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-15,31228,31228,1.0,43,0.137697,0.903953,1.244716,38.87,34.0,0,1.143235,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1148.0,0,0.033859,5.0,0,0,1148.0,0,0.033859,0,0,0,0.0,0,0,0.0,0,0,367.0,93.0,40.0,24.0,UNKNOWN,UNKNOWN,UNKNOWN,34.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-15,23780,23406,1.015979,40,0.168209,0.69175,1.163583,27.67,27.0,0,1.024815,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1375.0,0,0.020124,4.0,0,0,1375.0,0,0.020124,0,0,0,0.0,0,0,0.0,0,0,453.0,253.0,159.0,52.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-15,22147,21814,1.015265,36,0.16255,0.765556,1.244412,27.56,25.0,0,1.1024,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,890.0,0,0.030966,1.0,0,0,890.0,0,0.030966,0,0,0,0.0,0,0,0.0,0,0,118.0,23.0,13.0,7.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Novidades Cinema GNC,120238216202110225,OUTCOME_AWARENESS,2026-02-15,5124,5124,1.0,10,0.19516,0.589,1.149493,5.89,8.0,0,0.73625,4.0,0,1.4725,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.73625,0.0,0,0,8.0,0,0.73625,0,0,0,0.0,0,0,0.0,0,0,6.0,2.0,,,UNKNOWN,UNKNOWN,UNKNOWN,8.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-15,15995,15995,1.0,16,0.100031,1.168125,1.16849,18.69,11.0,0,1.699091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,1.699091,0.0,0,0,11.0,0,1.699091,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-15,10161,10161,1.0,9,0.088574,1.314444,1.164255,11.83,8.0,0,1.47875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,477.0,0,0.024801,3.0,0,0,477.0,0,0.024801,0,0,0,0.0,0,0,0.0,0,0,168.0,92.0,12.0,8.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-15,23762,23307,1.019522,43,0.180961,0.663488,1.200657,28.53,37.0,0,0.771081,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,61.0,0,0.467705,0.0,0,0,61.0,0,0.467705,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-16,57475,56510,1.017077,116,0.201827,0.564655,1.139626,65.5,73.0,0,0.89726,43.0,0,1.523256,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2337.0,0,0.028027,12.0,0,0,2337.0,0,0.028027,0,0,0,0.0,0,0,0.0,0,0,455.0,103.0,65.0,36.0,UNKNOWN,UNKNOWN,UNKNOWN,73.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-16,29425,28050,1.04902,40,0.135939,0.86,1.169074,34.4,32.0,0,1.075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1087.0,0,0.031647,6.0,0,0,1087.0,0,0.031647,0,0,0,0.0,0,0,0.0,0,0,288.0,65.0,28.0,16.0,UNKNOWN,UNKNOWN,UNKNOWN,32.0,NS
ALC - VERÃO/LOJAS,120237769884270225,OUTCOME_AWARENESS,2026-02-16,22168,21839,1.015065,35,0.157885,0.706571,1.115572,24.73,23.0,0,1.075217,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1298.0,0,0.019052,2.0,0,0,1298.0,0,0.019052,0,0,0,0.0,0,0,0.0,0,0,715.0,379.0,234.0,88.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - ÓCULOS META OAKLEY,120237770000040225,OUTCOME_AWARENESS,2026-02-16,20767,20366,1.01969,29,0.139645,0.853448,1.191795,24.75,23.0,0,1.076087,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,697.0,0,0.035509,2.0,0,0,697.0,0,0.035509,0,0,0,0.0,0,0,0.0,0,0,121.0,16.0,7.0,2.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Vortex,120238216332790225,OUTCOME_AWARENESS,2026-02-16,15628,15201,1.02809,13,0.083184,1.340769,1.115306,17.43,11.0,0,1.584545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,1.584545,0.0,0,0,11.0,0,1.584545,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Exposição Ambiências,120238497254480225,OUTCOME_AWARENESS,2026-02-16,9930,9595,1.034914,11,0.110775,0.991818,1.098691,10.91,8.0,0,1.36375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,427.0,0,0.02555,2.0,0,0,427.0,0,0.02555,0,0,0,0.0,0,0,0.0,0,0,147.0,75.0,12.0,7.0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - A Casa de Gaby,120238749907260225,OUTCOME_AWARENESS,2026-02-16,24795,24795,1.0,36,0.145191,0.785556,1.140553,28.28,25.0,0,1.1312,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,55.0,0,0.514182,3.0,0,0,55.0,0,0.514182,0,0,0,0.0,0,0,0.0,0,0,,,,,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NS
ALC - Super ZOO,120237697768620225,OUTCOME_AWARENESS,2026-02-17,57154,57154,1.0,101,0.176716,0.626634,1.107359,63.29,63.0,0,1.004603,32.0,0,1.977813,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2770.0,0,0.022848,16.0,0,0,2770.0,0,0.022848,0,0,0,0.0,0,0,0.0,0,0,494.0,106.0,48.0,27.0,UNKNOWN,UNKNOWN,UNKNOWN,63.0,NS
ALC - FÉRIAS JAN 25,120237769674470225,OUTCOME_AWARENESS,2026-02-17,30539,29560,1.033119,45,0.147353,0.758222,1.11726,34.12,33.0,0,1.033939,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1153.0,0,0.029592,8.0,0,0,1153.0,0,0.029592,0,0,0,0.0,0,0,0.0,0,0,334.0,93.0,38.0,21.0,UNKNOWN,UNKNOWN,UNKNOWN,32.0,NS
