campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping,video_p25,video_p50,video_p75,video_p100
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2025-12-01,199596,142112,1.404498,252,0.126255,0.963726,1.216752,242.858833,163.0,0,1.489931,1.0,0,242.858833,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9771.0,0,0.024855,24.0,0,0,9771.0,0,0.024855,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,358.0,92.0,52.0,38.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2025-12-01,1520,1147,1.325196,4,0.263158,0.475017,1.250045,1.900069,2.0,0,0.950035,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,0,0.031668,0.0,0,0,60.0,0,0.031668,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,3.0,1.0,1.0,1.0
ALC - Rubens Herbst - Zootopia 2,120242385359030260,OUTCOME_AWARENESS,2025-12-01,147004,109291,1.34507,163,0.110881,1.066871,1.182961,173.9,134.0,0,1.297761,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6007.0,0,0.02895,38.0,0,0,6007.0,0,0.02895,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,76.0,28.0,15.0,8.0
ALC - Rubens Herbst - Zootopia 2,120242385359030260,OUTCOME_AWARENESS,2025-12-01,106280,77449,1.372258,135,0.127023,0.927333,1.177926,125.19,98.0,0,1.277449,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6612.0,0,0.018934,47.0,0,0,6612.0,0,0.018934,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,74.0,27.0,8.0,6.0
ALC - Rubens Herbst - Zootopia 2,120242385359030260,OUTCOME_AWARENESS,2025-12-01,765,583,1.312178,0,0.0,0.0,1.111111,0.85,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.025,2.0,0,0,34.0,0,0.025,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,,,,
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2026-01-01,325139,292892,1.110099,447,0.13748,0.569642,0.783142,254.63,291.0,0,0.875017,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8718.0,0,0.029207,35.0,0,0,8718.0,0,0.029207,0,0,0,0.0,0,0,0.0,0,0,,,,194.0,female,GS,6104.0,2304.0,1280.0,741.0
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2026-01-01,400831,331712,1.208371,460,0.114762,0.7025,0.8062,323.15,284.0,0,1.137852,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13504.0,0,0.02393,51.0,0,0,13504.0,0,0.02393,0,0,0,0.0,0,0,0.0,0,0,,,,211.0,male,GS,13204.0,4865.0,2583.0,1564.0
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2026-01-01,3503,3065,1.142904,3,0.085641,0.943333,0.807879,2.83,1.0,0,2.83,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,117.0,0,0.024188,0.0,0,0,117.0,0,0.024188,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,unknown,GS,107.0,36.0,21.0,14.0
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2026-01-01,111005,42995,2.581812,1482,1.335075,0.237794,3.174722,352.41,1317.0,0,0.267585,1033.0,0,0.341152,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4657.0,0,0.075673,95.0,0,0,4657.0,0,0.075673,0,0,0,0.0,0,0,0.0,0,0,,,,1286.0,female,GS,3047.0,1843.0,1093.0,848.0
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2026-01-01,74824,31745,2.357033,1235,1.65054,0.228016,3.763498,281.6,1147.0,0,0.24551,752.0,0,0.374468,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3241.0,0,0.086887,48.0,0,0,3241.0,0,0.086887,0,0,0,0.0,0,0,0.0,0,0,,,,1095.0,male,GS,1919.0,1077.0,671.0,527.0
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2026-01-01,1089,484,2.25,12,1.101928,0.388333,4.279155,4.66,9.0,0,0.517778,5.0,0,0.932,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,0,0.245263,1.0,0,0,19.0,0,0.245263,0,0,0,0.0,0,0,0.0,0,0,,,,9.0,unknown,GS,9.0,6.0,4.0,4.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-01,470538,295994,1.589688,585,0.124326,0.831162,1.033349,486.23,350.0,0,1.389229,1.0,0,486.23,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23744.0,0,0.020478,64.0,0,0,23744.0,0,0.020478,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,916.0,280.0,155.0,97.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-01,436266,248810,1.75341,431,0.098793,1.048794,1.036134,452.03,271.0,0,1.668007,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23910.0,0,0.018905,68.0,0,0,23910.0,0,0.018905,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,779.0,244.0,138.0,99.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-01,4369,2890,1.511765,7,0.16022,0.637143,1.020829,4.46,5.0,0,0.892,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,209.0,0,0.02134,2.0,0,0,209.0,0,0.02134,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,7.0,4.0,3.0,1.0
ALC - LIQUIDA,120243051638560260,OUTCOME_AWARENESS,2026-01-01,827299,702617,1.177454,935,0.113018,1.668481,1.885691,1560.03,703.0,0,2.219104,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38887.0,0,0.040117,87.0,0,0,38887.0,0,0.040117,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,28014.0,11075.0,6538.0,4736.0
ALC - LIQUIDA,120243051638560260,OUTCOME_AWARENESS,2026-01-01,747061,585639,1.275634,709,0.094905,1.9922,1.890702,1412.47,508.0,0,2.780453,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34963.0,0,0.040399,104.0,0,0,34963.0,0,0.040399,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,25547.0,10031.0,5895.0,4176.0
ALC - LIQUIDA,120243051638560260,OUTCOME_AWARENESS,2026-01-01,9907,8836,1.121209,11,0.111033,1.76,1.954174,19.36,8.0,0,2.42,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,452.0,0,0.042832,4.0,0,0,452.0,0,0.042832,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,314.0,139.0,85.0,67.0
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-01,95364,68536,1.391444,111,0.116396,0.978649,1.139109,108.63,69.0,0,1.574348,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8042.0,0,0.013508,47.0,0,0,8042.0,0,0.013508,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,9343.0,2968.0,1407.0,959.0
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-01,85101,58042,1.466197,94,0.110457,1.030426,1.138177,96.86,59.0,0,1.641695,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7555.0,0,0.012821,21.0,0,0,7555.0,0,0.012821,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,8905.0,2506.0,1136.0,742.0
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-01,848,668,1.269461,0,0.0,0.0,1.308962,1.11,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,76.0,0,0.014605,0.0,0,0,76.0,0,0.014605,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,90.0,32.0,12.0,7.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-01,179832,101989,1.763249,225,0.125117,0.999644,1.250723,224.92,154.0,0,1.460519,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7557.0,0,0.029763,29.0,0,0,7557.0,0,0.029763,0,0,0,0.0,0,0,0.0,0,0,,,,154.0,female,GS,1854.0,512.0,286.0,127.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-01,159664,86636,1.842929,184,0.115242,1.059022,1.220438,194.86,120.0,0,1.623833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7218.0,0,0.026996,36.0,0,0,7218.0,0,0.026996,0,0,0,0.0,0,0,0.0,0,0,,,,120.0,male,GS,1823.0,671.0,349.0,151.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-01,1264,731,1.729138,4,0.316456,0.38,1.202532,1.52,4.0,0,0.38,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,59.0,0,0.025763,0.0,0,0,59.0,0,0.025763,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,unknown,GS,13.0,5.0,1.0,
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-01,32192,32099,1.002897,43,0.133574,1.12907,1.508139,48.55,28.0,0,1.733929,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,831.0,0,0.058424,6.0,0,0,831.0,0,0.058424,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,287.0,91.0,48.0,31.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-01,33940,33521,1.0125,26,0.076606,2.007692,1.538008,52.2,16.0,0,3.2625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,866.0,0,0.060277,5.0,0,0,866.0,0,0.060277,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,309.0,101.0,63.0,40.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-01,209,209,1.0,0,0.0,0.0,1.866029,0.39,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.13,0.0,0,0,3.0,0,0.13,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,2.0,,,
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,9838,9648,1.019693,16,0.162635,0.773125,1.257369,12.37,14.0,0,0.883571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,0,0.156582,1.0,0,0,79.0,0,0.156582,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,25.0,22.0,2.0,2.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,7726,7726,1.0,11,0.142376,0.949091,1.351281,10.44,9.0,0,1.16,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,65.0,0,0.160615,1.0,0,0,65.0,0,0.160615,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,25.0,16.0,6.0,2.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-01,84,83,1.012048,0,0.0,0.0,0.714286,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.06,0.0,0,0,1.0,0,0.06,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,,,,
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-28,52117,52117,1.0,50,0.095938,1.4364,1.378053,71.82,30.0,0,2.394,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2113.0,0,0.03399,9.0,0,0,2113.0,0,0.03399,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,66.0,19.0,10.0,6.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-28,49136,47878,1.026275,53,0.107864,1.233019,1.329982,65.35,40.0,0,1.63375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2198.0,0,0.029732,8.0,0,0,2198.0,0,0.029732,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,77.0,20.0,12.0,10.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-01-28,417,401,1.0399,1,0.239808,0.47,1.127098,0.47,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,0,0.027647,0.0,0,0,17.0,0,0.027647,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,,,,
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-28,17011,16673,1.020272,10,0.058785,2.274,1.336782,22.74,9.0,0,2.526667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1038.0,0,0.021908,8.0,0,0,1038.0,0,0.021908,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,1229.0,403.0,192.0,131.0
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-28,15564,15014,1.036632,13,0.083526,1.574615,1.315215,20.47,11.0,0,1.860909,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1103.0,0,0.018558,4.0,0,0,1103.0,0,0.018558,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,1281.0,398.0,190.0,136.0
ALC - Filme Bob Esponja,120243182467530260,OUTCOME_AWARENESS,2026-01-28,139,137,1.014599,0,0.0,0.0,0.863309,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.017143,1.0,0,0,7.0,0,0.017143,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,9.0,2.0,2.0,2.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-28,74789,60865,1.228769,88,0.117664,1.155909,1.360093,101.72,58.0,0,1.753793,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2935.0,0,0.034658,13.0,0,0,2935.0,0,0.034658,0,0,0,0.0,0,0,0.0,0,0,,,,58.0,female,GS,736.0,202.0,86.0,38.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-28,68726,55452,1.239378,94,0.136775,0.992553,1.357565,93.3,62.0,0,1.504839,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3080.0,0,0.030292,20.0,0,0,3080.0,0,0.030292,0,0,0,0.0,0,0,0.0,0,0,,,,62.0,male,GS,837.0,277.0,144.0,65.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-01-28,568,464,1.224138,1,0.176056,0.96,1.690141,0.96,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.04,0.0,0,0,24.0,0,0.04,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,5.0,1.0,1.0,
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-28,179211,142061,1.261507,239,0.133362,1.33795,1.784321,319.77,156.0,0,2.049808,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5205.0,0,0.061435,47.0,0,0,5205.0,0,0.061435,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,1782.0,644.0,365.0,241.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-28,196092,147043,1.333569,237,0.120862,1.460928,1.765702,346.24,171.0,0,2.024795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3847.0,0,0.090003,60.0,0,0,3847.0,0,0.090003,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,1260.0,420.0,242.0,170.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-01-28,1294,1054,1.227704,2,0.15456,1.175,1.816074,2.35,1.0,0,2.35,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,40.0,0,0.05875,1.0,0,0,40.0,0,0.05875,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,21.0,9.0,6.0,6.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-28,69545,48721,1.427413,87,0.125099,1.065862,1.333381,92.73,69.0,0,1.343913,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,518.0,0,0.179015,2.0,0,0,518.0,0,0.179015,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,190.0,137.0,19.0,14.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-28,58794,41222,1.426277,57,0.096949,1.368947,1.327176,78.03,47.0,0,1.660213,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,532.0,0,0.146673,4.0,0,0,532.0,0,0.146673,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,222.0,137.0,29.0,21.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-01-28,535,396,1.35101,0,0.0,0.0,1.383178,0.74,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.185,0.0,0,0,4.0,0,0.185,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,,,,
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,413699,233795,1.769495,471,0.113851,1.084735,1.23498,510.91,305.0,0,1.675115,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19997.0,0,0.025549,41.0,0,0,19997.0,0,0.025549,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,594.0,217.0,124.0,86.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,376889,213347,1.766554,379,0.10056,1.227388,1.234263,465.18,266.0,0,1.748797,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19448.0,0,0.023919,42.0,0,0,19448.0,0,0.023919,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,570.0,189.0,117.0,76.0
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2026-02-01,3070,1904,1.612395,4,0.130293,0.9625,1.254072,3.85,4.0,0,0.9625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,123.0,0,0.031301,1.0,0,0,123.0,0,0.031301,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,1.0,1.0,1.0,1.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,385244,168537,2.285813,490,0.127192,0.955612,1.215463,468.25,349.0,0,1.341691,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17215.0,0,0.0272,59.0,0,0,17215.0,0,0.0272,0,0,0,0.0,0,0,0.0,0,0,,,,349.0,female,GS,3760.0,990.0,504.0,248.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,338563,146436,2.31202,357,0.105446,1.151429,1.214131,411.06,252.0,0,1.63119,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16925.0,0,0.024287,76.0,0,0,16925.0,0,0.024287,0,0,0,0.0,0,0,0.0,0,0,,,,252.0,male,GS,3972.0,1297.0,687.0,318.0
ALC - CORRIDA SHOPPING,120243392123360260,OUTCOME_AWARENESS,2026-02-01,2845,1328,2.142319,4,0.140598,0.8325,1.170475,3.33,2.0,0,1.665,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,136.0,0,0.024485,0.0,0,0,136.0,0,0.024485,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,unknown,GS,35.0,15.0,10.0,6.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,321955,229262,1.40431,436,0.135423,1.384564,1.875014,603.67,291.0,0,2.074467,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9367.0,0,0.064446,88.0,0,0,9367.0,0,0.064446,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,2995.0,996.0,529.0,362.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,336015,239092,1.40538,447,0.13303,1.391096,1.850572,621.82,307.0,0,2.025472,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9129.0,0,0.068115,97.0,0,0,9129.0,0,0.068115,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,3262.0,1201.0,672.0,483.0
ALC - Exposição Legueiros,120243666484080260,OUTCOME_AWARENESS,2026-02-01,2430,1833,1.325696,5,0.205761,0.926,1.90535,4.63,3.0,0,1.543333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,72.0,0,0.064306,0.0,0,0,72.0,0,0.064306,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,21.0,10.0,4.0,3.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,127162,88255,1.440848,125,0.0983,1.2528,1.2315,156.6,102.0,0,1.535294,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,623.0,0,0.251364,5.0,0,0,623.0,0,0.251364,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,195.0,115.0,26.0,16.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,119990,82365,1.456808,104,0.086674,1.419038,1.229936,147.58,76.0,0,1.941842,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,921.0,0,0.160239,12.0,0,0,921.0,0,0.160239,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,330.0,159.0,49.0,30.0
ALC - Volta às aulas,120243667013080260,OUTCOME_AWARENESS,2026-02-01,1065,783,1.360153,2,0.187793,0.71,1.333333,1.42,2.0,0,0.71,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.157778,0.0,0,0,9.0,0,0.157778,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,3.0,2.0,,
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,174820,125421,1.393865,216,0.123556,1.204352,1.488045,260.14,175.0,0,1.486514,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1392.0,0,0.186882,8.0,0,0,1392.0,0,0.186882,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,1620.0,756.0,498.0,367.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,156674,114402,1.369504,169,0.107867,1.40574,1.516333,237.57,131.0,0,1.813511,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1262.0,0,0.188249,4.0,0,0,1262.0,0,0.188249,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,1496.0,666.0,423.0,315.0
ALC - Bailinho de carnaval e carnapet,120244043225990260,OUTCOME_AWARENESS,2026-02-01,1383,1005,1.376119,0,0.0,0.0,1.489516,2.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.2575,0.0,0,0,8.0,0,0.2575,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,13.0,2.0,1.0,1.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,197596,126281,1.564733,495,0.250511,0.529556,1.326596,262.13,353.0,0,0.742578,9.0,0,29.125556,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1566.0,0,0.167388,26.0,0,0,1566.0,0,0.167388,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,female,GS,2716.0,1143.0,686.0,524.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,174894,111302,1.571346,292,0.166958,0.806678,1.346816,235.55,218.0,0,1.080505,4.0,0,58.8875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1559.0,0,0.15109,16.0,0,0,1559.0,0,0.15109,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,male,GS,3100.0,1293.0,729.0,544.0
ALC - Semana do Cinema,120244043525950260,OUTCOME_AWARENESS,2026-02-01,1568,1029,1.52381,4,0.255102,0.4875,1.243622,1.95,4.0,0,0.4875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.108333,0.0,0,0,18.0,0,0.108333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,unknown,GS,41.0,14.0,8.0,5.0
ALC - Retail Experience,120244288353810260,OUTCOME_AWARENESS,2026-02-01,38328,21935,1.747344,42,0.10958,1.017857,1.115373,42.75,32.0,0,1.335938,1.0,0,42.75,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,36.0,0,1.1875,4.0,0,0,36.0,0,1.1875,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,female,GS,,,,
