campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,shopping,video_p25,video_p50,video_p75,video_p100
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,131609,91445,1.439215,109,0.082821,1.580917,1.309333,172.32,7.0,0,24.617143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,77.0,0,2.237922,38.0,0,0,77.0,0,2.237922,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,GS,,,,
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,129905,88995,1.459689,29,0.022324,6.126552,1.367692,177.67,1.0,0,177.67,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,29.611667,5.0,0,0,6.0,0,29.611667,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,instagram,GS,,,,
ALC - ANIVERSARIO JOINVILLE GARTEN,120245447327370260,OUTCOME_AWARENESS,2026-03-01,13,13,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,,,,
ALC- SEMANA DO CONSUMIDOR,120245447379270260,OUTCOME_AWARENESS,2026-03-01,1065400,675457,1.577302,1772,0.166323,1.408956,2.343411,2496.67,1486.0,0,1.680128,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26507.0,0,0.094189,89.0,0,0,26507.0,0,0.094189,0,0,0,0.0,0,0,0.0,0,0,,,,1477.0,instagram,GS,65437.0,24939.0,14057.0,10075.0
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-03-01,56813,37971,1.496221,201,0.353792,0.376965,1.333674,75.77,14.0,0,5.412143,8.0,0,9.47125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4309.0,0,0.017584,19.0,0,0,4309.0,0,0.017584,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,facebook,GS,806.0,243.0,130.0,77.0
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-03-01,50492,34708,1.454765,68,0.134675,1.036029,1.395271,70.45,54.0,0,1.30463,29.0,0,2.42931,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1475.0,0,0.047763,12.0,0,0,1475.0,0,0.047763,0,0,0,0.0,0,0,0.0,0,0,,,,54.0,instagram,GS,323.0,55.0,33.0,17.0
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-03-01,92,80,1.15,0,0.0,0.0,1.304348,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.006667,0.0,0,0,18.0,0,0.006667,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,3.0,,,
ALC - Turma do Coelho,120246044270030260,OUTCOME_AWARENESS,2026-03-01,38498,35943,1.071085,68,0.176633,0.766912,1.354616,52.15,37.0,0,1.409459,19.0,0,2.744737,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1054.0,0,0.049478,5.0,0,0,1055.0,0,0.049431,0,0,0,0.0,0,0,0.0,0,0,,,,37.0,facebook,GS,2750.0,1021.0,567.0,342.0
ALC - Turma do Coelho,120246044270030260,OUTCOME_AWARENESS,2026-03-01,30527,29462,1.036148,37,0.121204,1.178649,1.428571,43.61,29.0,0,1.503793,15.0,0,2.907333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,678.0,0,0.064322,1.0,0,0,678.0,0,0.064322,0,0,0,0.0,0,0,0.0,0,0,,,,29.0,instagram,GS,1751.0,647.0,374.0,282.0
ALC - Turma do Coelho,120246044270030260,OUTCOME_AWARENESS,2026-03-01,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,1.0,1.0,1.0,1.0
ALC - Musical - A menina da casa mágica,120246044406370260,OUTCOME_AWARENESS,2026-03-01,82201,67010,1.226698,225,0.273719,0.4644,1.271152,104.49,78.0,0,1.339615,42.0,0,2.487857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3074.0,0,0.033992,23.0,0,0,3074.0,0,0.033992,0,0,0,0.0,0,0,0.0,0,0,,,,78.0,facebook,GS,4525.0,1450.0,761.0,463.0
ALC - Musical - A menina da casa mágica,120246044406370260,OUTCOME_AWARENESS,2026-03-01,102764,72012,1.42704,195,0.189755,0.745846,1.415282,145.44,140.0,0,1.038857,76.0,0,1.913684,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,981.0,0,0.148257,20.0,0,0,981.0,0,0.148257,0,0,0,0.0,0,0,0.0,0,0,,,,140.0,instagram,GS,1173.0,429.0,253.0,180.0
ALC - Musical - A menina da casa mágica,120246044406370260,OUTCOME_AWARENESS,2026-03-01,38,37,1.027027,0,0.0,0.0,1.842105,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.07,0.0,0,0,1.0,0,0.07,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,2.0,,,
ENG - Panico 7,120246044638080260,OUTCOME_ENGAGEMENT,2026-03-01,25077,18713,1.340084,338,1.347849,0.243589,3.283218,82.333246,18.0,0,4.574069,5.0,0,16.466649,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14299.0,0,0.005758,105.0,0,0,14299.0,0,0.005758,0,0,0,0.0,0,0,0.0,0,0,,,,13.0,facebook,GS,984.0,485.0,354.0,64.0
ENG - Panico 7,120246044638080260,OUTCOME_ENGAGEMENT,2026-03-01,12192,10434,1.168488,59,0.483924,0.670623,3.245305,39.566754,43.0,0,0.920157,30.0,0,1.318892,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6722.0,0,0.005886,74.0,0,0,6722.0,0,0.005886,0,0,0,0.0,0,0,0.0,0,0,,,,43.0,instagram,GS,452.0,272.0,190.0,35.0
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-03-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,audience_network,GS,,,,
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-03-01,1902,1801,1.05608,41,2.155626,0.249024,5.368034,10.21,31.0,0,0.329355,25.0,0,0.4084,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.300294,2.0,0,0,34.0,0,0.300294,0,0,0,0.0,0,0,0.0,0,0,,,,31.0,facebook,GS,,,,
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-03-01,3986,3743,1.064921,117,2.935273,0.235556,6.9142,27.56,92.0,0,0.299565,81.0,0,0.340247,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,103.0,0,0.267573,6.0,0,0,103.0,0,0.267573,0,0,0,0.0,0,0,0.0,0,0,,,,91.0,instagram,GS,,,,
ENG - FRANQUIAS,120246492291640260,OUTCOME_ENGAGEMENT,2026-03-01,117,99,1.181818,7,5.982906,0.23,13.760684,1.61,4.0,0,0.4025,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.4025,0.0,0,0,5.0,0,0.322,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,GS,,,,
ENG - FRANQUIAS,120246492291640260,OUTCOME_ENGAGEMENT,2026-03-01,536,356,1.505618,10,1.865672,1.274,23.768657,12.74,9.0,0,1.415556,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,0,0.849333,4.0,0,0,15.0,0,0.849333,0,0,0,0.0,0,0,0.0,0,0,,,,9.0,instagram,GS,,,,
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-04-01,54345,40341,1.347141,146,0.268654,0.39414,1.058872,57.544401,12.0,0,4.795367,6.0,0,9.590734,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3671.0,0,0.015675,17.0,0,0,3671.0,0,0.015675,0,0,0,0.0,0,0,0.0,0,0,,,,12.0,facebook,GS,638.0,189.0,91.0,54.0
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-04-01,41550,32988,1.259549,45,0.108303,1.002125,1.085334,45.095612,37.0,0,1.2188,22.0,0,2.049801,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1328.0,0,0.033958,14.0,0,0,1328.0,0,0.033958,0,0,0,0.0,0,0,0.0,0,0,,,,37.0,instagram,GS,265.0,44.0,19.0,11.0
ALC - Camiseta Centauro,120246042142770260,OUTCOME_AWARENESS,2026-04-01,134,125,1.072,0,0.0,0.0,1.044674,0.139986,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.004516,0.0,0,0,31.0,0,0.004516,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,8.0,1.0,1.0,1.0
ENG - Panico 7,120246044638080260,OUTCOME_ENGAGEMENT,2026-04-01,6059,5887,1.029217,59,0.973758,0.303898,2.959234,17.93,2.0,0,8.965,1.0,0,17.93,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3350.0,0,0.005352,18.0,0,0,3350.0,0,0.005352,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,GS,227.0,113.0,77.0,12.0
ENG - Panico 7,120246044638080260,OUTCOME_ENGAGEMENT,2026-04-01,1833,1787,1.025741,9,0.490998,0.643333,3.158756,5.79,6.0,0,0.965,4.0,0,1.4475,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1142.0,0,0.00507,15.0,0,0,1142.0,0,0.00507,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,GS,81.0,40.0,27.0,9.0
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-04-01,30,18,1.666667,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,audience_network,GS,,,,
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-04-01,10052,7403,1.357828,250,2.487067,0.084238,2.095063,21.059571,205.0,0,0.10273,183.0,0,0.11508,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,220.0,0,0.095725,13.0,0,0,222.0,0,0.094863,0,0,0,0.0,0,0,0.0,0,0,,,,205.0,facebook,GS,,,,
TRAF - FRANQUIA,120246486234420260,LINK_CLICKS,2026-04-01,142473,103291,1.379336,4869,3.41749,0.096523,3.298663,469.970429,3052.0,0,0.153988,2398.0,0,0.195984,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3244.0,0,0.144874,130.0,0,0,3244.0,0,0.144874,0,0,0,0.0,0,0,0.0,0,0,,,,3052.0,instagram,GS,,,,
ENG - FRANQUIAS,120246492291640260,OUTCOME_ENGAGEMENT,2026-04-01,5362,2878,1.863099,175,3.263708,0.426743,13.927639,74.68,52.0,0,1.436154,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,65.0,0,1.148923,12.0,0,0,67.0,0,1.114627,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,GS,,,,
ENG - FRANQUIAS,120246492291640260,OUTCOME_ENGAGEMENT,2026-04-01,27264,14037,1.942295,417,1.529489,0.978417,14.964789,408.0,193.0,0,2.11399,1.0,0,408.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,271.0,0,1.505535,64.0,0,0,271.0,0,1.505535,0,0,0,0.0,0,0,0.0,0,0,,,,192.0,instagram,GS,,,,
ENG - FRANQUIAS,120246492291640260,OUTCOME_ENGAGEMENT,2026-04-01,81,2,40.5,0,0.0,0.0,1.481481,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,whatsapp,GS,,,,
ALC - ELLAS,120246600992030260,OUTCOME_AWARENESS,2026-04-01,219324,155690,1.408722,333,0.15183,0.618889,0.93966,206.09,203.0,0,1.015222,58.0,0,3.553276,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3700.0,0,0.0557,29.0,0,0,3701.0,0,0.055685,0,0,0,0.0,0,0,0.0,0,0,,,,203.0,facebook,GS,1822.0,527.0,217.0,131.0
ALC - ELLAS,120246600992030260,OUTCOME_AWARENESS,2026-04-01,291947,208590,1.399621,303,0.103786,0.969901,1.006621,293.88,256.0,0,1.147969,132.0,0,2.226364,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5343.0,0,0.055003,24.0,0,0,5343.0,0,0.055003,0,0,0,0.0,0,0,0.0,0,0,,,,256.0,instagram,GS,3072.0,1684.0,831.0,293.0
ALC - ELLAS,120246600992030260,OUTCOME_AWARENESS,2026-04-01,49,44,1.113636,0,0.0,0.0,0.204082,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.001111,0.0,0,0,9.0,0,0.001111,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,threads,GS,5.0,1.0,1.0,
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-04-01,284872,146681,1.942119,1500,0.526552,0.230707,1.214791,346.06,160.0,0,2.162875,113.0,0,3.062478,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,30145.0,0,0.01148,180.0,0,0,30150.0,0,0.011478,0,0,0,0.0,0,0,0.0,0,0,,,,159.0,facebook,GS,50805.0,20640.0,11855.0,7779.0
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-04-01,294128,150364,1.956107,669,0.227452,0.54559,1.240956,365.0,474.0,0,0.770042,351.0,0,1.039886,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16091.0,0,0.022683,97.0,0,0,16091.0,0,0.022683,0,0,0,0.0,0,0,0.0,0,0,,,,474.0,instagram,GS,25645.0,10518.0,6197.0,4469.0
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-04-01,7516,6327,1.187925,26,0.345929,0.361923,1.251996,9.41,19.0,0,0.495263,15.0,0,0.627333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1598.0,0,0.005889,12.0,0,0,1598.0,0,0.005889,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,threads,GS,2180.0,1214.0,809.0,559.0
ALC - DINOS,120247009600330260,OUTCOME_AWARENESS,2026-04-01,925,767,1.205997,8,0.864865,0.11625,1.005405,0.93,3.0,0,0.31,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,123.0,0,0.007561,0.0,0,0,123.0,0,0.007561,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,whatsapp,GS,158.0,95.0,73.0,54.0
TRAF - FRANQUIA 02,120247121341160260,LINK_CLICKS,2026-04-01,2583,931,2.774436,8,0.309717,0.06,0.18583,0.48,8.0,0,0.06,5.0,0,0.096,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.06,0.0,0,0,8.0,0,0.06,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,audience_network,GS,,,,
TRAF - FRANQUIA 02,120247121341160260,LINK_CLICKS,2026-04-01,55748,37972,1.468134,3163,5.673746,0.060585,3.437433,191.63,2474.0,0,0.077458,1380.0,0,0.138862,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2625.0,0,0.073002,135.0,0,0,2626.0,0,0.072974,0,0,0,0.0,0,0,0.0,0,0,,,,2473.0,facebook,GS,,,,
TRAF - FRANQUIA 02,120247121341160260,LINK_CLICKS,2026-04-01,35595,29281,1.215635,2731,7.672426,0.057525,4.413541,157.1,2165.0,0,0.072564,791.0,0,0.198609,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2218.0,0,0.07083,47.0,0,0,2218.0,0,0.07083,0,0,0,0.0,0,0,0.0,0,0,,,,2165.0,instagram,GS,,,,
TRAF - FRANQUIA 02,120247121341160260,LINK_CLICKS,2026-04-01,18,18,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,messenger,GS,,,,
TRAF - FRANQUIA 02,120247121341160260,LINK_CLICKS,2026-04-01,125,110,1.136364,15,12.0,0.022667,2.72,0.34,8.0,0,0.0425,8.0,0,0.0425,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.034,1.0,0,0,10.0,0,0.034,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,threads,GS,,,,
ENG - FRANQUIAS GS,120247121838140260,OUTCOME_ENGAGEMENT,2026-04-01,5169,3032,1.704815,152,2.940607,0.371766,10.932179,56.508432,37.0,0,1.527255,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,0,1.255743,6.0,0,0,47.0,0,1.202307,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,GS,,,,
ENG - FRANQUIAS GS,120247121838140260,OUTCOME_ENGAGEMENT,2026-04-01,20566,11747,1.750745,320,1.555966,0.938286,14.59942,300.251669,160.0,0,1.876573,2.0,0,150.125835,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,206.0,0,1.457532,34.0,0,0,206.0,0,1.457532,0,0,0,0.0,0,0,0.0,0,0,,,,160.0,instagram,GS,,,,
ENG - FRANQUIAS GS,120247121838140260,OUTCOME_ENGAGEMENT,2026-04-01,2219,1,2219.0,9,0.405588,0.406655,1.649346,3.659898,6.0,0,0.609983,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.609983,0.0,0,0,6.0,0,0.609983,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,whatsapp,GS,,,,
ALC - LOOKS OUTONO,120247552534330260,OUTCOME_AWARENESS,2026-04-01,22876,17744,1.289225,10,0.043714,2.803,1.225302,28.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,874.0,0,0.032071,5.0,0,0,874.0,0,0.032071,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,GS,58.0,24.0,19.0,4.0
ALC - Gifcard,120231989380800225,OUTCOME_AWARENESS,2025-10-27,67686,57013,1.187203,86,0.127057,1.19407,1.517153,102.69,67.0,0,1.532687,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1929.0,0,0.053235,3.0,0,0,1929.0,0,0.053235,0,0,0,0.0,0,0,0.0,0,0,,,,67.0,instagram,NS,469.0,211.0,38.0,23.0
TRAF- Giftcard,120231989566400225,LINK_CLICKS,2025-10-27,14320,9750,1.468718,319,2.227654,0.279342,6.222765,89.11,291.0,0,0.30622,1.0,0,89.11,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2708.0,0,0.032906,22.0,0,0,2708.0,0,0.032906,0,0,0,0.0,0,0,0.0,0,0,,,,291.0,instagram,NS,719.0,407.0,213.0,144.0
ALC - Inauguração Ritmi,120231990939630225,OUTCOME_AWARENESS,2025-10-27,63715,49721,1.28145,38,0.059641,2.592895,1.546418,98.53,1.0,0,98.53,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3151.0,0,0.031269,15.0,0,0,3151.0,0,0.031269,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,364.0,84.0,44.0,25.0
ENG - Cobasi,120231996987460225,OUTCOME_ENGAGEMENT,2025-10-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,,,,
ALC - Petfriendly,120231997693920225,OUTCOME_AWARENESS,2025-10-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,,,,
ALC - Loja Crocs,120232410145660225,OUTCOME_AWARENESS,2025-10-27,90675,71639,1.265721,113,0.124621,1.303805,1.624814,147.33,72.0,0,2.04625,1.0,0,147.33,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3178.0,0,0.046359,14.0,0,0,3178.0,0,0.046359,0,0,0,0.0,0,0,0.0,0,0,,,,36.0,instagram,NS,1284.0,614.0,375.0,284.0
ENG - pratos brasileiros cheios de sabor,120232410340560225,OUTCOME_ENGAGEMENT,2025-10-27,22274,18441,1.207852,66,0.29631,1.495,4.429829,98.67,38.0,0,2.596579,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8120.0,0,0.012151,105.0,0,0,8120.0,0,0.012151,0,0,0,0.0,0,0,0.0,0,0,,,,17.0,instagram,NS,2208.0,1506.0,1013.0,542.0
ALC - Officina Gelatiera,120232410376410225,OUTCOME_AWARENESS,2025-10-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,,,,
ALC - Chilli Beans,120233141162840225,OUTCOME_AWARENESS,2025-10-27,35330,29740,1.187962,44,0.12454,1.266364,1.57713,55.72,30.0,0,1.857333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1715.0,0,0.03249,6.0,0,0,1715.0,0,0.03249,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,instagram,NS,402.0,85.0,50.0,27.0
ALC - Café Cultura Halloween 2025,120233141777540225,OUTCOME_AWARENESS,2025-10-27,53315,44848,1.188793,20,0.037513,4.045,1.517397,80.9,2.0,0,40.45,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3030.0,0,0.0267,14.0,0,0,3030.0,0,0.0267,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,NS,839.0,374.0,99.0,68.0
ALC - Avatim,120233142672850225,OUTCOME_AWARENESS,2025-10-27,32765,28284,1.158429,11,0.033572,4.453636,1.495193,48.99,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1748.0,0,0.028026,4.0,0,0,1748.0,0,0.028026,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,80.0,30.0,18.0,13.0
ALC - Chegada Papai Noel - Natal 2025,120233915772800225,OUTCOME_AWARENESS,2025-10-27,78309,64166,1.220413,115,0.146854,1.057304,1.552695,121.59,50.0,0,2.4318,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3207.0,0,0.037914,30.0,0,0,3207.0,0,0.037914,0,0,0,0.0,0,0,0.0,0,0,,,,38.0,instagram,NS,2707.0,1338.0,874.0,670.0
ALC - Aniversário GNC,120234092401750225,OUTCOME_AWARENESS,2025-10-27,129610,86175,1.504032,272,0.20986,0.735257,1.543014,199.99,226.0,0,0.884912,127.0,0,1.574724,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,435.0,0,0.459747,1.0,0,0,435.0,0,0.459747,0,0,0,0.0,0,0,0.0,0,0,,,,226.0,instagram,NS,449.0,184.0,117.0,94.0
ALC - Gifcard,120231989380800225,OUTCOME_AWARENESS,2025-11-01,37224,35583,1.046118,40,0.107458,1.463,1.572104,58.52,38.0,0,1.54,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,758.0,0,0.077203,1.0,0,0,758.0,0,0.077203,0,0,0,0.0,0,0,0.0,0,0,,,,38.0,instagram,NS,256.0,156.0,19.0,10.0
TRAF- Giftcard,120231989566400225,LINK_CLICKS,2025-11-01,20858,15328,1.360778,201,0.963659,0.379851,3.660466,76.35,196.0,0,0.389541,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1459.0,0,0.05233,4.0,0,0,1459.0,0,0.05233,0,0,0,0.0,0,0,0.0,0,0,,,,196.0,instagram,NS,441.0,398.0,171.0,111.0
ALC - Inauguração Ritmi,120231990939630225,OUTCOME_AWARENESS,2025-11-01,148712,86405,1.721104,80,0.053795,2.866375,1.541974,229.31,1.0,0,229.31,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5645.0,0,0.040622,18.0,0,0,5645.0,0,0.040622,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,NS,689.0,129.0,68.0,39.0
ALC - Loja Crocs,120232410145660225,OUTCOME_AWARENESS,2025-11-01,210934,115158,1.831692,252,0.119469,1.371429,1.638427,345.6,151.0,0,2.288742,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5202.0,0,0.066436,21.0,0,0,5202.0,0,0.066436,0,0,0,0.0,0,0,0.0,0,0,,,,85.0,instagram,NS,2045.0,990.0,439.0,320.0
