campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,hourly_stats_aggregated_by_advertiser_time_zone,shopping
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-12-01,31903,0,0.0,70,0.219415,0.650286,1.426825,45.52,41.0,0,1.110244,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,272.0,0,0.167353,9.0,0,0,272.0,0,0.167353,0,0,0,0.0,0,0,0.0,0,0,,,,39.0,11:00:00 - 11:59:59,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2025-12-01,8934,0,0.0,121,1.354377,0.321653,4.356391,38.92,115.0,0,0.338435,82.0,0,0.474634,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,149.0,0,0.261208,13.0,0,0,149.0,0,0.261208,0,0,0,0.0,0,0,0.0,0,0,,,,115.0,11:00:00 - 11:59:59,GS
ALC - Árvore solidária,120241456113430260,OUTCOME_AWARENESS,2025-12-01,13384,0,0.0,14,0.104603,1.441429,1.50777,20.18,11.0,0,1.834545,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,182.0,0,0.110879,2.0,0,0,182.0,0,0.110879,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,11:00:00 - 11:59:59,GS
Coral Adventista,120241456346500260,OUTCOME_AWARENESS,2025-12-01,11073,0,0.0,8,0.072248,2.165,1.564165,17.32,7.0,0,2.474286,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,2.165,1.0,0,0,8.0,0,2.165,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,11:00:00 - 11:59:59,GS
ALC - Inauguração - Manly,120241830292400260,OUTCOME_AWARENESS,2025-12-01,4708,0,0.0,6,0.127443,1.16,1.478335,6.96,3.0,0,2.32,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,102.0,0,0.068235,1.0,0,0,102.0,0,0.068235,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,11:00:00 - 11:59:59,GS
ALC - Encontro Pet com Noel,120241868146220260,OUTCOME_AWARENESS,2025-12-01,15104,0,0.0,18,0.119174,1.353333,1.612818,24.36,15.0,0,1.624,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,0.76125,3.0,0,0,32.0,0,0.76125,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,11:00:00 - 11:59:59,GS
ALC - MODA,120242232300500260,OUTCOME_AWARENESS,2025-12-01,2477,0,0.0,3,0.121114,1.13,1.368591,3.39,2.0,0,1.695,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,83.0,0,0.040843,0.0,0,0,83.0,0,0.040843,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,11:00:00 - 11:59:59,GS
ALC - TURMA DA MONICA,120234621497810260,OUTCOME_AWARENESS,2025-09-20,3326,0,0.0,4,0.120265,1.17,1.407096,4.68,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,0.195,1.0,0,0,24.0,0,0.195,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Troca de Copos (OTTO),120235828918670260,OUTCOME_AWARENESS,2025-09-20,3011,0,0.0,3,0.099635,1.396667,1.391564,4.19,2.0,0,2.095,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,170.0,0,0.024647,0.0,0,0,170.0,0,0.024647,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,12:00:00 - 12:59:59,GS
ENG - Troca de Copos (OTTO),120235829138460260,OUTCOME_ENGAGEMENT,2025-09-20,245,0,0.0,4,1.632653,0.3,4.897959,1.2,1.0,0,1.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,0,0.011881,0.0,0,0,101.0,0,0.011881,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,12:00:00 - 12:59:59,GS
ALC - Corrida (Edgar),120235893584620260,OUTCOME_AWARENESS,2025-09-20,9270,0,0.0,4,0.04315,3.2075,1.384035,12.83,3.0,0,4.276667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,291.0,0,0.044089,0.0,0,0,291.0,0,0.044089,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,12:00:00 - 12:59:59,GS
ALC - Turma da Mônica (OTTO),120236074871590260,OUTCOME_AWARENESS,2025-09-20,5021,0,0.0,4,0.079665,1.7075,1.360287,6.83,2.0,0,3.415,2.0,0,3.415,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,223.0,0,0.030628,0.0,0,0,223.0,0,0.030628,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,12:00:00 - 12:59:59,GS
ALC - Viva a Magia,120236616134640260,OUTCOME_AWARENESS,2025-09-20,8999,0,0.0,9,0.100011,1.506667,1.506834,13.56,7.0,0,1.937143,1.0,0,13.56,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,253.0,0,0.053597,1.0,0,0,253.0,0,0.053597,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,12:00:00 - 12:59:59,GS
ALC - Chanel,120236847668930260,OUTCOME_AWARENESS,2025-09-20,13839,0,0.0,19,0.137293,0.94,1.290556,17.86,8.0,0,2.2325,2.0,0,8.93,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,918.0,0,0.019455,1.0,0,0,918.0,0,0.019455,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,12:00:00 - 12:59:59,GS
ALC - Wine Day,120237013410740260,OUTCOME_AWARENESS,2025-09-20,10926,0,0.0,16,0.14644,0.949375,1.390262,15.19,14.0,0,1.085,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,1.085,0.0,0,0,14.0,0,1.085,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,12:00:00 - 12:59:59,GS
ALC - Rubens - Luz Câmera Garten,120237357808800260,OUTCOME_AWARENESS,2025-09-20,11318,0,0.0,7,0.061848,2.392857,1.479943,16.75,4.0,0,4.1875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,350.0,0,0.047857,3.0,0,0,350.0,0,0.047857,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Cinematerna SET,120237371956580260,OUTCOME_AWARENESS,2025-09-20,5490,0,0.0,10,0.182149,0.995,1.812386,9.95,6.0,0,1.658333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,1.421429,1.0,0,0,7.0,0,1.421429,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,12:00:00 - 12:59:59,GS
ALC - GIFT CARD,120237372134290260,OUTCOME_AWARENESS,2025-09-20,4353,0,0.0,2,0.045945,3.19,1.465656,6.38,2.0,0,3.19,1.0,0,6.38,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,150.0,0,0.042533,1.0,0,0,150.0,0,0.042533,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,12:00:00 - 12:59:59,GS
ALC - Quarta Live,120237374398800260,OUTCOME_AWARENESS,2025-09-20,8469,0,0.0,13,0.153501,0.887692,1.362617,11.54,11.0,0,1.049091,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,235.0,0,0.049106,0.0,0,0,235.0,0,0.049106,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Oficina de Xadrez [Outubro],120237754156040260,OUTCOME_AWARENESS,2025-09-20,1588,0,0.0,1,0.062972,2.57,1.618388,2.57,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,2.57,0.0,0,0,1.0,0,2.57,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - TURMA DA MONICA,120234621497810260,OUTCOME_AWARENESS,2025-10-01,7262,0,0.0,13,0.179014,0.727692,1.302671,9.46,7.0,0,1.351429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,0,0.3784,1.0,0,0,25.0,0,0.3784,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,12:00:00 - 12:59:59,GS
ALC - Turma da Mônica (OTTO),120236074871590260,OUTCOME_AWARENESS,2025-10-01,10486,0,0.0,16,0.152584,0.85125,1.298875,13.62,3.0,0,4.54,1.0,0,13.62,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,441.0,0,0.030884,2.0,0,0,441.0,0,0.030884,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,12:00:00 - 12:59:59,GS
ALC - Rubens - Luz Câmera Garten,120237357808800260,OUTCOME_AWARENESS,2025-10-01,10207,0,0.0,10,0.097972,1.347,1.319683,13.47,8.0,0,1.68375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,371.0,0,0.036307,1.0,0,0,371.0,0,0.036307,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - GIFT CARD,120237372134290260,OUTCOME_AWARENESS,2025-10-01,20307,0,0.0,19,0.093564,1.474211,1.379327,28.01,17.0,0,1.647647,4.0,0,7.0025,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,624.0,0,0.044888,3.0,0,0,624.0,0,0.044888,0,0,0,0.0,0,0,0.0,0,0,,,,17.0,12:00:00 - 12:59:59,GS
ALC - Oficina de Xadrez [Outubro],120237754156040260,OUTCOME_AWARENESS,2025-10-01,5172,0,0.0,4,0.07734,2.2,1.701469,8.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,2.933333,2.0,0,0,3.0,0,2.933333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Curso de Gestantes [Outubro],120237955203280260,OUTCOME_AWARENESS,2025-10-01,15969,0,0.0,22,0.137767,1.012727,1.395203,22.28,19.0,0,1.172632,1.0,0,22.28,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,0,1.114,0.0,0,0,20.0,0,1.114,0,0,0,0.0,0,0,0.0,0,0,,,,19.0,12:00:00 - 12:59:59,GS
ALC - Festival Garten Kids [2025],120238164844270260,OUTCOME_AWARENESS,2025-10-01,22911,0,0.0,33,0.144036,1.02697,1.479202,33.89,21.0,0,1.61381,2.0,0,16.945,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,290.0,0,0.116862,3.0,0,0,290.0,0,0.116862,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,12:00:00 - 12:59:59,GS
ALC - Lojas,120238179505060260,OUTCOME_AWARENESS,2025-10-01,7030,0,0.0,4,0.056899,2.35,1.337127,9.4,4.0,0,2.35,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,0,0.053714,1.0,0,0,175.0,0,0.053714,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
"ALC - Vídeo Rafa [Calvin Klein, Chanel]",120238229897240260,OUTCOME_AWARENESS,2025-10-01,13993,0,0.0,21,0.150075,0.932381,1.399271,19.58,16.0,0,1.22375,1.0,0,19.58,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,492.0,0,0.039797,1.0,0,0,492.0,0,0.039797,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,12:00:00 - 12:59:59,GS
ALC - Feira de Adoção [Outubro],120238230776840260,OUTCOME_AWARENESS,2025-10-01,15544,0,0.0,13,0.083634,1.655385,1.384457,21.52,10.0,0,2.152,2.0,0,10.76,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,75.0,0,0.286933,1.0,0,0,75.0,0,0.286933,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Rubens,120238447119720260,OUTCOME_AWARENESS,2025-10-01,12769,0,0.0,13,0.101809,1.316923,1.340747,17.12,11.0,0,1.556364,5.0,0,3.424,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,424.0,0,0.040377,0.0,0,0,424.0,0,0.040377,0,0,0,0.0,0,0,0.0,0,0,,,,11.0,12:00:00 - 12:59:59,GS
ALC - Quarta Live,120238648028420260,OUTCOME_AWARENESS,2025-10-01,4750,0,0.0,6,0.126316,1.143333,1.444211,6.86,6.0,0,1.143333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,1.143333,0.0,0,0,6.0,0,1.143333,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Salsicha,120238648311690260,OUTCOME_AWARENESS,2025-10-01,11781,0,0.0,22,0.186741,0.763182,1.425176,16.79,18.0,0,0.932778,5.0,0,3.358,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,0,0.6716,2.0,0,0,25.0,0,0.6716,0,0,0,0.0,0,0,0.0,0,0,,,,16.0,12:00:00 - 12:59:59,GS
ALC - Jogaderia,120238675326530260,OUTCOME_AWARENESS,2025-10-01,14711,0,0.0,21,0.14275,0.971905,1.387397,20.41,17.0,0,1.200588,1.0,0,20.41,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,0,0.703793,1.0,0,0,29.0,0,0.703793,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Jantar Outback,120238735526530260,OUTCOME_AWARENESS,2025-10-01,58861,0,0.0,85,0.144408,1.095176,1.581523,93.09,78.0,0,1.193462,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1950.0,0,0.047738,12.0,0,0,1950.0,0,0.047738,0,0,0,0.0,0,0,0.0,0,0,,,,78.0,12:00:00 - 12:59:59,GS
ALC - Natal,120238840446350260,OUTCOME_AWARENESS,2025-10-01,37162,0,0.0,56,0.150692,1.240357,1.869114,69.46,44.0,0,1.578636,12.0,0,5.788333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1341.0,0,0.051797,12.0,0,0,1341.0,0,0.051797,0,0,0,0.0,0,0,0.0,0,0,,,,34.0,12:00:00 - 12:59:59,GS
ALC - Swell Poke | Edgar,120238897555690260,OUTCOME_AWARENESS,2025-10-01,10432,0,0.0,18,0.172546,0.81,1.397623,14.58,9.0,0,1.62,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,0,0.042882,0.0,0,0,340.0,0,0.042882,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Quarta-Live | Rico [22/10],120239012543160260,OUTCOME_AWARENESS,2025-10-01,8958,0,0.0,14,0.156285,0.882857,1.379772,12.36,14.0,0,0.882857,1.0,0,12.36,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.882857,0.0,0,0,14.0,0,0.882857,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Rubens,120239240445750260,OUTCOME_AWARENESS,2025-10-01,11813,0,0.0,18,0.152375,0.988889,1.506815,17.8,14.0,0,1.271429,7.0,0,2.542857,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,380.0,0,0.046842,0.0,0,0,380.0,0,0.046842,0,0,0,0.0,0,0,0.0,0,0,,,,14.0,12:00:00 - 12:59:59,GS
ALC - Cinematerna,120239478569230260,OUTCOME_AWARENESS,2025-10-01,11896,0,0.0,15,0.126093,1.214667,1.531607,18.22,9.0,0,2.024444,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,2.024444,0.0,0,0,9.0,0,2.024444,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Reels Halloween,120239482903050260,OUTCOME_AWARENESS,2025-10-01,8598,0,0.0,5,0.058153,2.56,1.488718,12.8,4.0,0,3.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,188.0,0,0.068085,0.0,0,0,188.0,0,0.068085,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Oficina de Xadrez - Novembro,120239500505260260,OUTCOME_AWARENESS,2025-10-01,4721,0,0.0,7,0.148274,1.112857,1.650074,7.79,6.0,0,1.298333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.708182,0.0,0,0,11.0,0,0.708182,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,12:00:00 - 12:59:59,GS
ALC - Buddha Spa,120239548656800260,OUTCOME_AWARENESS,2025-10-01,4627,0,0.0,2,0.043225,3.415,1.476118,6.83,2.0,0,3.415,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,146.0,0,0.046781,0.0,0,0,146.0,0,0.046781,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Quarta Live | Hermita,120239552723180260,OUTCOME_AWARENESS,2025-10-01,6403,0,0.0,7,0.109324,1.335714,1.460253,9.35,5.0,0,1.87,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,162.0,0,0.057716,0.0,0,0,162.0,0,0.057716,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - GIFT CARD,120237372134290260,OUTCOME_AWARENESS,2025-11-01,800,0,0.0,0,0.0,0.0,1.4,1.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.050909,0.0,0,0,22.0,0,0.050909,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Jeep - NATAL 2025,120240077958240260,OUTCOME_AWARENESS,2025-11-01,854,0,0.0,2,0.234192,0.635,1.487119,1.27,2.0,0,0.635,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.254,0.0,0,0,5.0,0,0.254,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,12:00:00 - 12:59:59,GS
ALC - Reels Maya,120240078063570260,OUTCOME_AWARENESS,2025-11-01,14053,0,0.0,19,0.135202,1.171579,1.584003,22.26,15.0,0,1.484,5.0,0,4.452,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,530.0,0,0.042,0.0,0,0,530.0,0,0.042,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,12:00:00 - 12:59:59,GS
ALC - Natal Aftermovie,120240078199640260,OUTCOME_AWARENESS,2025-11-01,7865,0,0.0,11,0.13986,1.132727,1.584234,12.46,7.0,0,1.78,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,258.0,0,0.048295,2.0,0,0,258.0,0,0.048295,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Feira de Adoção,120240078423610260,OUTCOME_AWARENESS,2025-11-01,2883,0,0.0,2,0.069372,2.22,1.540062,4.44,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.74,0.0,0,0,6.0,0,0.74,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Edgar + Rayban,120240078887090260,OUTCOME_AWARENESS,2025-11-01,9534,0,0.0,13,0.136354,1.17,1.595343,15.21,6.0,0,2.535,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,358.0,0,0.042486,1.0,0,0,358.0,0,0.042486,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - NATAL 25,120240129895630260,OUTCOME_AWARENESS,2025-11-01,22934,0,0.0,48,0.209296,0.735208,1.538763,35.29,26.0,0,1.357308,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,148.0,0,0.238446,6.0,0,0,148.0,0,0.238446,0,0,0,0.0,0,0,0.0,0,0,,,,26.0,12:00:00 - 12:59:59,GS
TRAF - NATAL 25,120240130017780260,LINK_CLICKS,2025-11-01,1212,0,0.0,17,1.40264,0.367059,5.148515,6.24,13.0,0,0.48,13.0,0,0.48,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,0,0.367059,2.0,0,0,17.0,0,0.367059,0,0,0,0.0,0,0,0.0,0,0,,,,13.0,12:00:00 - 12:59:59,GS
ALC - Reels Decoração,120240146248790260,OUTCOME_AWARENESS,2025-11-01,8292,0,0.0,6,0.072359,2.115,1.530391,12.69,6.0,0,2.115,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,280.0,0,0.045321,1.0,0,0,280.0,0,0.045321,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Reels Madô,120240358848200260,OUTCOME_AWARENESS,2025-11-01,3717,0,0.0,5,0.134517,1.25,1.681464,6.25,5.0,0,1.25,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,0,0.064433,1.0,0,0,97.0,0,0.064433,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - Aventuras Caninas de Natal,120240403082690260,OUTCOME_AWARENESS,2025-11-01,58889,0,0.0,106,0.18,1.086604,1.955883,115.18,86.0,0,1.339302,28.0,0,4.113571,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,931.0,0,0.123716,6.0,0,0,931.0,0,0.123716,0,0,0,0.0,0,0,0.0,0,0,,,,86.0,12:00:00 - 12:59:59,GS
ALC - Mileninha,120240427184770260,OUTCOME_AWARENESS,2025-11-01,39787,0,0.0,99,0.248825,0.789697,1.964963,78.18,37.0,0,2.112973,8.0,0,9.7725,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1865.0,0,0.04192,10.0,0,0,1865.0,0,0.04192,0,0,0,0.0,0,0,0.0,0,0,,,,37.0,12:00:00 - 12:59:59,GS
ENG - Mileninha,120240469270520260,OUTCOME_ENGAGEMENT,2025-11-01,5487,0,0.0,69,1.257518,0.455217,5.72444,31.41,16.0,0,1.963125,7.0,0,4.487143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1821.0,0,0.017249,42.0,0,0,1821.0,0,0.017249,0,0,0,0.0,0,0,0.0,0,0,,,,16.0,12:00:00 - 12:59:59,GS
ENG - Aventuras Caninas de Natal,120240470105850260,OUTCOME_ENGAGEMENT,2025-11-01,3969,0,0.0,29,0.730663,0.801724,5.857899,23.25,22.0,0,1.056818,16.0,0,1.453125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1610.0,0,0.014441,42.0,0,0,1610.0,0,0.014441,0,0,0,0.0,0,0,0.0,0,0,,,,22.0,12:00:00 - 12:59:59,GS
TRAF - NATAL 25,120240534673620260,LINK_CLICKS,2025-11-01,736,0,0.0,7,0.951087,0.395714,3.763587,2.77,6.0,0,0.461667,4.0,0,0.6925,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,0,0.461667,0.0,0,0,6.0,0,0.461667,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,12:00:00 - 12:59:59,GS
ALC - Chapeuzinho vermelho Natal,120240755196880260,OUTCOME_AWARENESS,2025-11-01,16316,0,0.0,14,0.085805,2.027143,1.739397,28.38,11.0,0,2.58,4.0,0,7.095,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,54.0,0,0.525556,0.0,0,0,54.0,0,0.525556,0,0,0,0.0,0,0,0.0,0,0,,,,11.0,12:00:00 - 12:59:59,GS
ALC - Meu vilão favorito,120240755310190260,OUTCOME_AWARENESS,2025-11-01,15328,0,0.0,7,0.045668,3.932857,1.79606,27.53,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,828.0,0,0.033249,5.0,0,0,828.0,0,0.033249,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC - BLACK FRIDAY GS,120241055514670260,OUTCOME_AWARENESS,2025-11-01,25307,0,0.0,11,0.043466,4.713636,2.04884,51.85,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1179.0,0,0.043978,2.0,0,0,1179.0,0,0.043978,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,12:00:00 - 12:59:59,GS
ALC- Tributo Elton John e Adele,120241070269760260,OUTCOME_AWARENESS,2025-11-01,45758,0,0.0,75,0.163906,1.672533,2.741379,125.44,57.0,0,2.200702,17.0,0,7.378824,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1053.0,0,0.119126,11.0,0,0,1053.0,0,0.119126,0,0,0,0.0,0,0,0.0,0,0,,,,57.0,12:00:00 - 12:59:59,GS
ALC - MUSICAL TEMPO,120241072208340260,OUTCOME_AWARENESS,2025-11-01,41544,0,0.0,67,0.161275,1.677313,2.705084,112.38,57.0,0,1.971579,19.0,0,5.914737,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,656.0,0,0.171311,12.0,0,0,656.0,0,0.171311,0,0,0,0.0,0,0,0.0,0,0,,,,57.0,12:00:00 - 12:59:59,GS
TRAF - NATAL 25 CLIQUES 02,120241128882090260,LINK_CLICKS,2025-11-01,1665,0,0.0,22,1.321321,0.504545,6.666667,11.1,23.0,0,0.482609,15.0,0,0.74,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,40.0,0,0.2775,6.0,0,0,40.0,0,0.2775,0,0,0,0.0,0,0,0.0,0,0,,,,23.0,12:00:00 - 12:59:59,GS
