campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,shopping
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-27,107324,107133,1.001783,174,0.162126,0.770345,1.248928,134.04,111.0,0,1.207568,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3099.0,1263.0,594.0,387.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-27,8252,5205,1.585399,142,1.720795,0.678944,11.683228,96.41,132.0,0,0.730379,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,442.0,207.0,135.0,107.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-27,36952,35785,1.032611,66,0.17861,0.594242,1.061377,39.22,54.0,0,0.726296,4.0,0,9.805,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,142.0,58.0,42.0,23.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-27,64519,60449,1.067329,127,0.196841,0.529921,1.043104,67.3,91.0,0,0.73956,8.0,0,8.4125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-27,10337,10127,1.020737,494,4.778949,0.046255,2.210506,22.85,473.0,0,0.048309,97.0,0,0.235567,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-27,26760,26536,1.008441,33,0.123318,0.878182,1.08296,28.98,21.0,0,1.38,4.0,0,7.245,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-27,39545,38639,1.023448,61,0.154255,0.690328,1.064863,42.11,33.0,0,1.276061,5.0,0,8.422,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1327.0,486.0,263.0,141.0,CS
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-27,77220,77220,1.0,156,0.20202,0.522885,1.056333,81.57,99.0,0,0.823939,14.0,0,5.826429,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-28,111288,102417,1.086616,160,0.143771,0.870125,1.250988,139.22,109.0,0,1.277248,1.0,0,139.22,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2953.0,1167.0,582.0,387.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-28,8717,5237,1.664503,163,1.869909,0.611718,11.438568,99.71,151.0,0,0.660331,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,531.0,264.0,157.0,121.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-28,37537,37537,1.0,74,0.197139,0.541622,1.067746,40.08,55.0,0,0.728727,12.0,0,3.34,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,183.0,62.0,39.0,20.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-28,65166,60696,1.073646,140,0.214836,0.488786,1.050087,68.43,92.0,0,0.743804,9.0,0,7.603333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-28,9967,9482,1.05115,509,5.106853,0.045029,2.299589,22.92,482.0,0,0.047552,104.0,0,0.220385,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-28,27113,26326,1.029894,49,0.180725,0.599184,1.082875,29.36,37.0,0,0.793514,3.0,0,9.786667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-28,40144,38204,1.05078,52,0.129534,0.826154,1.070147,42.96,30.0,0,1.432,1.0,0,42.96,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1261.0,436.0,226.0,133.0,CS
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-28,79825,75933,1.051256,203,0.254306,0.418867,1.065205,85.03,137.0,0,0.620657,28.0,0,3.036786,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-29,103545,99277,1.042991,154,0.148728,0.815455,1.212806,125.58,92.0,0,1.365,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3108.0,1264.0,624.0,423.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-29,6859,5150,1.331845,157,2.288963,0.413439,9.463479,64.91,129.0,0,0.503178,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,766.0,433.0,247.0,167.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-29,36065,35432,1.017865,54,0.14973,0.694444,1.039789,37.5,44.0,0,0.852273,2.0,0,18.75,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,218.0,65.0,30.0,16.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-29,39034,35182,1.109488,80,0.20495,0.498,1.020649,39.84,53.0,0,0.751698,4.0,0,9.96,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-29,8872,8841,1.003506,425,4.790352,0.046141,2.210325,19.61,407.0,0,0.048182,76.0,0,0.258026,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,CS
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-29,25414,24317,1.045112,34,0.133785,0.787941,1.054143,26.79,25.0,0,1.0716,3.0,0,8.93,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-29,37302,36732,1.015518,48,0.128679,0.815208,1.049005,39.13,27.0,0,1.449259,4.0,0,9.7825,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1027.0,376.0,175.0,89.0,CS
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-29,73399,72024,1.019091,141,0.192101,0.544113,1.045246,76.72,86.0,0,0.892093,12.0,0,6.393333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-30,100560,97112,1.035505,168,0.167064,0.7525,1.25716,126.42,96.0,0,1.316875,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2938.0,1224.0,601.0,399.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-30,7247,5059,1.432497,140,1.931834,0.656071,12.67421,91.85,119.0,0,0.771849,3.0,0,30.616667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,837.0,417.0,267.0,192.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-30,34027,33612,1.012347,45,0.132248,0.812222,1.074147,36.55,33.0,0,1.107576,1.0,0,36.55,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,199.0,58.0,34.0,20.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-30,29939,29274,1.022716,60,0.200408,0.516667,1.035439,31.0,35.0,0,0.885714,6.0,0,5.166667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-30,9501,9106,1.043378,469,4.936322,0.047527,2.346069,22.29,458.0,0,0.048668,104.0,0,0.214327,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - feed,120237652019840087,OUTCOME_AWARENESS,2025-12-30,22106,21880,1.010329,35,0.158328,0.681714,1.079345,23.86,27.0,0,0.883704,4.0,0,5.965,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - Reels,120237652925190087,OUTCOME_AWARENESS,2025-12-30,32929,31957,1.030416,53,0.160952,0.666226,1.072307,35.31,27.0,0,1.307778,4.0,0,8.8275,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1026.0,350.0,173.0,85.0,CS
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-30,71049,69961,1.015552,178,0.250531,0.431685,1.081507,76.84,110.0,0,0.698545,25.0,0,3.0736,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2025-12-31,117173,115231,1.016853,200,0.170688,0.65695,1.121333,131.39,111.0,0,1.183694,1.0,0,131.39,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3349.0,1366.0,643.0,458.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2025-12-31,14013,11425,1.226521,440,3.139941,0.225045,7.066296,99.02,232.0,0,0.42681,6.0,0,16.503333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2303.0,1178.0,760.0,532.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2025-12-31,41741,40447,1.031992,59,0.141348,0.667966,0.944156,39.41,43.0,0,0.916512,2.0,0,19.705,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,268.0,89.0,47.0,28.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2025-12-31,5594,5528,1.011939,7,0.125134,0.764286,0.956382,5.35,3.0,0,1.783333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TFG - Story Horário Dezembro,120237500542310087,LINK_CLICKS,2025-12-31,2132,2062,1.033948,138,6.472796,0.033696,2.181051,4.65,136.0,0,0.034191,30.0,0,0.155,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Horário dezembro 02,120237943844790087,OUTCOME_AWARENESS,2025-12-31,14338,14338,1.0,35,0.244107,0.411714,1.005022,14.41,21.0,0,0.68619,3.0,0,4.803333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-01,178060,177021,1.005869,320,0.179715,0.416125,0.747838,133.16,190.0,0,0.700842,1.0,0,133.16,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4817.0,1907.0,909.0,631.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-01,11241,7226,1.555632,391,3.478338,0.201662,7.0145,78.85,263.0,0,0.29981,2.0,0,39.425,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1655.0,871.0,567.0,433.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-01,64478,62048,1.039163,88,0.136481,0.457045,0.623779,40.22,65.0,0,0.618769,6.0,0,6.703333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,324.0,85.0,47.0,32.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2026-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-02,152508,141693,1.076327,210,0.137698,0.575905,0.793008,120.94,107.0,0,1.13028,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4676.0,1881.0,951.0,646.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-02,14774,10553,1.399981,440,2.978205,0.230182,6.855286,101.28,283.0,0,0.35788,9.0,0,11.253333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1903.0,1015.0,674.0,506.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-02,51247,48829,1.04952,74,0.144399,0.474595,0.685308,35.12,58.0,0,0.605517,4.0,0,8.78,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,354.0,99.0,47.0,32.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2026-01-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-03,166549,153355,1.086036,254,0.152508,0.522087,0.796222,132.61,119.0,0,1.11437,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5770.0,2220.0,1150.0,749.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-03,17773,12978,1.369471,452,2.543183,0.231416,5.885332,104.6,297.0,0,0.352189,11.0,0,9.509091,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2224.0,1202.0,826.0,620.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-03,55578,55034,1.009885,84,0.151139,0.471786,0.713052,39.63,64.0,0,0.619219,12.0,0,3.3025,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,363.0,123.0,75.0,47.0,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-04,157474,148439,1.060867,206,0.130815,0.634466,0.829978,130.7,99.0,0,1.320202,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5225.0,2040.0,1036.0,678.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-04,17146,11940,1.436013,425,2.478712,0.260212,6.449901,110.59,322.0,0,0.343447,8.0,0,13.82375,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1895.0,1025.0,676.0,505.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-04,52259,49923,1.046792,68,0.130121,0.561176,0.730209,38.16,49.0,0,0.778776,7.0,0,5.451429,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,343.0,95.0,50.0,30.0,CS
ALC - Horário final de ano,120237500254090087,OUTCOME_AWARENESS,2026-01-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-05,116124,111825,1.038444,163,0.140367,0.650982,0.913765,106.11,79.0,0,1.343165,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3834.0,1480.0,757.0,508.0,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-05,11798,9448,1.24873,282,2.390236,0.24727,5.910324,69.73,206.0,0,0.338495,8.0,0,8.71625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1286.0,681.0,458.0,331.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-05,37938,37432,1.013518,54,0.142338,0.568704,0.809479,30.71,38.0,0,0.808158,3.0,0,10.236667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,266.0,58.0,35.0,19.0,CS
ALC - NATAL 25,120235302545560087,OUTCOME_AWARENESS,2026-01-06,4,4,1.0,0,0.0,0.0,2.5,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-06,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
TRAF - NATAL 25,120235302629640087,LINK_CLICKS,2026-01-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-15,33114,32481,1.019488,36,0.108715,1.099167,1.194963,39.57,32.0,0,1.236563,6.0,0,6.595,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,319.0,96.0,51.0,23.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-15,32113,26810,1.197799,60,0.18684,0.6325,1.181764,37.95,38.0,0,0.998684,4.0,0,9.4875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-15,65484,63867,1.025318,145,0.221428,0.481517,1.066215,69.82,92.0,0,0.758913,12.0,0,5.818333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-15,171716,171716,1.0,184,0.107154,1.398967,1.499045,257.41,132.0,0,1.950076,25.0,0,10.2964,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3645.0,1679.0,1056.0,786.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-16,36106,35316,1.022369,44,0.121863,1.020682,1.243838,44.91,36.0,0,1.2475,9.0,0,4.99,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,325.0,83.0,44.0,25.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-16,51757,41975,1.233043,93,0.179686,0.670645,1.205054,62.37,61.0,0,1.022459,8.0,0,7.79625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-16,108297,108297,1.0,250,0.230847,0.48132,1.111111,120.33,155.0,0,0.776323,22.0,0,5.469545,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-16,320261,318684,1.004948,339,0.105851,1.422714,1.505959,482.3,266.0,0,1.813158,43.0,0,11.216279,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6797.0,3076.0,1921.0,1400.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-17,40251,40085,1.004141,71,0.176393,0.673239,1.187548,47.8,56.0,0,0.853571,11.0,0,4.345455,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,185.0,52.0,27.0,20.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-17,57833,45237,1.278445,99,0.171183,0.677172,1.1592,67.04,49.0,0,1.368163,13.0,0,5.156923,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-17,121548,120720,1.006859,253,0.208148,0.523478,1.089611,132.44,183.0,0,0.723716,23.0,0,5.758261,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-17,337324,323380,1.04312,385,0.114134,1.342727,1.532503,516.95,310.0,0,1.667581,39.0,0,13.255128,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6205.0,2770.0,1724.0,1270.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-18,41967,41967,1.0,71,0.169181,0.67831,1.147568,48.16,53.0,0,0.908679,10.0,0,4.816,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,270.0,70.0,41.0,25.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-18,61884,49648,1.246455,118,0.190679,0.579237,1.104486,68.35,76.0,0,0.899342,12.0,0,5.695833,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-18,26239,26239,1.0,60,0.228667,0.456833,1.044628,27.41,39.0,0,0.702821,8.0,0,3.42625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - LIQUIDA,120238798195590087,OUTCOME_AWARENESS,2026-01-18,147349,139982,1.052628,200,0.135732,1.2149,1.64901,242.98,175.0,0,1.388457,29.0,0,8.378621,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3043.0,1394.0,860.0,611.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-19,37574,37574,1.0,50,0.133071,0.8754,1.164901,43.77,32.0,0,1.367813,5.0,0,8.754,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,292.0,78.0,37.0,23.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-19,55728,45738,1.218418,88,0.15791,0.70875,1.119186,62.37,51.0,0,1.222941,5.0,0,12.474,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-20,34454,32980,1.044694,32,0.092877,1.328438,1.233819,42.51,21.0,0,2.024286,2.0,0,21.255,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,238.0,66.0,40.0,29.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-20,52778,43131,1.223667,102,0.193262,0.597157,1.154079,60.91,68.0,0,0.895735,13.0,0,4.685385,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,2.0,,,CS
[ALC] Aniversário Capitu,120238793338590087,OUTCOME_AWARENESS,2026-01-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-01-20,17468,17468,1.0,23,0.131669,0.905652,1.192466,20.83,15.0,0,1.388667,1.0,0,20.83,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,118.0,33.0,19.0,7.0,CS
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-01-20,19260,19036,1.011767,19,0.09865,1.022632,1.008827,19.43,10.0,0,1.943,3.0,0,6.476667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,24.0,14.0,7.0,CS
[ALC] Nike 20% OFF - 26/01,120238977576680087,OUTCOME_AWARENESS,2026-01-20,17416,16747,1.039947,17,0.097611,1.015294,0.991043,17.26,9.0,0,1.917778,3.0,0,5.753333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,453.0,174.0,101.0,76.0,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-21,33578,32339,1.038313,40,0.119126,1.0515,1.252606,42.06,24.0,0,1.7525,7.0,0,6.008571,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,278.0,80.0,49.0,32.0,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-01-21,52223,48718,1.071945,87,0.166593,0.692069,1.15294,60.21,49.0,0,1.228776,7.0,0,8.601429,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,231.0,64.0,39.0,23.0,CS
[ALC] Novas Lojas - Vídeo Elisa,120238977169450087,OUTCOME_AWARENESS,2026-01-21,42555,42555,1.0,40,0.093996,1.249,1.17401,49.96,28.0,0,1.784286,3.0,0,16.653333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,257.0,70.0,43.0,17.0,CS
[ALC] Video Argentinos,120238977290500087,OUTCOME_AWARENESS,2026-01-21,46764,45383,1.03043,75,0.16038,0.6572,1.054016,49.29,33.0,0,1.493636,6.0,0,8.215,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,108.0,44.0,28.0,20.0,CS
[ALC] Nike 20% OFF - 26/01,120238977576680087,OUTCOME_AWARENESS,2026-01-21,48426,48426,1.0,38,0.07847,1.302632,1.022178,49.5,19.0,0,2.605263,2.0,0,24.75,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1135.0,458.0,260.0,179.0,CS
[ALC] Volta às aulas,120239008937960087,OUTCOME_AWARENESS,2026-01-21,12405,11999,1.033836,10,0.080613,1.459,1.176139,14.59,5.0,0,2.918,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Capivalley vídeo,120239017203610087,OUTCOME_AWARENESS,2026-01-21,15053,15053,1.0,22,0.14615,0.732273,1.070219,16.11,7.0,0,2.301429,1.0,0,16.11,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,127.0,37.0,22.0,9.0,CS
[ALC] - Video Capivalley 2,120239017296950087,OUTCOME_AWARENESS,2026-01-21,12115,12056,1.004894,122,1.007016,0.112295,1.13083,13.7,4.0,0,3.425,1.0,0,13.7,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,297.0,112.0,65.0,32.0,CS
[ALC] Usaflex liquida,120239017471460087,OUTCOME_AWARENESS,2026-01-21,7354,7316,1.005194,9,0.122382,0.912222,1.116399,8.21,8.0,0,1.02625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
[ALC] Homem do Sapato - promoção,120239017891420087,OUTCOME_AWARENESS,2026-01-21,7945,7845,1.012747,10,0.125865,0.974,1.225928,9.74,9.0,0,1.082222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-01-22,35468,34485,1.028505,33,0.093042,1.384545,1.288203,45.69,25.0,0,1.8276,1.0,0,45.69,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,281.0,64.0,41.0,29.0,CS
