campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,publisher_platform,platform_position,shopping
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-17,1517,1505,1.007973,1,0.06592,2.27,1.496374,2.27,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,,,,instagram,instagram_reels,NS
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-17,8238,8192,1.005615,7,0.084972,1.735714,1.474873,12.15,6.0,0,2.025,2.0,0,6.075,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35.0,,,,instagram,instagram_stories,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-17,1411,1374,1.026929,3,0.212615,2.473333,5.258682,7.42,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,196.0,81.0,49.0,34.0,instagram,feed,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-17,873,870,1.003448,8,0.91638,0.66875,6.128293,5.35,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,109.0,54.0,39.0,30.0,instagram,instagram_reels,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-17,1042,998,1.044088,10,0.959693,0.712,6.833013,7.12,5.0,0,1.424,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,1.0,1.0,1.0,instagram,instagram_stories,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,634,631,1.004754,1,0.157729,1.030483,1.625368,1.030483,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,4.0,2.0,,facebook,facebook_reels,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,9,9,1.0,0,0.0,0.0,1.111633,0.010005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_stories,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,5472,5363,1.020324,21,0.383772,0.392565,1.506555,8.243867,13.0,0,0.634144,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,161.0,65.0,43.0,25.0,facebook,feed,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,2698,1862,1.44898,2,0.074129,2.090981,1.550023,4.181962,2.0,0,2.090981,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,7.0,5.0,4.0,facebook,marketplace,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,46,45,1.022222,0,0.0,0.0,0.869973,0.040019,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,,,,facebook,search,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,405,405,1.0,1,0.246914,0.520244,1.284553,0.520244,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,1.0,,,instagram,feed,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,22,21,1.047619,0,0.0,0.0,1.819035,0.040019,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,1.0,1.0,1.0,instagram,instagram_explore,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,794,778,1.020566,0,0.0,0.0,1.549845,1.230577,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,11.0,3.0,1.0,instagram,instagram_reels,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-17,3959,3953,1.001518,4,0.101036,1.505706,1.5213,6.022825,3.0,0,2.007608,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27.0,1.0,,,instagram,instagram_stories,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-17,3318,3130,1.060064,0,0.0,0.0,1.564195,5.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,208.0,82.0,44.0,31.0,instagram,feed,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-17,21,21,1.0,0,0.0,0.0,3.333333,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,instagram,instagram_explore,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-17,1032,1016,1.015748,1,0.096899,1.73,1.676357,1.73,1.0,0,1.73,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,5.0,8.0,1.0,instagram,instagram_reels,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-17,8459,8321,1.016585,11,0.130039,1.230909,1.600662,13.54,8.0,0,1.6925,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,153.0,93.0,47.0,1.0,instagram,instagram_stories,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-17,1511,1511,1.0,0,0.0,0.0,1.654533,2.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,3.0,,,instagram,feed,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-17,9,9,1.0,0,0.0,0.0,2.222222,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-17,976,976,1.0,1,0.102459,1.64,1.680328,1.64,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,3.0,3.0,,instagram,instagram_reels,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-17,10824,10824,1.0,18,0.166297,0.943889,1.56966,16.99,14.0,0,1.213571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,1.0,,,instagram,instagram_stories,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-17,2688,2688,1.0,3,0.111607,1.296667,1.447173,3.89,2.0,0,1.945,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,103.0,30.0,10.0,8.0,instagram,feed,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-17,21,21,1.0,0,0.0,0.0,1.904762,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-17,1377,1368,1.006579,2,0.145243,1.075,1.561365,2.15,1.0,0,2.15,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,7.0,1.0,,instagram,instagram_reels,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-17,8455,8247,1.025221,7,0.082791,1.794286,1.485512,12.56,5.0,0,2.512,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,95.0,57.0,,,instagram,instagram_stories,NS
ALC - Chapeuzinho Vermelho,120236806580130225,OUTCOME_AWARENESS,2025-12-17,3520,3520,1.0,0,0.0,0.0,1.588068,5.59,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,feed,NS
ALC - Chapeuzinho Vermelho,120236806580130225,OUTCOME_AWARENESS,2025-12-17,64,64,1.0,0,0.0,0.0,1.09375,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - Chapeuzinho Vermelho,120236806580130225,OUTCOME_AWARENESS,2025-12-17,5122,5108,1.002741,4,0.078094,2.065,1.612651,8.26,1.0,0,8.26,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_reels,NS
ALC - Chapeuzinho Vermelho,120236806580130225,OUTCOME_AWARENESS,2025-12-17,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_search,NS
ALC - Chapeuzinho Vermelho,120236806580130225,OUTCOME_AWARENESS,2025-12-17,41248,38784,1.063531,16,0.03879,3.973125,1.541166,63.57,9.0,0,7.063333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_stories,NS
ALC - Mesa Posta Natal 25,120236890674760225,OUTCOME_AWARENESS,2025-12-17,1305,1305,1.0,0,0.0,0.0,1.762452,2.3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,3.0,2.0,1.0,instagram,feed,NS
ALC - Mesa Posta Natal 25,120236890674760225,OUTCOME_AWARENESS,2025-12-17,10,10,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - Mesa Posta Natal 25,120236890674760225,OUTCOME_AWARENESS,2025-12-17,504,494,1.020243,0,0.0,0.0,1.507937,0.76,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,2.0,1.0,,instagram,instagram_reels,NS
ALC - Mesa Posta Natal 25,120236890674760225,OUTCOME_AWARENESS,2025-12-17,7672,7556,1.015352,2,0.026069,5.83,1.519812,11.66,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,,,,instagram,instagram_stories,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_profile_feed,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,2088,2052,1.017544,1,0.047893,3.64,1.743295,3.64,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,4.0,3.0,3.0,facebook,facebook_reels,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,3398,3178,1.069226,12,0.353149,0.325833,1.150677,3.91,12.0,0,0.325833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_reels_overlay,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,42,42,1.0,0,0.0,0.0,2.857143,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_stories,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,10063,9608,1.047356,37,0.367684,0.41973,1.543277,15.53,6.0,0,2.588333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,146.0,53.0,32.0,19.0,facebook,feed,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,2558,2154,1.187558,2,0.078186,1.99,1.555903,3.98,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,15.0,8.0,4.0,facebook,marketplace,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,27,27,1.0,0,0.0,0.0,1.111111,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,search,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,1045,1028,1.016537,0,0.0,0.0,1.511962,1.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,3.0,3.0,3.0,instagram,feed,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,4,4,1.0,0,0.0,0.0,2.5,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,2570,2503,1.026768,1,0.038911,4.15,1.614786,4.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,9.0,5.0,1.0,instagram,instagram_reels,NS
ALC - PROMO NATAL 25,120234760801190225,OUTCOME_AWARENESS,2025-12-18,16916,16742,1.010393,16,0.094585,1.6375,1.54883,26.2,14.0,0,1.871429,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,82.0,52.0,5.0,4.0,instagram,instagram_stories,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,5,2,2.5,0,0.0,0.0,2.000316,0.010002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,audience_network,an_classic,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,10,10,1.0,0,0.0,0.0,3.000474,0.030005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_notification,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,12,12,1.0,0,0.0,0.0,0.833465,0.010002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_profile_feed,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,623,556,1.120504,13,2.086677,0.136945,2.857595,1.780281,7.0,0,0.254326,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,60.0,25.0,19.0,10.0,facebook,facebook_reels,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,917,912,1.005482,5,0.545256,0.272043,1.483332,1.360215,5.0,0,0.272043,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_reels_overlay,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,701,674,1.040059,31,4.422254,0.219067,9.687694,6.791074,30.0,0,0.226369,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,74.0,43.0,79.0,17.0,facebook,facebook_stories,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,13323,11849,1.124399,377,2.829693,0.115854,3.278309,43.676905,181.0,0,0.241309,1.0,0,43.676905,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,693.0,299.0,195.0,153.0,facebook,feed,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,293,267,1.097378,2,0.682594,0.275043,1.87743,0.550087,1.0,0,0.550087,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,,,,facebook,instream_video,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,12,11,1.090909,0,0.0,0.0,0.833465,0.010002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,marketplace,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,848,785,1.080255,31,3.65566,0.233908,8.55088,7.251146,27.0,0,0.268561,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,165.0,97.0,58.0,45.0,instagram,feed,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,35,34,1.029412,0,0.0,0.0,4.000633,0.140022,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,3.0,2.0,1.0,instagram,instagram_reels,NS
TRAF - NATAL 25,120234760949340225,LINK_CLICKS,2025-12-18,363,357,1.016807,7,1.928375,0.234323,4.518621,1.640259,7.0,0,0.234323,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,44.0,34.0,23.0,12.0,instagram,instagram_stories,NS
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-18,1875,1865,1.005362,2,0.106667,1.415744,1.510127,2.831488,1.0,0,2.831488,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,6.0,2.0,2.0,instagram,feed,NS
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-18,18,18,1.0,0,0.0,0.0,1.111695,0.020011,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-18,1825,1825,1.0,2,0.109589,1.35071,1.48023,2.70142,1.0,0,2.70142,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,1.0,1.0,,instagram,instagram_reels,NS
ALC - LEGOS,120235033220480225,OUTCOME_AWARENESS,2025-12-18,8741,8601,1.016277,8,0.091523,1.684635,1.541824,13.477082,7.0,0,1.925297,1.0,0,13.477082,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,42.0,1.0,,,instagram,instagram_stories,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-18,1846,1787,1.033016,3,0.162514,3.446667,5.6013,10.34,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,211.0,84.0,49.0,30.0,instagram,feed,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-18,2,2,1.0,0,0.0,0.0,5.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-18,778,778,1.0,4,0.514139,1.3075,6.722365,5.23,1.0,0,5.23,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,99.0,51.0,37.0,20.0,instagram,instagram_reels,NS
ENG - Tour fofíssima Natal,120236083340880225,OUTCOME_ENGAGEMENT,2025-12-18,1203,1159,1.037964,7,0.581879,1.087143,6.325852,7.61,5.0,0,1.522,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,3.0,2.0,1.0,instagram,instagram_stories,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,640,640,1.0,1,0.15625,0.94,1.46875,0.94,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,6.0,4.0,2.0,facebook,facebook_reels,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,5,5,1.0,0,0.0,0.0,2.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_reels_overlay,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,20,18,1.111111,1,5.0,0.04,2.0,0.04,1.0,0,0.04,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,facebook,facebook_stories,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,2741,2741,1.0,7,0.255381,0.607143,1.550529,4.25,2.0,0,2.125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,21.0,15.0,9.0,facebook,feed,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,2965,1931,1.535474,0,0.0,0.0,1.548061,4.59,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,56.0,13.0,5.0,2.0,facebook,marketplace,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,71,71,1.0,0,0.0,0.0,1.690141,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,4.0,,,facebook,search,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,303,303,1.0,0,0.0,0.0,1.518152,0.46,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,,,,instagram,feed,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,26,26,1.0,0,0.0,0.0,1.538462,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,,,,instagram,instagram_explore,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,700,693,1.010101,0,0.0,0.0,1.471429,1.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,,,,instagram,instagram_reels,NS
ALC - Exposição Legueiros,120236293601470225,OUTCOME_AWARENESS,2025-12-18,5862,5706,1.02734,5,0.085295,1.826,1.557489,9.13,4.0,0,2.2825,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,66.0,1.0,1.0,1.0,instagram,instagram_stories,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-18,3423,3364,1.017539,1,0.029214,5.512613,1.610462,5.512613,1.0,0,5.512613,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,199.0,88.0,46.0,25.0,instagram,feed,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-18,26,26,1.0,0,0.0,0.0,1.539191,0.040019,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-18,993,993,1.0,0,0.0,0.0,1.662419,1.650782,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,8.0,5.0,3.0,instagram,instagram_reels,NS
ALC - Panetone,120236786157660225,OUTCOME_AWARENESS,2025-12-18,8489,8367,1.014581,17,0.200259,0.817446,1.637011,13.896586,13.0,0,1.068968,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,194.0,139.0,64.0,,instagram,instagram_stories,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-18,1581,1581,1.0,0,0.0,0.0,1.487093,2.351094,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,5.0,4.0,3.0,instagram,feed,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-18,15,15,1.0,0,0.0,0.0,0.666977,0.010005,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,instagram,instagram_explore,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-18,1036,1036,1.0,1,0.096525,1.650768,1.593405,1.650768,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,2.0,1.0,1.0,instagram,instagram_reels,NS
ALC - UEBEL,120236789023090225,OUTCOME_AWARENESS,2025-12-18,10816,10614,1.019031,14,0.129438,1.249152,1.616876,17.488134,12.0,0,1.457345,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6.0,,,,instagram,instagram_stories,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-18,1776,1744,1.018349,3,0.168919,0.846667,1.43018,2.54,1.0,0,2.54,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,61.0,15.0,8.0,6.0,instagram,feed,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-18,25,25,1.0,0,0.0,0.0,1.6,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,,,,instagram,instagram_explore,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-18,1237,1236,1.000809,1,0.080841,2.07,1.673403,2.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,3.0,2.0,2.0,instagram,instagram_reels,NS
ALC - Mana Naspolini - Looks fim de ano,120236791609500225,OUTCOME_AWARENESS,2025-12-18,10322,10322,1.0,9,0.087192,1.746667,1.522961,15.72,7.0,0,2.245714,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,97.0,69.0,1.0,1.0,instagram,instagram_stories,NS
