campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,video_p50,video_p75,video_p100,age,shopping
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,175690,90748,1.936021,204,0.116114,1.036401,1.203403,211.425824,135.0,0,1.566117,21.0,0,10.067896,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1103.0,343.0,173.0,112.0,18-24,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,180854,95904,1.885782,216,0.119433,1.003352,1.198337,216.723965,150.0,0,1.444826,20.0,0,10.836198,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1251.0,369.0,209.0,139.0,25-34,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,76469,41243,1.854109,88,0.115079,1.045201,1.202811,91.977731,55.0,0,1.672322,8.0,0,11.497216,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,634.0,195.0,115.0,60.0,35-44,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,36403,20522,1.773852,42,0.115375,1.016072,1.172294,42.675028,26.0,0,1.641347,4.0,0,10.668757,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,346.0,113.0,65.0,40.0,45-54,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,19740,10733,1.839188,25,0.126646,0.946068,1.198161,23.651702,14.0,0,1.689407,2.0,0,11.825851,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,193.0,60.0,36.0,23.0,55-64,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,10113,5430,1.862431,14,0.138436,0.865411,1.198037,12.115749,6.0,0,2.019292,4.0,0,3.028937,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,91.0,32.0,18.0,14.0,65+,CS
ALC - NARBONA,120237232905670087,OUTCOME_AWARENESS,2026-02-09,18,17,1.058824,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,66350,52618,1.260975,117,0.176338,0.667317,1.17673,78.076039,57.0,0,1.369755,5.0,0,15.615208,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,447.0,102.0,48.0,28.0,18-24,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,88431,68494,1.291077,211,0.238604,0.496373,1.184366,104.734686,58.0,0,1.80577,9.0,0,11.637187,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,732.0,222.0,115.0,70.0,25-34,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,62102,48065,1.292042,235,0.37841,0.307218,1.162544,72.196337,31.0,0,2.328914,1.0,0,72.196337,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,703.0,215.0,117.0,67.0,35-44,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,50670,38383,1.320116,216,0.426288,0.266283,1.135131,57.517082,28.0,0,2.054181,3.0,0,19.172361,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,632.0,203.0,101.0,47.0,45-54,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,44467,32291,1.377071,256,0.575708,0.199287,1.14731,51.017411,33.0,0,1.545982,7.0,0,7.288202,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,624.0,202.0,100.0,49.0,55-64,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,27455,20328,1.3506,166,0.604626,0.184448,1.115223,30.618446,19.0,0,1.611497,3.0,0,10.206149,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,348.0,121.0,58.0,29.0,65+,CS
ALC - Capivalley,120238793084460087,OUTCOME_AWARENESS,2026-02-09,4,4,1.0,0,0.0,0.0,4.999746,0.019999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,67302,51295,1.312058,86,0.127782,0.945008,1.207552,81.270674,68.0,0,1.195157,5.0,0,16.254135,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,94.0,39.0,9.0,5.0,18-24,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,69248,52849,1.310299,106,0.153073,0.763875,1.169286,80.970708,86.0,0,0.94152,12.0,0,6.747559,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,112.0,41.0,16.0,9.0,25-34,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,33562,25067,1.338892,57,0.169835,0.699744,1.18841,39.885423,33.0,0,1.208649,3.0,0,13.295141,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,90.0,35.0,14.0,6.0,35-44,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,22353,16573,1.34876,28,0.125263,0.904182,1.132604,25.317095,12.0,0,2.109758,1.0,0,25.317095,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,17.0,7.0,5.0,45-54,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,18677,13638,1.369482,36,0.19275,0.578545,1.115148,20.82761,21.0,0,0.991791,5.0,0,4.165522,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,73.0,23.0,12.0,4.0,55-64,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,11780,8784,1.341075,29,0.24618,0.453741,1.11702,13.15849,16.0,0,0.822406,1.0,0,13.15849,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,33.0,9.0,2.0,2.0,65+,CS
[ALC] Carnaval - 02/02,120239471825400087,OUTCOME_AWARENESS,2026-02-09,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,37631,34273,1.097978,75,0.199304,0.631333,1.258271,47.35,59.0,0,0.802542,13.0,0,3.642308,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,44545,37256,1.195646,65,0.14592,0.876923,1.279605,57.0,46.0,0,1.23913,13.0,0,4.384615,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,27517,22810,1.206357,39,0.141731,0.878974,1.245775,34.28,20.0,0,1.714,3.0,0,11.426667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,20175,15973,1.263069,23,0.114002,1.125217,1.282776,25.88,13.0,0,1.990769,2.0,0,12.94,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,15703,13344,1.176784,25,0.159205,0.7988,1.271732,19.97,10.0,0,1.997,1.0,0,19.97,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,CS
[ALC] Semana do Cinema 2026,120239561692810087,OUTCOME_AWARENESS,2026-02-09,9344,7939,1.176974,15,0.160531,0.816667,1.311002,12.25,7.0,0,1.75,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,201463,133403,1.510183,295,0.146429,0.832093,1.218425,245.467545,246.0,0,0.997836,28.0,0,8.766698,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,381.0,75.0,45.0,32.0,18-24,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,271572,174047,1.560337,434,0.15981,0.761375,1.216755,330.436696,311.0,0,1.062497,45.0,0,7.343038,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,470.0,108.0,61.0,43.0,25-34,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,144777,99182,1.45971,243,0.167844,0.706865,1.186434,171.768282,168.0,0,1.02243,29.0,0,5.923044,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,263.0,68.0,38.0,26.0,35-44,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,98891,65355,1.513136,180,0.182019,0.643049,1.170469,115.748843,116.0,0,0.997835,16.0,0,7.234303,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,178.0,36.0,19.0,15.0,45-54,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,75273,49375,1.524516,139,0.184661,0.629274,1.162025,87.469125,87.0,0,1.005392,11.0,0,7.951739,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,153.0,36.0,16.0,11.0,55-64,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,44356,29139,1.522221,128,0.288574,0.383277,1.10604,49.059509,76.0,0,0.64552,15.0,0,3.270634,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,70.0,24.0,14.0,10.0,65+,CS
[ALC] Eventos Carnaval,120239751838580087,OUTCOME_AWARENESS,2026-02-09,22,22,1.0,0,0.0,0.0,1.818164,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,14508,12158,1.193288,97,0.668597,0.484948,3.242349,47.04,30.0,0,1.568,10.0,0,4.704,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2432.0,1144.0,627.0,249.0,18-24,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,41712,29386,1.419451,241,0.577771,0.613693,3.545742,147.9,127.0,0,1.164567,24.0,0,6.1625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5806.0,2937.0,1921.0,1073.0,25-34,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,42616,28900,1.474602,230,0.539703,0.708739,3.825089,163.01,147.0,0,1.108912,43.0,0,3.79093,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6216.0,3136.0,2095.0,1238.0,35-44,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,28423,20606,1.379356,158,0.555888,0.727722,4.045315,114.98,106.0,0,1.084717,29.0,0,3.964828,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4459.0,1932.0,1251.0,769.0,45-54,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,24715,18639,1.325983,178,0.72021,0.563876,4.061097,100.37,77.0,0,1.303506,20.0,0,5.0185,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4920.0,1720.0,1018.0,550.0,55-64,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,26762,18407,1.453903,256,0.95658,0.490938,4.696211,125.68,89.0,0,1.412135,23.0,0,5.464348,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6518.0,2015.0,1143.0,568.0,65+,CS
[ALC] Eventos de Carnaval,120239828976910087,OUTCOME_ENGAGEMENT,2026-02-09,5,5,1.0,0,0.0,0.0,4.0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,77638,74537,1.041604,137,0.17646,0.654599,1.155104,89.68,115.0,0,0.779826,18.0,0,4.982222,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,104881,100531,1.04327,179,0.17067,0.667318,1.13891,119.45,136.0,0,0.878309,23.0,0,5.193478,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,51435,51435,1.0,114,0.221639,0.50193,1.112472,57.22,90.0,0,0.635778,14.0,0,4.087143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,22984,22968,1.000697,44,0.191438,0.550682,1.054212,24.23,35.0,0,0.692286,2.0,0,12.115,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,5999,5904,1.016091,20,0.333389,0.297,0.990165,5.94,10.0,0,0.594,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,3680,3601,1.021938,17,0.461957,0.204706,0.945652,3.48,8.0,0,0.435,2.0,0,1.74,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,CS
[ALC] Musical das capivaras,120239893660110087,OUTCOME_AWARENESS,2026-02-09,6,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,29423,27967,1.052061,51,0.173334,0.684118,1.185807,34.89,43.0,0,0.811395,6.0,0,5.815,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,44546,43903,1.014646,88,0.197549,0.607386,1.199883,53.45,75.0,0,0.712667,15.0,0,3.563333,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,23158,23158,1.0,44,0.189999,0.621136,1.180154,27.33,33.0,0,0.828182,5.0,0,5.466,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,13845,12883,1.074672,23,0.166125,0.695217,1.15493,15.99,15.0,0,1.066,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,9831,9316,1.055281,21,0.21361,0.532857,1.138236,11.19,19.0,0,0.588947,3.0,0,3.73,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,6633,6428,1.031892,18,0.27137,0.394444,1.070406,7.1,14.0,0,0.507143,1.0,0,7.1,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,CS
[ALC] Carnapet Continente Shopping,120239915880680087,OUTCOME_AWARENESS,2026-02-09,2,2,1.0,0,0.0,0.0,5.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,111662,91349,1.222367,146,0.130752,0.89536,1.170699,130.722614,103.0,0,1.269152,17.0,0,7.689566,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,883.0,188.0,95.0,62.0,18-24,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,161704,123052,1.314111,199,0.123064,0.974492,1.199252,193.923878,126.0,0,1.539078,21.0,0,9.23447,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1476.0,314.0,157.0,91.0,25-34,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,71941,55981,1.285097,104,0.144563,0.837613,1.210878,87.111742,49.0,0,1.777791,11.0,0,7.919249,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,824.0,203.0,111.0,69.0,35-44,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,40109,30624,1.309724,72,0.179511,0.670847,1.204243,48.300966,20.0,0,2.415048,6.0,0,8.050161,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,584.0,171.0,94.0,59.0,45-54,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,24288,18625,1.304054,57,0.234684,0.502115,1.178383,28.620572,13.0,0,2.201582,2.0,0,14.310286,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,397.0,107.0,57.0,28.0,55-64,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,9623,7855,1.22508,29,0.301361,0.390008,1.175333,11.310226,1.0,0,11.310226,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,57.0,31.0,16.0,65+,CS
[ALC] Capivalley - Últimos dias,120240006022760087,OUTCOME_AWARENESS,2026-02-09,10,10,1.0,0,0.0,0.0,1.00002,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,27369,25317,1.081052,37,0.135189,0.869748,1.175807,32.180671,31.0,0,1.038086,25.0,0,1.287227,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,110.0,22.0,16.0,11.0,18-24,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,58163,49262,1.180687,84,0.144422,0.868842,1.254797,72.982769,63.0,0,1.158457,35.0,0,2.085222,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,235.0,64.0,31.0,17.0,25-34,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,28128,23409,1.201589,53,0.188424,0.637306,1.20084,33.777232,39.0,0,0.866083,14.0,0,2.412659,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,127.0,43.0,24.0,17.0,35-44,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,18111,15474,1.170415,26,0.143559,0.818621,1.175205,21.284146,18.0,0,1.182453,7.0,0,3.040592,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,79.0,21.0,15.0,10.0,45-54,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,13631,11461,1.189338,28,0.205414,0.540621,1.110512,15.137389,21.0,0,0.720828,7.0,0,2.162484,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,49.0,10.0,6.0,6.0,55-64,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,9560,8497,1.125103,17,0.177824,0.60458,1.07509,10.277858,10.0,0,1.027786,5.0,0,2.055572,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,39.0,10.0,6.0,4.0,65+,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-02-09,7,7,1.0,0,0.0,0.0,4.276501,0.029936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,5997,3339,1.796047,53,0.883775,0.27796,2.456537,14.731853,50.0,0,0.294637,7.0,0,2.104551,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,43083,21881,1.968969,809,1.877771,0.183962,3.454394,148.825655,717.0,0,0.207567,126.0,0,1.181156,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,187.0,50.0,30.0,12.0,25-34,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,22664,12989,1.744861,491,2.166431,0.199192,4.315352,97.803138,420.0,0,0.232865,97.0,0,1.00828,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,210.0,49.0,35.0,24.0,35-44,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,21880,13592,1.60977,635,2.902194,0.180065,5.225847,114.34154,479.0,0,0.238709,117.0,0,0.977278,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,517.0,103.0,76.0,55.0,45-54,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,34815,19856,1.753374,1213,3.48413,0.170992,5.957596,207.413718,840.0,0,0.246921,222.0,0,0.934296,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,943.0,213.0,146.0,90.0,55-64,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,50534,25062,2.016359,2662,5.267741,0.150584,7.932365,400.854133,1750.0,0,0.22906,509.0,0,0.787533,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1544.0,453.0,293.0,219.0,65+,CS
TFG - Narbona Site,120240056012140087,LINK_CLICKS,2026-02-09,2,2,1.0,0,0.0,0.0,9.980931,0.019962,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,27186,19011,1.430014,33,0.121386,0.960303,1.165674,31.69,25.0,0,1.2676,15.0,0,2.112667,1.0,0,31.69,0,0,0,0,0,0,8.0,0,3.96125,0,0,0,135.0,34.0,18.0,9.0,18-24,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,25508,19209,1.327919,39,0.152893,0.774103,1.18355,30.19,29.0,0,1.041034,17.0,0,1.775882,0.0,0,0.0,0,0,0,0,0,0,1.0,0,30.19,0,0,0,136.0,35.0,20.0,14.0,25-34,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,12037,9048,1.330349,23,0.191078,0.612609,1.170557,14.09,9.0,0,1.565556,4.0,0,3.5225,0.0,0,0.0,0,0,0,0,0,0,2.0,0,7.045,0,0,0,81.0,27.0,16.0,10.0,35-44,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,8217,6305,1.303251,21,0.255568,0.428095,1.094073,8.99,14.0,0,0.642143,5.0,0,1.798,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,18.0,9.0,6.0,45-54,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,6841,5302,1.290268,15,0.219266,0.495333,1.086099,7.43,4.0,0,1.8575,3.0,0,2.476667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,47.0,20.0,13.0,7.0,55-64,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,5068,3911,1.295832,20,0.394633,0.26,1.026046,5.2,9.0,0,0.577778,5.0,0,1.04,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,46.0,12.0,8.0,1.0,65+,CS
ALC - Narbona novos conteúdos,120240054308210087,OUTCOME_AWARENESS,2026-03-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,Unknown,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,1299,1288,1.00854,1,0.076982,1.51,1.162433,1.51,1.0,0,1.51,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,18-24,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,6756,6387,1.057774,9,0.133215,0.922222,1.228538,8.3,4.0,0,2.075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,25-34,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,3431,3279,1.046356,10,0.29146,0.402,1.17167,4.02,8.0,0,0.5025,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,35-44,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,2536,2467,1.027969,5,0.197161,0.564,1.111987,2.82,3.0,0,0.94,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,45-54,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,2210,2134,1.035614,6,0.271493,0.365,0.99095,2.19,5.0,0,0.438,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,55-64,CS
[ALC] Musical K-Pop,120240776590700087,OUTCOME_AWARENESS,2026-03-01,1373,1360,1.009559,2,0.145666,0.72,1.048798,1.44,2.0,0,0.72,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,,,,65+,CS
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-02-09,34471,30453,1.131941,22,0.063822,1.768182,1.128485,38.9,14.0,0,2.778571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,228.0,36.0,13.0,8.0,18-24,BS
