campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,video_p25,device_platform,shopping,video_p50,video_p75,video_p100
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-13,885,869,1.018412,0,0.0,0.0,2.000188,1.770167,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,desktop,BS,22.0,17.0,15.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-13,153989,153989,1.0,160,0.103904,1.977374,2.054561,316.379773,116.0,0,2.727412,56.0,0,5.649639,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3218.0,mobile_app,BS,1363.0,785.0,571.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-13,349,340,1.026471,0,0.0,0.0,1.833983,0.64006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,mobile_web,BS,7.0,6.0,5.0
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-14,145,138,1.050725,0,0.0,0.0,1.448276,0.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-14,11610,11610,1.0,18,0.155039,0.677778,1.050818,12.2,12.0,0,1.016667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,BS,,,
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-14,110,110,1.0,0,0.0,0.0,1.363636,0.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-14,784,784,1.0,1,0.127551,1.610103,2.053702,1.610103,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,desktop,BS,10.0,7.0,5.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-14,142422,142422,1.0,132,0.092682,2.360529,2.187793,311.589856,101.0,0,3.085048,48.0,0,6.491455,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2819.0,mobile_app,BS,1245.0,760.0,562.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-14,320,320,1.0,0,0.0,0.0,2.031379,0.650041,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,mobile_web,BS,5.0,3.0,3.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,unknown,BS,,,
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-15,18,18,1.0,0,0.0,0.0,1.111111,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-15,2092,2092,1.0,5,0.239006,0.448,1.070746,2.24,3.0,0,0.746667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_app,BS,,,
ALC - Capivalley - CS,120239928434450402,OUTCOME_AWARENESS,2026-01-15,18,18,1.0,0,0.0,0.0,1.666667,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-15,769,759,1.013175,0,0.0,0.0,2.015725,1.550092,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,desktop,BS,17.0,15.0,13.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-15,141439,139950,1.01064,136,0.096155,2.451617,2.35734,333.419868,103.0,0,3.237086,53.0,0,6.290941,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2749.0,mobile_app,BS,1169.0,726.0,541.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-15,348,344,1.011628,0,0.0,0.0,1.896665,0.660039,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,mobile_web,BS,9.0,6.0,5.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,unknown,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-15,25775,24959,1.032694,24,0.093113,1.15375,1.074297,27.69,17.0,0,1.628824,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,177.0,mobile_app,BS,30.0,18.0,10.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-15,84,83,1.012048,0,0.0,0.0,0.714286,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-15,34316,33812,1.014906,11,0.032055,3.565455,1.142907,39.22,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,399.0,mobile_app,BS,103.0,50.0,34.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-15,33,33,1.0,0,0.0,0.0,1.818182,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-16,636,628,1.012739,0,0.0,0.0,2.154213,1.37008,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,27.0,desktop,BS,15.0,10.0,10.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-16,153762,151936,1.012018,148,0.096253,2.311283,2.224671,342.069884,112.0,0,3.054195,68.0,0,5.030439,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3083.0,mobile_app,BS,1366.0,866.0,635.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-16,284,284,1.0,0,0.0,0.0,2.218439,0.630037,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,mobile_web,BS,1.0,1.0,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,unknown,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-16,29060,28838,1.007698,42,0.144529,0.75881,1.096696,31.87,29.0,0,1.098966,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,140.0,mobile_app,BS,27.0,12.0,9.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-16,124,124,1.0,0,0.0,0.0,1.693918,0.210046,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-16,38449,38449,1.0,13,0.033811,3.499995,1.183384,45.499939,2.0,0,22.749969,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,926.0,mobile_app,BS,263.0,148.0,101.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-16,24,24,1.0,0,0.0,0.0,2.917304,0.070015,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-17,384,374,1.026738,0,0.0,0.0,2.109435,0.810023,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,desktop,BS,8.0,6.0,6.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-17,174270,167769,1.03875,157,0.09009,2.247388,2.024674,352.839963,119.0,0,2.965042,52.0,0,6.785384,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3358.0,mobile_app,BS,1453.0,847.0,620.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-17,235,235,1.0,0,0.0,0.0,2.12772,0.500014,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,mobile_web,BS,4.0,1.0,1.0
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-17,31417,30320,1.036181,31,0.098673,1.107419,1.092721,34.33,26.0,0,1.320385,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,170.0,mobile_app,BS,21.0,11.0,5.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-17,7,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,1.0,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-17,42186,42186,1.0,11,0.026075,4.515454,1.177405,49.669994,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1092.0,mobile_app,BS,337.0,195.0,138.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-17,14,14,1.0,0,0.0,0.0,2.143288,0.030006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-18,83,83,1.0,0,0.0,0.0,1.927711,0.16,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,1.0,1.0,1.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-18,42816,42816,1.0,44,0.102765,1.887727,1.939929,83.06,36.0,0,2.307222,19.0,0,4.371579,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,699.0,mobile_app,BS,309.0,187.0,133.0
ALC - LIQUIDA 25,120239970790610402,OUTCOME_AWARENESS,2026-01-18,60,60,1.0,0,0.0,0.0,2.5,0.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,1.0
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-18,32785,32785,1.0,36,0.109806,0.964444,1.059021,34.72,29.0,0,1.197241,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,225.0,mobile_app,BS,34.0,18.0,15.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-18,16,16,1.0,0,0.0,0.0,0.625,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-18,44619,43946,1.015314,5,0.011206,10.11,1.132925,50.55,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1739.0,mobile_app,BS,505.0,277.0,202.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-18,20,20,1.0,0,0.0,0.0,1.5,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-19,29823,28720,1.038405,30,0.100594,1.059,1.065285,31.77,24.0,0,1.32375,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,176.0,mobile_app,BS,48.0,26.0,20.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-19,41,40,1.025,0,0.0,0.0,1.219252,0.049989,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-19,40917,39877,1.02608,13,0.031772,3.604616,1.145246,46.860013,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1183.0,mobile_app,BS,392.0,247.0,177.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-19,26,26,1.0,0,0.0,0.0,0.384533,0.009998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-20,27357,26821,1.019984,22,0.080418,1.405455,1.130241,30.92,14.0,0,2.208571,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,169.0,mobile_app,BS,41.0,20.0,16.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-20,42,41,1.02439,0,0.0,0.0,1.190476,0.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-20,37776,37776,1.0,7,0.01853,6.542857,1.21241,45.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1130.0,mobile_app,BS,374.0,236.0,169.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-20,35,35,1.0,0,0.0,0.0,1.142857,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-21,26608,26477,1.004948,25,0.093957,1.2068,1.13387,30.17,20.0,0,1.5085,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,183.0,mobile_app,BS,40.0,20.0,10.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-21,51,48,1.0625,0,0.0,0.0,1.176202,0.059986,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,desktop,BS,1.0,1.0,1.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-21,35359,35359,1.0,6,0.016969,7.276672,1.234764,43.660032,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,987.0,mobile_app,BS,337.0,206.0,154.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-21,41,41,1.0,0,0.0,0.0,1.950774,0.079982,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-22,28866,28866,1.0,19,0.065821,1.742632,1.147024,33.11,13.0,0,2.546923,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,204.0,mobile_app,BS,38.0,21.0,13.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-22,51,51,1.0,0,0.0,0.0,0.588117,0.029994,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-22,40200,39618,1.01469,9,0.022388,5.533335,1.238806,49.800018,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,742.0,mobile_app,BS,194.0,110.0,78.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-22,37,37,1.0,0,0.0,0.0,1.621297,0.059988,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-23,27369,27167,1.007435,22,0.080383,1.449545,1.165187,31.89,13.0,0,2.453077,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,190.0,mobile_app,BS,40.0,22.0,14.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-23,47,47,1.0,0,0.0,0.0,1.702128,0.08,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-23,37334,37334,1.0,5,0.013393,9.294,1.24471,46.47,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,385.0,mobile_app,BS,70.0,41.0,28.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-23,27,27,1.0,0,0.0,0.0,1.111111,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-24,30583,30583,1.0,31,0.101364,1.126129,1.141484,34.91,24.0,0,1.454583,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,234.0,mobile_app,BS,57.0,38.0,21.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-24,22,22,1.0,0,0.0,0.0,1.363636,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-24,41653,41653,1.0,5,0.012004,10.05,1.206396,50.25,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,373.0,mobile_app,BS,97.0,51.0,37.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-24,21,21,1.0,0,0.0,0.0,1.428571,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-25,32919,32913,1.000182,23,0.069868,1.548261,1.081746,35.61,15.0,0,2.374,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,199.0,mobile_app,BS,37.0,24.0,18.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-25,32,32,1.0,0,0.0,0.0,0.937681,0.030006,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-25,45688,45324,1.008031,5,0.010944,10.319997,1.129399,51.599985,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1638.0,mobile_app,BS,456.0,258.0,185.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-25,37,37,1.0,0,0.0,0.0,1.351613,0.05001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-26,28861,28604,1.008985,20,0.069298,1.546,1.071342,30.92,15.0,0,2.061333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,190.0,mobile_app,BS,28.0,15.0,9.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-26,35,35,1.0,0,0.0,0.0,0.571429,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-26,39473,39473,1.0,11,0.027867,4.055455,1.13014,44.61,1.0,0,44.61,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1505.0,mobile_app,BS,447.0,245.0,159.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-26,31,31,1.0,0,0.0,0.0,0.645161,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-27,25465,24936,1.021214,19,0.074612,1.54,1.149028,29.26,13.0,0,2.250769,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,175.0,mobile_app,BS,42.0,13.0,8.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-27,33,33,1.0,0,0.0,0.0,2.121212,0.07,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-27,36885,36790,1.002582,7,0.018978,6.388571,1.212417,44.72,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,394.0,mobile_app,BS,71.0,34.0,25.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-27,22,22,1.0,0,0.0,0.0,0.909091,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-28,26305,26205,1.003816,23,0.087436,1.313043,1.148071,30.2,13.0,0,2.323077,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,182.0,mobile_app,BS,41.0,20.0,15.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-28,74,73,1.013699,0,0.0,0.0,1.486486,0.11,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-28,34803,33988,1.023979,7,0.020113,6.16,1.238974,43.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,896.0,mobile_app,BS,251.0,143.0,99.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-28,33,33,1.0,0,0.0,0.0,0.909091,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-29,27187,26445,1.028058,28,0.10299,1.129643,1.163424,31.63,17.0,0,1.860588,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,194.0,mobile_app,BS,53.0,28.0,19.0
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-29,5,5,1.0,0,0.0,0.0,2.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-29,37,37,1.0,0,0.0,0.0,0.810811,0.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,desktop,BS,2.0,2.0,2.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-29,36248,36248,1.0,10,0.027588,4.601,1.269311,46.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1732.0,mobile_app,BS,530.0,305.0,220.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-29,22,22,1.0,0,0.0,0.0,1.818182,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-30,26642,25552,1.042658,26,0.09759,1.235,1.20524,32.11,15.0,0,2.140667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,186.0,mobile_app,BS,26.0,20.0,12.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-30,43,42,1.02381,0,0.0,0.0,1.162791,0.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,desktop,BS,,,
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-30,35613,34982,1.018038,7,0.019656,6.568571,1.291102,45.98,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1813.0,mobile_app,BS,567.0,322.0,233.0
ALC - SUMMER,120240233387880402,OUTCOME_AWARENESS,2026-01-30,22,22,1.0,0,0.0,0.0,2.727273,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,,mobile_web,BS,,,
ALC - VOLTA AS AULAS,120240233245310402,OUTCOME_AWARENESS,2026-01-31,32227,32227,1.0,34,0.105502,1.082941,1.14252,36.82,27.0,0,1.363704,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,217.0,mobile_app,BS,30.0,17.0,12.0
