localizacao,plataforma,impressoes,cliques,custo,conversoes,ctr,cpa
,Google Ads,877,0,2.020867,2.0,0.0,1.0104335
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,59,7,2.341773,3.0,11.864406779661017,0.7805909999999999
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,39,4,1.924,2.0,10.256410256410255,0.962
,Google Ads,1794,187,9.213819,252.0,10.423634336677814,0.036562773809523816
,Google Ads,754,99,4.803662,116.604167,13.12997347480106,0.0411963150510736
,Google Ads,9702,121,16.662633,606.0,1.2471655328798186,0.02749609405940594
,Google Ads,4792,14,6.024607,147.0,0.2921535893155259,0.04098372108843537
,Google Ads,117,0,0.300643,0.0,0.0,0.0
,Google Ads,96,0,0.259642,0.0,0.0,0.0
,Google Ads,115,17,1.921147,20.0,14.782608695652174,0.09605735
,Google Ads,72,6,0.57,7.0,8.333333333333332,0.08142857142857142
,Google Ads,137,0,0.366839,0.0,0.0,0.0
,Google Ads,14,0,0.014337,0.0,0.0,0.0
,Google Ads,61,4,0.807069,5.5,6.557377049180328,0.1467398181818182
,Google Ads,55,9,1.045119,9.0,16.363636363636363,0.11612433333333333
,Google Ads,150,3,2.734944,8.0,2.0,0.341868
,Google Ads,40,2,1.240853,20.0,5.0,0.06204265
,Google Ads,347,12,1.253163,2.0,3.45821325648415,0.6265815
,Google Ads,104,3,2.790821,1.0,2.8846153846153846,2.790821
,Google Ads,496,0,1.117923,0.0,0.0,0.0
,Google Ads,321,0,0.725833,1.0,0.0,0.725833
,Google Ads,442,0,1.050203,3.0,0.0,0.35006766666666667
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,155,19,3.6806,15.0,12.258064516129032,0.24537333333333333
,Google Ads,7,1,0.616444,0.0,14.285714285714285,0.0
,Google Ads,137,9,1.303684,5.0,6.569343065693431,0.2607368
,Google Ads,116,10,0.481167,6.75,8.620689655172415,0.071284
,Google Ads,4,1,0.04,1.0,25.0,0.04
,Google Ads,124,11,1.69,14.0,8.870967741935484,0.1207142857142857
,Google Ads,167,17,2.284034,13.0,10.179640718562874,0.17569492307692308
,Google Ads,22,0,0.035138,0.0,0.0,0.0
,Google Ads,622,0,0.977718,1.0,0.0,0.977718
,Google Ads,106,5,13.302476,5.0,4.716981132075472,2.6604952
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1730,15,1.990046,27.0,0.8670520231213872,0.0737054074074074
,Google Ads,99,4,0.353968,6.0,4.040404040404041,0.05899466666666667
,Google Ads,3493,2,8.432447,1.0,0.057257371886630395,8.432447
,Google Ads,97,2,1.82,1.0,2.0618556701030926,1.82
,Google Ads,21,1,0.3,0.0,4.761904761904762,0.0
,Google Ads,2958,2,2.447171,16.0,0.0676132521974307,0.1529481875
,Google Ads,17,0,0.012716,0.0,0.0,0.0
,Google Ads,28,0,0.061472,1.0,0.0,0.061472
,Google Ads,1184,3,2.699846,2.0,0.2533783783783784,1.349923
,Google Ads,18,4,2.025542,1.0,22.22222222222222,2.025542
,Google Ads,3,1,0.280301,1.0,33.33333333333333,0.280301
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.01,0.0,14.285714285714285,0.0
,Google Ads,1,0,0.001407,0.0,0.0,0.0
,Google Ads,16,0,0.036125,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.00431,0.0,0.0,0.0
,Google Ads,107,0,0.318617,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.001143,0.0,0.0,0.0
,Google Ads,18,0,0.044,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,8,0,0.002886,0.0,0.0,0.0
,Google Ads,58,9,0.39,7.25,15.517241379310345,0.05379310344827586
,Google Ads,8,1,0.05,0.0,12.5,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,16,0,0.024091,0.0,0.0,0.0
,Google Ads,13,0,0.018186,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.01,0.0,100.0,0.0
,Google Ads,67,0,0.173008,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,27,0,0.062474,0.0,0.0,0.0
,Google Ads,31,0,0.064405,0.0,0.0,0.0
,Google Ads,7,0,0.020728,0.0,0.0,0.0
,Google Ads,3,0,0.005858,0.0,0.0,0.0
,Google Ads,7,0,0.014719,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.003635,0.0,0.0,0.0
,Google Ads,4,1,0.247749,1.0,25.0,0.247749
,Google Ads,2,1,0.03,1.0,50.0,0.03
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,8,0,0.021743,0.0,0.0,0.0
,Google Ads,8,0,0.031333,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,2,0.34,0.0,100.0,0.0
,Google Ads,1,0,0.002745,0.0,0.0,0.0
,Google Ads,17,0,0.020761,0.0,0.0,0.0
,Google Ads,4,1,0.21,2.0,25.0,0.105
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.038185,0.0,0.0,0.0
,Google Ads,8,1,1.698929,1.0,12.5,1.698929
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,24,0,0.050344,0.0,0.0,0.0
,Google Ads,41,0,0.083713,1.0,0.0,0.083713
,Google Ads,23,0,0.056465,0.0,0.0,0.0
,Google Ads,3,0,0.003127,0.0,0.0,0.0
,Google Ads,87,0,0.069207,0.0,0.0,0.0
,Google Ads,11,0,0.026362,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,20,0,0.026405,0.0,0.0,0.0
,Google Ads,7,0,0.010052,0.0,0.0,0.0
,Google Ads,7,1,0.800999,1.0,14.285714285714285,0.800999
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,25,0,0.021304,1.0,0.0,0.021304
,Google Ads,60,0,0.134073,0.0,0.0,0.0
,Google Ads,68,0,0.153963,2.0,0.0,0.0769815
,Google Ads,9,1,0.626089,1.0,11.11111111111111,0.626089
,Google Ads,250,3,0.451519,14.0,1.2,0.032251357142857144
,Google Ads,1318,0,2.883274,24.0,0.0,0.12013641666666668
,Google Ads,6,1,0.06,0.0,16.666666666666664,0.0
,Google Ads,15,1,0.02,0.0,6.666666666666667,0.0
,Google Ads,13,0,0.025932,0.0,0.0,0.0
,Google Ads,174,14,6.450451,15.0,8.045977011494253,0.43003006666666665
,Google Ads,65,0,0.139286,0.0,0.0,0.0
,Google Ads,11,1,0.272198,1.0,9.090909090909092,0.272198
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.002494,0.0,0.0,0.0
,Google Ads,10,0,0.034398,0.0,0.0,0.0
,Google Ads,38,3,0.31,1.0,7.894736842105263,0.31
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.001875,0.0,0.0,0.0
,Google Ads,7,0,0.020916,0.0,0.0,0.0
,Google Ads,38,0,0.050822,0.0,0.0,0.0
,Google Ads,43,8,1.378082,12.0,18.6046511627907,0.11484016666666667
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.015105,0.0,0.0,0.0
,Google Ads,55,0,0.133182,0.0,0.0,0.0
,Google Ads,102,0,0.235938,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.008204,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.063672,2.0,50.0,0.031836
,Google Ads,14,1,0.13,0.0,7.142857142857142,0.0
,Google Ads,16,0,0.050752,0.0,0.0,0.0
,Google Ads,7,0,0.016067,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,14,0,0.042275,0.0,0.0,0.0
,Google Ads,27,0,0.040781,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,0,0.0,0.0,0.0,0.0
,Google Ads,73,0,0.178894,0.0,0.0,0.0
,Google Ads,46,0,0.101699,0.0,0.0,0.0
,Google Ads,66,0,0.164302,0.0,0.0,0.0
,Google Ads,83,0,0.206049,0.0,0.0,0.0
,Google Ads,23,1,0.620129,1.0,4.3478260869565215,0.620129
,Google Ads,13,1,0.273167,1.0,7.6923076923076925,0.273167
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,61,0,0.118533,0.0,0.0,0.0
,Google Ads,7,0,0.039944,0.0,0.0,0.0
,Google Ads,178,1,0.400063,0.0,0.5617977528089888,0.0
,Google Ads,6,0,0.041201,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,13,0,0.028534,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,48,0,0.113829,0.0,0.0,0.0
,Google Ads,286,12,7.682924,7.0,4.195804195804196,1.0975605714285714
,Google Ads,201,16,3.563838,9.0,7.960199004975125,0.395982
,Google Ads,11,2,1.880296,1.0,18.181818181818183,1.880296
,Google Ads,125,13,4.789232,10.0,10.4,0.4789232
,Google Ads,11,1,1.219928,0.0,9.090909090909092,0.0
,Google Ads,206,4,0.949228,1.0,1.9417475728155338,0.949228
,Google Ads,92,16,0.54,18.107143,17.391304347826086,0.029822484971814715
,Google Ads,94,9,0.3,4.0,9.574468085106384,0.075
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.003363,0.0,0.0,0.0
,Google Ads,2313,35,4.716622,66.0,1.5131863380890618,0.07146396969696969
,Google Ads,10082,5,15.073468,229.0,0.04959333465582226,0.06582300436681222
,Google Ads,136,0,0.355728,0.0,0.0,0.0
,Google Ads,239,0,0.402878,0.0,0.0,0.0
,Google Ads,1431,103,8.272534,68.333334,7.197763801537387,0.12106147198964419
,Google Ads,632,62,5.39333,48.0,9.81012658227848,0.11236104166666666
,Google Ads,1,0,0.003758,0.0,0.0,0.0
,Google Ads,343,1,0.483065,1.0,0.2915451895043732,0.483065
,Google Ads,17,0,0.012048,0.0,0.0,0.0
,Google Ads,987,43,4.451023,33.5,4.356636271529888,0.13286635820895523
,Google Ads,304,17,1.54,14.333333,5.592105263157895,0.10744186296376426
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1311,36,5.528719,58.0,2.745995423340961,0.09532274137931034
,Google Ads,186,9,12.130235,8.0,4.838709677419355,1.516279375
,Google Ads,974,48,7.981048,21.0,4.9281314168377826,0.38004990476190476
,Google Ads,204,6,12.799488,19.0,2.941176470588235,0.6736572631578948
,Google Ads,19,0,0.019139,0.0,0.0,0.0
,Google Ads,3895,50,10.347032,201.0,1.2836970474967908,0.05147777114427861
,Google Ads,10303,6,17.110174,270.0,0.058235465398427645,0.06337101481481482
,Google Ads,38,0,0.062804,0.0,0.0,0.0
,Google Ads,626,0,1.365884,5.0,0.0,0.2731768
,Google Ads,594,0,1.26389,5.0,0.0,0.252778
,Google Ads,482,0,1.055141,2.0,0.0,0.5275705
,Google Ads,14,1,0.544072,0.0,7.142857142857142,0.0
,Google Ads,12,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,0.01,2.0,100.0,0.005
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,13,0,0.028198,0.0,0.0,0.0
,Google Ads,1,1,0.002224,0.0,100.0,0.0
,Google Ads,34,0,0.073194,0.0,0.0,0.0
,Google Ads,4,1,1.001727,0.0,25.0,0.0
,Google Ads,258,28,8.099913,6.0,10.852713178294573,1.3499855
,Google Ads,2471,55,7.58049,92.0,2.225819506272764,0.08239663043478261
,Google Ads,7021,5,12.729514,161.0,0.07121492664862555,0.07906530434782609
,Google Ads,1144,137,20.889019,96.870737,11.975524475524475,0.21563807241396335
,Google Ads,279,38,5.381732,32.573341,13.620071684587815,0.16521891322109084
,Google Ads,452,0,0.835331,0.0,0.0,0.0
,Google Ads,939,33,16.303754,6.0,3.5143769968051117,2.7172923333333334
,Google Ads,1242,0,2.485868,3.0,0.0,0.8286226666666666
,Google Ads,36,3,1.373455,1.0,8.333333333333332,1.373455
,Google Ads,40,3,2.350175,0.0,7.5,0.0
,Google Ads,45,4,3.183812,2.0,8.88888888888889,1.591906
,Google Ads,10,0,0.0,0.0,0.0,0.0
,Google Ads,6,2,0.080798,7.0,33.33333333333333,0.011542571428571428
,Google Ads,1,1,0.07,0.0,100.0,0.0
,Google Ads,5,3,0.15,1.0,60.0,0.15
,Google Ads,1,0,0.001448,0.0,0.0,0.0
,Google Ads,3,0,0.002212,0.0,0.0,0.0
,Google Ads,5,0,0.012605,0.0,0.0,0.0
,Google Ads,13,0,0.031208,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,70,0,0.100684,0.0,0.0,0.0
,Google Ads,7,0,0.005347,0.0,0.0,0.0
,Google Ads,1,0,0.000807,0.0,0.0,0.0
,Google Ads,31,0,0.07976,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,169,0,0.226312,0.0,0.0,0.0
,Google Ads,17,0,0.037542,0.0,0.0,0.0
,Google Ads,61,0,0.140857,0.0,0.0,0.0
,Google Ads,9,0,0.018259,0.0,0.0,0.0
,Google Ads,18,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,28,6,0.19,10.0,21.428571428571427,0.019
,Google Ads,59,0,0.072021,3.0,0.0,0.024007
,Google Ads,1,0,0.001037,0.0,0.0,0.0
,Google Ads,3,0,0.002469,0.0,0.0,0.0
,Google Ads,5,0,0.006511,0.0,0.0,0.0
,Google Ads,5,0,0.009809,0.0,0.0,0.0
,Google Ads,8,2,0.24,1.5,25.0,0.16
,Google Ads,4,1,0.11,0.0,25.0,0.0
,Google Ads,67,0,0.060203,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,1,3.237832,2.0,100.0,1.618916
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.002028,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.011255,0.0,0.0,0.0
,Google Ads,11,0,0.03217,0.0,0.0,0.0
,Google Ads,9,0,0.023262,0.0,0.0,0.0
,Google Ads,58,4,3.095402,3.0,6.896551724137931,1.0318006666666666
,Google Ads,419,40,12.862523,19.0,9.54653937947494,0.676974894736842
,Google Ads,6,1,0.07,1.0,16.666666666666664,0.07
,Google Ads,6,0,0.005785,0.0,0.0,0.0
,Google Ads,21,0,0.022226,0.0,0.0,0.0
,Google Ads,12,0,0.022978,0.0,0.0,0.0
,Google Ads,13,5,0.95,7.0,38.46153846153847,0.1357142857142857
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3577,117,9.718294,138.0,3.270897400055913,0.07042242028985507
,Google Ads,5976,23,9.968973,127.0,0.3848728246318608,0.07849585039370079
,Google Ads,1013,2,1.279815,0.0,0.19743336623889435,0.0
,Google Ads,4,1,0.16,0.0,25.0,0.0
,Google Ads,552,107,11.068421,76.416666,19.384057971014492,0.14484302416438843
,Google Ads,346,77,8.868308,43.0,22.254335260115607,0.20623972093023257
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.004316,0.0,0.0,0.0
,Google Ads,1445,1,3.044006,7.0,0.06920415224913494,0.434858
,Google Ads,70,4,1.804433,0.0,5.714285714285714,0.0
,Google Ads,87,8,2.278969,2.0,9.195402298850574,1.1394845
,Google Ads,6,1,0.03,0.0,16.666666666666664,0.0
,Google Ads,12,0,0.012425,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,8,2,0.542894,0.0,25.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,12,0,0.0,0.0,0.0,0.0
,Google Ads,8,1,0.333199,0.0,12.5,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,13,2,1.23171,0.0,15.384615384615385,0.0
,Google Ads,5,1,0.205131,1.0,20.0,0.205131
,Google Ads,1,0,0.003154,0.0,0.0,0.0
,Google Ads,3,0,0.00708,0.0,0.0,0.0
,Google Ads,6,1,0.2,1.0,16.666666666666664,0.2
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.001359,0.0,0.0,0.0
,Google Ads,3,1,0.03,1.0,33.33333333333333,0.03
,Google Ads,1,0,0.001282,0.0,0.0,0.0
,Google Ads,20,0,0.036742,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,2,1,0.03,0.0,50.0,0.0
,Google Ads,5,2,0.36,3.0,40.0,0.12
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.008702,0.0,0.0,0.0
,Google Ads,4,0,0.005342,0.0,0.0,0.0
,Google Ads,1,0,0.003834,0.0,0.0,0.0
,Google Ads,89,0,0.196906,0.0,0.0,0.0
,Google Ads,92,4,2.084153,0.0,4.3478260869565215,0.0
,Google Ads,5,1,0.025931,0.0,20.0,0.0
,Google Ads,2,0,0.002166,0.0,0.0,0.0
,Google Ads,5,1,0.41,1.0,20.0,0.41
,Google Ads,9,1,0.2,1.0,11.11111111111111,0.2
,Google Ads,116,0,0.217569,1.0,0.0,0.217569
,Google Ads,33,0,0.062715,0.0,0.0,0.0
,Google Ads,489,0,0.850229,0.0,0.0,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,13,2,1.045107,2.0,15.384615384615385,0.5225535
,Google Ads,21,0,0.0,0.0,0.0,0.0
,Google Ads,21,2,0.303111,1.0,9.523809523809524,0.303111
,Google Ads,78,3,0.1,3.0,3.8461538461538463,0.03333333333333333
,Google Ads,25,5,0.17,3.0,20.0,0.05666666666666667
,Google Ads,93,3,0.136189,4.0,3.225806451612903,0.03404725
,Google Ads,771,1,1.037375,24.0,0.12970168612191957,0.04322395833333333
,Google Ads,30,0,0.069874,0.0,0.0,0.0
,Google Ads,51,0,0.09631,1.0,0.0,0.09631
,Google Ads,17,1,0.08,0.5,5.88235294117647,0.16
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,40,0,0.061371,0.0,0.0,0.0
,Google Ads,18,2,0.23,1.0,11.11111111111111,0.23
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,92,4,3.142998,1.0,4.3478260869565215,3.142998
,Google Ads,87,3,0.187549,0.0,3.4482758620689653,0.0
,Google Ads,25,1,2.23214,3.0,4.0,0.7440466666666666
,Google Ads,122,0,0.298697,2.0,0.0,0.1493485
,Google Ads,136,0,0.337951,1.0,0.0,0.337951
,Google Ads,112,0,0.255301,0.0,0.0,0.0
,Google Ads,2,0,0.001258,0.0,0.0,0.0
,Google Ads,4,0,0.004248,0.0,0.0,0.0
,Google Ads,8,1,0.03,1.0,12.5,0.03
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.007052,0.0,0.0,0.0
,Google Ads,2,0,0.005515,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.004127,0.0,0.0,0.0
,Google Ads,1,0,0.001139,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.11,1.0,14.285714285714285,0.11
,Google Ads,21,2,0.08,0.666666,9.523809523809524,0.12000012000012
,Google Ads,6,0,0.015546,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,14,0,0.036447,0.0,0.0,0.0
,Google Ads,13,0,0.025277,0.0,0.0,0.0
,Google Ads,24,0,0.054218,0.0,0.0,0.0
,Google Ads,8,0,0.019243,0.0,0.0,0.0
,Google Ads,6,2,0.513643,0.0,33.33333333333333,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,6,1,0.05,1.0,16.666666666666664,0.05
,Google Ads,2,1,0.08,0.0,50.0,0.0
,Google Ads,2,0,0.003844,0.0,0.0,0.0
,Google Ads,2,0,0.004587,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,29,0,0.040044,0.0,0.0,0.0
,Google Ads,81,0,0.182655,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,34,0,0.054616,1.0,0.0,0.054616
,Google Ads,8,0,0.016867,0.0,0.0,0.0
,Google Ads,9,0,0.027438,0.0,0.0,0.0
,Google Ads,3,0,0.003207,0.0,0.0,0.0
,Google Ads,61,3,2.737973,2.0,4.918032786885246,1.3689865
,Google Ads,76,4,0.956727,1.0,5.263157894736842,0.956727
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,22,2,1.299373,1.0,9.090909090909092,1.299373
,Google Ads,2,1,0.597363,0.0,50.0,0.0
,Google Ads,32,1,0.431585,1.0,3.125,0.431585
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.009888,0.0,33.33333333333333,0.0
,Google Ads,4,1,0.03,2.0,25.0,0.015
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,55,0,0.17332,0.0,0.0,0.0
,Google Ads,128,0,0.241985,0.0,0.0,0.0
,Google Ads,10,2,0.12,2.0,20.0,0.06
,Google Ads,12,1,0.11,0.0,8.333333333333332,0.0
,Google Ads,88,0,0.131394,0.0,0.0,0.0
,Google Ads,1,0,0.004851,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,3,1,0.14,2.0,33.33333333333333,0.07
,Google Ads,24,3,0.097849,1.0,12.5,0.097849
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.012537,0.0,0.0,0.0
,Google Ads,4,0,0.0,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,246,0,0.537756,0.0,0.0,0.0
,Google Ads,273,0,0.588957,0.0,0.0,0.0
,Google Ads,288,1,0.634546,0.0,0.3472222222222222,0.0
,Google Ads,15,0,0.029759,0.0,0.0,0.0
,Google Ads,44,7,1.40484,4.0,15.909090909090908,0.35121
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,26,3,0.672777,2.0,11.538461538461538,0.3363885
,Google Ads,239,48,2.046453,61.1875,20.0836820083682,0.033445605720122576
,Google Ads,14,5,0.18,4.0,35.714285714285715,0.045
,Google Ads,309,6,0.42154,16.0,1.9417475728155338,0.02634625
,Google Ads,706,0,1.047305,27.0,0.0,0.03878907407407407
,Google Ads,30,0,0.088173,0.0,0.0,0.0
,Google Ads,31,0,0.075364,0.0,0.0,0.0
,Google Ads,21,3,0.25,1.0,14.285714285714285,0.25
,Google Ads,16,1,0.04,2.0,6.25,0.02
,Google Ads,21,0,0.053417,0.0,0.0,0.0
,Google Ads,2,1,0.24,1.0,50.0,0.24
,Google Ads,7,1,0.31,2.0,14.285714285714285,0.155
,Google Ads,238,2,0.446862,1.0,0.8403361344537815,0.446862
,Google Ads,16,1,0.009611,0.0,6.25,0.0
,Google Ads,206,9,0.525291,0.0,4.368932038834951,0.0
,Google Ads,35,1,1.533924,2.0,2.857142857142857,0.766962
,Google Ads,92,0,0.206593,0.0,0.0,0.0
,Google Ads,99,0,0.218405,1.0,0.0,0.218405
,Google Ads,125,0,0.251345,0.0,0.0,0.0
,Google Ads,9,1,0.194587,1.0,11.11111111111111,0.194587
,Google Ads,13,0,0.014201,0.0,0.0,0.0
,Google Ads,5,1,0.17,0.0,20.0,0.0
,Google Ads,8,0,0.01449,0.0,0.0,0.0
,Google Ads,33,0,0.020279,0.0,0.0,0.0
,Google Ads,35,0,0.062687,0.0,0.0,0.0
,Google Ads,5,1,0.043,2.0,20.0,0.0215
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,7,0,0.003396,0.0,0.0,0.0
,Google Ads,21,0,0.051397,0.0,0.0,0.0
,Google Ads,5,1,0.61492,1.0,20.0,0.61492
,Google Ads,7,2,0.409067,0.0,28.57142857142857,0.0
,Google Ads,1,0,0.001469,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,16,0,0.042525,0.0,0.0,0.0
,Google Ads,15,0,0.02187,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.009294,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,7,1,0.04,0.0,14.285714285714285,0.0
,Google Ads,11,0,0.018932,0.0,0.0,0.0
,Google Ads,39,0,0.036137,0.0,0.0,0.0
,Google Ads,14,0,0.029429,0.0,0.0,0.0
,Google Ads,16,0,0.032858,0.0,0.0,0.0
,Google Ads,2,0,0.0,0.0,0.0,0.0
,Google Ads,3,0,0.0,0.0,0.0,0.0
,Google Ads,8,0,0.015186,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,9,2,0.191979,1.0,22.22222222222222,0.191979
,Google Ads,25,0,0.036096,0.0,0.0,0.0
,Google Ads,1,0,0.0,0.0,0.0,0.0
,Google Ads,18,1,0.971056,6.0,5.555555555555555,0.16184266666666666
,Google Ads,9,0,0.0,0.0,0.0,0.0
,Google Ads,11,0,0.027576,4.0,0.0,0.006894
,Google Ads,105,0,0.134097,4.0,0.0,0.03352425
,Google Ads,40,0,0.067587,0.0,0.0,0.0
,Google Ads,53,0,0.134443,1.0,0.0,0.134443
,Google Ads,47,0,0.101947,0.0,0.0,0.0
,Google Ads,3,1,0.527532,0.0,33.33333333333333,0.0
,Google Ads,5,0,0.0,0.0,0.0,0.0
,Google Ads,4,0,0.008689,0.0,0.0,0.0
,Google Ads,4,2,0.14,1.0,50.0,0.14
,Google Ads,3,1,0.09,1.0,33.33333333333333,0.09
,Google Ads,4,0,0.004525,0.0,0.0,0.0
,Google Ads,10,0,0.012823,0.0,0.0,0.0
,Google Ads,10,3,0.282531,3.0,30.0,0.094177
,Google Ads,5,0,0.00726,0.0,0.0,0.0
,Google Ads,5,0,0.010286,0.0,0.0,0.0
,Google Ads,3,0,0.00654,0.0,0.0,0.0
