shopping,shopping_sigla,grupo_anuncio,keyword,match_type,quality_score,data,impressoes,cliques,ctr,cpc_medio,custo,conversoes,valor_conversoes
GERAL,GERAL,NK Search,shopping mais próximo de mim,BROAD,6.0,2026-01-21,3,1,0.3333333333333333,0.188219,0.188219,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2026-01-06,16,1,0.0625,0.188217,0.188217,2.0,0.0
GERAL,GERAL,NS_Search,shopping criciúma sc,BROAD,7.0,2026-03-07,23,5,0.21739130434782608,0.0376402,0.188201,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas continente shopping,BROAD,10.0,2026-03-02,46,5,0.10869565217391304,0.037630199999999996,0.188151,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas balneário camboriú shopping,BROAD,,2025-12-20,204,3,0.014705882352941176,0.062606,0.187818,1.5,0.0
GERAL,GERAL,Grupo BS Search,cinema balneario,BROAD,8.0,2026-01-12,15,6,0.4,0.03127133333333333,0.187628,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas,BROAD,,2026-03-04,45,3,0.06666666666666667,0.06254266666666666,0.187628,2.3125,0.0
GERAL,GERAL,Grupo BS Search,shopping balneário camboriú cinema,BROAD,10.0,2026-02-24,3,2,0.6666666666666666,0.0936115,0.187223,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,gastronomia florianopolis,BROAD,,2026-01-25,6,1,0.16666666666666666,0.187171,0.187171,0.0,0.0
GERAL,GERAL,Grupo BS Search,shopping de camboriú,BROAD,,2026-02-21,3,1,0.3333333333333333,0.186728,0.186728,2.0,0.0
GERAL,GERAL,NS_Search,cinema nações shopping criciúma,BROAD,10.0,2026-01-19,18,13,0.7222222222222222,0.014361307692307692,0.186697,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema continente park shopping,BROAD,9.0,2026-02-20,20,8,0.4,0.023297875,0.186383,1.971863,0.0
GERAL,GERAL,NS_Search,gnc criciuma,BROAD,6.0,2026-02-23,8,2,0.25,0.0931035,0.186207,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneario,BROAD,8.0,2026-01-08,20,3,0.15,0.06204,0.18612,2.0,0.0
GERAL,GERAL,NS_Search,gnc nações shopping,BROAD,10.0,2026-02-28,4,1,0.25,0.185857,0.185857,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriú,BROAD,8.0,2026-01-01,49,4,0.08163265306122448,0.0464015,0.185606,7.0,0.0
GERAL,GERAL,NR Search,shopping proximo,BROAD,6.0,2026-01-19,32,3,0.09375,0.061811,0.185433,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente,BROAD,10.0,2026-01-25,27,8,0.2962962962962963,0.023156875,0.185255,8.0,0.0
GERAL,GERAL,GS searchLpnova,gnc cinemas garten,BROAD,10.0,2026-02-27,15,6,0.4,0.03086466666666667,0.185188,1.0,0.0
GERAL,GERAL,GS searchLpnova,shopping mueller,BROAD,6.0,2026-01-22,8,2,0.25,0.092373,0.184746,1.0,0.0
GERAL,GERAL,NK Search,neumarkt shopping blumenau cinema,BROAD,10.0,2026-03-07,10,3,0.3,0.061529,0.184587,0.0,0.0
GERAL,GERAL,NK Search,lojas cerca de mi,BROAD,,2026-02-08,7,2,0.2857142857142857,0.092275,0.18455,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-19,14,1,0.07142857142857142,0.184423,0.184423,0.0,0.0
GERAL,GERAL,NK Search,cinema em blumenau,BROAD,9.0,2026-03-02,5,1,0.2,0.18391,0.18391,0.0,0.0
GERAL,GERAL,NK Search,neumarkt shopping cinema,BROAD,10.0,2026-01-16,5,2,0.4,0.091918,0.183836,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping itapema sc,BROAD,,2025-12-29,27,7,0.25925925925925924,0.026259285714285714,0.183815,5.0,0.0
GERAL,GERAL,Grupo BS Search,ingresso cinema balneário shopping,BROAD,9.0,2026-01-20,15,2,0.13333333333333333,0.0915785,0.183157,1.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garden,BROAD,10.0,2026-01-25,20,11,0.55,0.016626727272727272,0.182894,4.5,0.0
GERAL,GERAL,NS_Search,nacoes,BROAD,10.0,2026-01-23,7,4,0.5714285714285714,0.04572075,0.182883,9.0,0.0
GERAL,GERAL,NK Search,cinema em blumenau,BROAD,9.0,2026-01-17,10,2,0.2,0.0913755,0.182751,1.0,0.0
GERAL,GERAL,GS searchLpnova,garden shopping,BROAD,8.0,2026-02-24,7,1,0.14285714285714285,0.182683,0.182683,1.0,0.0
GERAL,GERAL,NS_Search,cinema shopping nações,BROAD,10.0,2026-01-25,15,11,0.7333333333333333,0.016557181818181818,0.182129,3.25,0.0
GERAL,GERAL,NK Search,cinema blumenau neumarkt,BROAD,10.0,2026-02-17,9,5,0.5555555555555556,0.0362882,0.181441,4.0,0.0
GERAL,GERAL,GS searchLpnova,filmes em cartaz,BROAD,10.0,2026-02-17,37,10,0.2702702702702703,0.0181255,0.181255,2.583334,0.0
GERAL,GERAL,Grupo de anúncios 1,outlet promoção,BROAD,,2025-12-12,11,1,0.09090909090909091,0.181183,0.181183,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneario,BROAD,8.0,2025-12-31,19,4,0.21052631578947367,0.045162,0.180648,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,programação cinema continente shopping,BROAD,8.0,2026-03-05,5,3,0.6,0.060121666666666664,0.180365,0.0,0.0
GERAL,GERAL,NS_Search,gnc cinemas nações shopping,BROAD,10.0,2026-02-23,9,2,0.2222222222222222,0.090126,0.180252,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping near me,BROAD,8.0,2026-01-19,21,6,0.2857142857142857,0.030042,0.180252,8.0,0.0
GERAL,GERAL,Grupo BS Search,shopping perto de mim,BROAD,6.0,2026-01-12,28,3,0.10714285714285714,0.06,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,shopping camboriú,BROAD,7.0,2026-01-15,5,2,0.4,0.09,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,qual o melhor shopping em balneário camboriú,BROAD,,2026-01-17,5,3,0.6,0.06,0.18,3.5,0.0
GERAL,GERAL,Grupo BS Search,cinema bc shopping,BROAD,10.0,2026-01-18,22,3,0.13636363636363635,0.06,0.18,0.0,0.0
GERAL,GERAL,Grupo BS Search,cual es el mejor shopping de camboriú,BROAD,3.0,2026-01-18,8,1,0.125,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,balneário camboriú brasil,BROAD,,2026-01-21,11,1,0.09090909090909091,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,cual es el mejor shopping de camboriú,BROAD,3.0,2026-01-21,17,5,0.29411764705882354,0.036,0.18,6.0,0.0
GERAL,GERAL,Grupo BS Search,shopping perto,BROAD,,2026-01-23,3,1,0.3333333333333333,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,filmes em cartaz,BROAD,9.0,2026-01-25,11,3,0.2727272727272727,0.06,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,qual o melhor shopping em balneário camboriú,BROAD,,2026-01-26,3,1,0.3333333333333333,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,balneário camboriú shopping,BROAD,8.0,2026-01-27,9,1,0.1111111111111111,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,mall cerca de mi,BROAD,,2026-01-28,5,1,0.2,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,shopping mall cerca de mi,BROAD,,2026-01-28,19,4,0.21052631578947367,0.045,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,lojas balneario shopping,BROAD,7.0,2026-02-02,6,5,0.8333333333333334,0.036,0.18,7.0,0.0
GERAL,GERAL,Grupo BS Search,Balneário,BROAD,,2026-02-04,15,2,0.13333333333333333,0.09,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,shopping em penha sc,BROAD,,2026-02-07,19,6,0.3157894736842105,0.03,0.18,5.0,0.0
GERAL,GERAL,Grupo BS Search,shopping near me,BROAD,,2026-02-08,11,2,0.18181818181818182,0.09,0.18,4.0,0.0
GERAL,GERAL,Grupo BS Search,cual es el mejor shopping de camboriú,BROAD,3.0,2026-02-09,16,6,0.375,0.03,0.18,9.333333,0.0
GERAL,GERAL,Grupo BS Search,mall cerca de mi,BROAD,,2026-02-16,4,2,0.5,0.09,0.18,3.0,0.0
GERAL,GERAL,Grupo BS Search,cinema shopping balneário camboriú,BROAD,9.0,2026-02-18,21,6,0.2857142857142857,0.03,0.18,4.0,0.0
GERAL,GERAL,Grupo BS Search,lojas cerca de mi,BROAD,,2026-02-21,23,1,0.043478260869565216,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,cinema shopping balneário camboriú,BROAD,9.0,2026-02-22,11,2,0.18181818181818182,0.09,0.18,0.0,0.0
GERAL,GERAL,Grupo BS Search,camboriu santa catarina,BROAD,,2026-02-23,15,1,0.06666666666666667,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo BS Search,shopping center cerca de mi,BROAD,,2026-02-25,6,2,0.3333333333333333,0.09,0.18,2.0,0.0
GERAL,GERAL,Grupo BS Search,shopping camboriu brasil,BROAD,,2026-03-05,4,1,0.25,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo BS Search,filmes em cartaz,BROAD,9.0,2026-03-06,20,1,0.05,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo BS Search,balneário shopping cinema,BROAD,10.0,2026-03-06,6,1,0.16666666666666666,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo BS Search,shopping mall cerca de mi,BROAD,,2026-03-06,5,2,0.4,0.09,0.18,0.0,0.0
GERAL,GERAL,NK Search,neomarket,BROAD,10.0,2026-01-14,5,2,0.4,0.09,0.18,7.0,0.0
GERAL,GERAL,NK Search,Shopping Neumarkt Blumenau,BROAD,10.0,2026-01-16,20,3,0.15,0.06,0.18,1.333333,0.0
GERAL,GERAL,NK Search,gnc blumenau,BROAD,6.0,2026-01-16,3,1,0.3333333333333333,0.18,0.18,0.0,0.0
GERAL,GERAL,NK Search,filmes cinema neumarkt,BROAD,10.0,2026-01-16,3,1,0.3333333333333333,0.18,0.18,0.0,0.0
GERAL,GERAL,NK Search,lojas cerca de mi,BROAD,,2026-01-21,5,2,0.4,0.09,0.18,3.0,0.0
GERAL,GERAL,NK Search,shopping centers,BROAD,,2026-01-22,11,2,0.18181818181818182,0.09,0.18,1.0,0.0
GERAL,GERAL,NK Search,filmes neumarkt,BROAD,10.0,2026-01-22,2,1,0.5,0.18,0.18,1.0,0.0
GERAL,GERAL,NK Search,neumarkt blumenau,BROAD,10.0,2026-01-28,5,1,0.2,0.18,0.18,1.0,0.0
GERAL,GERAL,NK Search,neumarkt shopping cinema,BROAD,10.0,2026-01-30,6,2,0.3333333333333333,0.09,0.18,1.0,0.0
GERAL,GERAL,NK Search,filmes em cartaz no cinema do shopping neumarkt blumenau,BROAD,10.0,2026-02-02,1,1,1.0,0.18,0.18,1.0,0.0
GERAL,GERAL,NK Search,camboriu shopping,BROAD,5.0,2026-02-11,10,2,0.2,0.09,0.18,6.5,0.0
GERAL,GERAL,NK Search,lojas,BROAD,,2026-02-12,31,6,0.1935483870967742,0.03,0.18,3.0,0.0
GERAL,GERAL,NK Search,camboriu shopping,BROAD,5.0,2026-02-15,3,1,0.3333333333333333,0.18,0.18,2.0,0.0
GERAL,GERAL,NK Search,shopping centers,BROAD,,2026-02-17,8,3,0.375,0.06,0.18,1.0,0.0
GERAL,GERAL,NK Search,neumarkt shopping cinema,BROAD,10.0,2026-02-18,11,5,0.45454545454545453,0.036,0.18,3.0,0.0
GERAL,GERAL,NK Search,shoping,BROAD,7.0,2026-02-19,3,2,0.6666666666666666,0.09,0.18,5.0,0.0
GERAL,GERAL,NK Search,lojas cerca de mi,BROAD,,2026-02-21,3,1,0.3333333333333333,0.18,0.18,4.0,0.0
GERAL,GERAL,NK Search,shopping joinville garten,BROAD,10.0,2026-02-22,2,1,0.5,0.18,0.18,2.0,0.0
GERAL,GERAL,NK Search,shopping cerca de mi,BROAD,,2026-02-22,14,1,0.07142857142857142,0.18,0.18,1.0,0.0
GERAL,GERAL,NK Search,shoping,BROAD,7.0,2026-02-24,5,1,0.2,0.18,0.18,1.0,0.0
GERAL,GERAL,NK Search,shopping de blumenau,BROAD,9.0,2026-03-04,4,1,0.25,0.18,0.18,0.0,0.0
GERAL,GERAL,NK Search,shopping centers,BROAD,,2026-03-06,6,1,0.16666666666666666,0.18,0.18,1.0,0.0
GERAL,GERAL,NS_Search,shopping nações cinema,BROAD,10.0,2026-01-12,15,11,0.7333333333333333,0.016363636363636365,0.18,3.166667,0.0
GERAL,GERAL,NS_Search,shopping nações criciúma,BROAD,8.0,2026-01-13,10,5,0.5,0.036,0.18,1.452381,0.0
GERAL,GERAL,NS_Search,nações shopping lojas,BROAD,8.0,2026-01-18,26,3,0.11538461538461539,0.06,0.18,3.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma gnc,BROAD,8.0,2026-01-20,6,3,0.5,0.06,0.18,0.0,0.0
GERAL,GERAL,NS_Search,filmes no nações shopping,BROAD,10.0,2026-01-21,24,8,0.3333333333333333,0.0225,0.18,2.5,0.0
GERAL,GERAL,NS_Search,cinema criciúma,BROAD,9.0,2026-01-22,21,11,0.5238095238095238,0.016363636363636365,0.18,6.333334,0.0
GERAL,GERAL,NS_Search,cinema criciuma shopping,BROAD,8.0,2026-01-24,10,7,0.7,0.025714285714285714,0.18,0.5,0.0
GERAL,GERAL,NS_Search,nações shopping criciuma,BROAD,10.0,2026-01-24,12,5,0.4166666666666667,0.036,0.18,5.0,0.0
GERAL,GERAL,NS_Search,shopping nações cinema,BROAD,10.0,2026-01-24,10,10,1.0,0.018,0.18,3.257576,0.0
GERAL,GERAL,NS_Search,cinema nações shopping criciúma,BROAD,10.0,2026-01-29,18,8,0.4444444444444444,0.0225,0.18,2.5,0.0
GERAL,GERAL,NS_Search,shopping nações cinema,BROAD,10.0,2026-01-30,17,7,0.4117647058823529,0.025714285714285714,0.18,4.166666,0.0
GERAL,GERAL,NS_Search,cinema gnc criciuma,BROAD,8.0,2026-02-02,12,6,0.5,0.03,0.18,3.0,0.0
GERAL,GERAL,NS_Search,gnc cinemas nações shopping,BROAD,10.0,2026-02-03,14,5,0.35714285714285715,0.036,0.18,1.0,0.0
GERAL,GERAL,NS_Search,shopping cerca de mi,BROAD,,2026-02-03,8,1,0.125,0.18,0.18,2.0,0.0
GERAL,GERAL,NS_Search,restaurantes,BROAD,,2026-02-04,21,2,0.09523809523809523,0.09,0.18,3.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma shopping,BROAD,8.0,2026-02-08,11,7,0.6363636363636364,0.025714285714285714,0.18,2.952381,0.0
GERAL,GERAL,NS_Search,shopping nações,BROAD,10.0,2026-02-16,50,10,0.2,0.018,0.18,3.833333,0.0
GERAL,GERAL,NS_Search,cinema shopping nações,BROAD,10.0,2026-02-17,28,14,0.5,0.012857142857142857,0.18,3.198135,0.0
GERAL,GERAL,NS_Search,gnc cinemas,BROAD,6.0,2026-02-20,7,2,0.2857142857142857,0.09,0.18,0.0,0.0
GERAL,GERAL,NS_Search,shopping em criciúma,BROAD,8.0,2026-02-21,5,3,0.6,0.06,0.18,1.0,0.0
GERAL,GERAL,NS_Search,nações shopping cinema criciúma,BROAD,10.0,2026-02-24,4,2,0.5,0.09,0.18,1.32258,0.0
GERAL,GERAL,NS_Search,gnc nações shopping,BROAD,10.0,2026-03-01,3,1,0.3333333333333333,0.18,0.18,0.0,0.0
GERAL,GERAL,NS_Search,shopping em criciúma,BROAD,8.0,2026-03-01,13,1,0.07692307692307693,0.18,0.18,1.0,0.0
GERAL,GERAL,NS_Search,cinema criciuma gnc,BROAD,8.0,2026-03-02,5,1,0.2,0.18,0.18,0.0,0.0
GERAL,GERAL,NS_Search,nações shopping criciuma,BROAD,10.0,2026-03-03,22,3,0.13636363636363635,0.06,0.18,1.3125,0.0
GERAL,GERAL,NS_Search,shopping nações criciúma,BROAD,8.0,2026-03-05,17,1,0.058823529411764705,0.18,0.18,0.0,0.0
GERAL,GERAL,GS searchLpnova,garden shopping,BROAD,8.0,2026-01-21,9,1,0.1111111111111111,0.18,0.18,1.0,0.0
GERAL,GERAL,GS searchLpnova,garden shopping joinville,BROAD,10.0,2026-01-21,3,1,0.3333333333333333,0.18,0.18,2.0,0.0
GERAL,GERAL,GS searchLpnova,filmes em cartaz joinville,BROAD,9.0,2026-01-23,23,4,0.17391304347826086,0.045,0.18,1.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garden shopping,BROAD,10.0,2026-01-27,56,15,0.26785714285714285,0.012,0.18,1.5,0.0
GERAL,GERAL,GS searchLpnova,Garten Shopping Joinville,BROAD,10.0,2026-01-28,6,2,0.3333333333333333,0.09,0.18,4.0,0.0
GERAL,GERAL,GS searchLpnova,shopping garden,BROAD,10.0,2026-02-01,11,1,0.09090909090909091,0.18,0.18,5.0,0.0
GERAL,GERAL,GS searchLpnova,garden shopping cinema,BROAD,8.0,2026-02-05,10,8,0.8,0.0225,0.18,4.5,0.0
GERAL,GERAL,GS searchLpnova,garten,BROAD,10.0,2026-02-08,20,4,0.2,0.045,0.18,5.25,0.0
GERAL,GERAL,GS searchLpnova,shopping garden,BROAD,10.0,2026-02-09,10,7,0.7,0.025714285714285714,0.18,8.0,0.0
GERAL,GERAL,GS searchLpnova,gnc garten,BROAD,9.0,2026-02-10,168,11,0.06547619047619048,0.016363636363636365,0.18,0.0,0.0
GERAL,GERAL,GS searchLpnova,shopping near me,BROAD,,2026-02-13,7,2,0.2857142857142857,0.09,0.18,3.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garden shopping,BROAD,10.0,2026-02-18,28,7,0.25,0.025714285714285714,0.18,4.0,0.0
GERAL,GERAL,GS searchLpnova,cinema joinville garten,BROAD,10.0,2026-02-18,27,12,0.4444444444444444,0.015,0.18,4.0,0.0
GERAL,GERAL,GS searchLpnova,garden shopping,BROAD,8.0,2026-02-20,8,3,0.375,0.06,0.18,1.0,0.0
GERAL,GERAL,GS searchLpnova,shopping garden,BROAD,10.0,2026-02-23,6,1,0.16666666666666666,0.18,0.18,0.058405,0.0
GERAL,GERAL,GS searchLpnova,garden,BROAD,8.0,2026-02-24,7,3,0.42857142857142855,0.06,0.18,4.0,0.0
GERAL,GERAL,GS searchLpnova,shopping garden,BROAD,10.0,2026-02-25,6,1,0.16666666666666666,0.18,0.18,1.0,0.0
GERAL,GERAL,GS searchLpnova,gnc cinemas garten,BROAD,10.0,2026-02-28,10,7,0.7,0.025714285714285714,0.18,0.0,0.0
GERAL,GERAL,GS searchLpnova,cinema shopping garten,BROAD,10.0,2026-03-05,23,8,0.34782608695652173,0.0225,0.18,0.0,0.0
GERAL,GERAL,GS searchLpnova,gnc cinemas garten,BROAD,10.0,2026-03-06,24,8,0.3333333333333333,0.0225,0.18,0.0,0.0
GERAL,GERAL,NR Search,cinema,BROAD,5.0,2026-01-28,19,1,0.05263157894736842,0.18,0.18,0.0,0.0
GERAL,GERAL,NR Search,Shopping em Santa Catarina,BROAD,,2026-02-05,18,4,0.2222222222222222,0.045,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinépolis continente shopping,BROAD,9.0,2026-01-12,33,10,0.30303030303030304,0.018,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente park shopping,BROAD,10.0,2026-01-23,18,10,0.5555555555555556,0.018,0.18,7.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas,BROAD,,2026-01-27,58,8,0.13793103448275862,0.0225,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinépolis continente shopping,BROAD,9.0,2026-01-28,46,6,0.13043478260869565,0.03,0.18,2.5,0.0
GERAL,GERAL,Grupo de anúncios 1,continente park,BROAD,10.0,2026-02-13,27,8,0.2962962962962963,0.0225,0.18,5.5,0.0
GERAL,GERAL,Grupo de anúncios 1,loja outlet,BROAD,,2026-02-13,21,4,0.19047619047619047,0.045,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping cerca de mi,BROAD,8.0,2026-02-16,46,5,0.10869565217391304,0.036,0.18,4.5,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em palhoça sc,BROAD,6.0,2026-02-24,35,5,0.14285714285714285,0.036,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente,BROAD,10.0,2026-02-25,34,7,0.20588235294117646,0.025714285714285714,0.18,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente park shopping,BROAD,10.0,2026-02-28,7,4,0.5714285714285714,0.045,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping são josé sc,BROAD,7.0,2026-03-03,16,4,0.25,0.045,0.18,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,continente shopping cinepolis,BROAD,9.0,2026-03-04,2,2,1.0,0.09,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,mejor shopping en florianópolis,BROAD,5.0,2026-03-04,17,2,0.11764705882352941,0.09,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas cerca de mi,BROAD,,2026-03-06,7,2,0.2857142857142857,0.09,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneario camboriú,BROAD,8.0,2025-12-14,28,3,0.10714285714285714,0.06,0.18,5.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping itapema sc,BROAD,,2025-12-15,12,1,0.08333333333333333,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em promoção,BROAD,,2025-12-17,7,2,0.2857142857142857,0.09,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,melhor shopping de balneário camboriú,BROAD,6.0,2025-12-21,12,2,0.16666666666666666,0.09,0.18,6.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping em balneario camboriu,BROAD,8.0,2025-12-23,15,4,0.26666666666666666,0.045,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,melhor shopping de balneário camboriú,BROAD,6.0,2025-12-23,8,1,0.125,0.18,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shoppings em balneário camboriú,BROAD,,2025-12-26,36,2,0.05555555555555555,0.09,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping balneario,BROAD,,2025-12-26,53,2,0.03773584905660377,0.09,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping camboriú,BROAD,8.0,2026-01-08,28,4,0.14285714285714285,0.045,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping itapema sc,BROAD,,2026-01-09,6,4,0.6666666666666666,0.045,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping en camboriu,BROAD,8.0,2026-01-11,50,4,0.08,0.045,0.18,11.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Continente shopping,BROAD,4.0,2025-12-28,35,1,0.02857142857142857,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas do Continente shopping,BROAD,4.0,2025-12-30,32,2,0.0625,0.09,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,promoção de natal,BROAD,,2026-01-06,5,1,0.2,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas de promoção,BROAD,,2025-12-26,16,2,0.125,0.09,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping promocao,BROAD,,2026-01-07,10,2,0.2,0.09,0.18,1.0,0.0
GERAL,GERAL,Narbona - Alta intenção,continente shopping florianópolis,BROAD,7.0,2026-02-13,2,1,0.5,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,liquidação shopping,BROAD,,2026-01-16,23,1,0.043478260869565216,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping cerca de mi,BROAD,8.0,2026-01-15,6,2,0.3333333333333333,0.09,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,os filme no cinema,BROAD,,2026-02-07,141,3,0.02127659574468085,0.06,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,filmes em sessão,BROAD,,2026-02-08,26,1,0.038461538461538464,0.18,0.18,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinepolis horarios filmes,BROAD,,2026-02-07,11,1,0.09090909090909091,0.18,0.18,1.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinemas em cartaz cinemark,BROAD,,2026-02-08,22,6,0.2727272727272727,0.03,0.18,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema shopping,BROAD,8.0,2026-02-07,43,6,0.13953488372093023,0.03,0.18,3.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema continente park shopping,BROAD,9.0,2026-02-26,12,6,0.5,0.0299995,0.179997,2.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping continente florianópolis,BROAD,8.0,2026-01-25,34,6,0.17647058823529413,0.02998783333333333,0.179927,4.0,0.0
GERAL,GERAL,Grupo de anúncios 1,shopping próximo a mim,BROAD,8.0,2026-03-07,12,4,0.3333333333333333,0.0449765,0.179906,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,lojas continente shopping,BROAD,10.0,2026-01-18,48,12,0.25,0.014990666666666666,0.179888,2.5,0.0
GERAL,GERAL,NK Search,lojas,BROAD,,2026-02-19,34,7,0.20588235294117646,0.025697,0.179879,3.0,0.0
GERAL,GERAL,NS_Search,Filmes em cartaz Nações Shopping,BROAD,10.0,2026-01-15,19,9,0.47368421052631576,0.019976777777777777,0.179791,2.398372,0.0
GERAL,GERAL,Grupo de anúncios 1,continente shopping lojas,BROAD,10.0,2026-02-16,27,13,0.48148148148148145,0.013816923076923076,0.17962,10.75,0.0
GERAL,GERAL,Grupo de anúncios 1,camboriu shopping,BROAD,,2026-01-01,37,5,0.13513513513513514,0.035899400000000005,0.179497,3.5,0.0
GERAL,GERAL,Grupo BS Search,lojas balneario shopping,BROAD,7.0,2026-03-07,2,1,0.5,0.17891,0.17891,0.0,0.0
GERAL,GERAL,GS searchLpnova,cinema garden shopping,BROAD,10.0,2026-01-23,30,10,0.3333333333333333,0.0178858,0.178858,10.333334,0.0
GERAL,GERAL,Grupo BS Search,cinema balneário shopping,BROAD,9.0,2026-01-29,44,2,0.045454545454545456,0.089303,0.178606,0.5,0.0
GERAL,GERAL,NK Search,Cinema Neumarkt,BROAD,10.0,2026-02-21,24,4,0.16666666666666666,0.044645,0.17858,3.0,0.0
GERAL,GERAL,NS_Search,gnc cinemas nações shopping,BROAD,10.0,2026-02-13,16,4,0.25,0.04461525,0.178461,0.5,0.0
GERAL,GERAL,Grupo BS Search,cinema balneario shopping,BROAD,9.0,2026-02-24,5,1,0.2,0.178426,0.178426,0.0,0.0
GERAL,GERAL,Grupo de anúncios 1,cinema continente park shopping,BROAD,9.0,2026-03-04,9,5,0.5555555555555556,0.035597199999999996,0.177986,1.0,0.0
GERAL,GERAL,NK Search,"blumenau""",BROAD,,2026-03-07,16,1,0.0625,0.177872,0.177872,0.0,0.0
GERAL,GERAL,GS searchLpnova,cinema shopping garten,BROAD,10.0,2026-02-19,29,13,0.4482758620689655,0.01368123076923077,0.177856,3.0,0.0
GERAL,GERAL,Grupo BS Search,cual es el mejor shopping de camboriú,BROAD,3.0,2026-02-02,11,3,0.2727272727272727,0.059209333333333336,0.177628,4.1875,0.0
