shopping,shopping_sigla,hora,dia_semana,impressoes,cliques,ctr,custo,conversoes,valor_conversoes
GERAL,GERAL,9,TUESDAY,254,15,0.05905511811023622,8.563334,0.0,0.0
GERAL,GERAL,10,TUESDAY,305,24,0.07868852459016394,12.204382,0.0,0.0
GERAL,GERAL,11,TUESDAY,299,33,0.11036789297658862,17.026553,0.0,0.0
GERAL,GERAL,12,TUESDAY,245,19,0.07755102040816327,6.676223,0.0,0.0
GERAL,GERAL,13,TUESDAY,172,15,0.0872093023255814,5.065501,1.0,0.0
GERAL,GERAL,14,TUESDAY,281,17,0.060498220640569395,5.969108,0.0,0.0
GERAL,GERAL,15,TUESDAY,273,9,0.03296703296703297,4.138783,0.0,0.0
GERAL,GERAL,16,TUESDAY,149,15,0.10067114093959731,5.596589,1.0,0.0
GERAL,GERAL,17,TUESDAY,128,7,0.0546875,1.56243,0.0,0.0
GERAL,GERAL,18,TUESDAY,89,4,0.0449438202247191,1.948098,0.0,0.0
GERAL,GERAL,19,TUESDAY,151,12,0.07947019867549669,6.844427,2.0,0.0
GERAL,GERAL,20,TUESDAY,197,17,0.08629441624365482,6.344422,1.0,0.0
GERAL,GERAL,21,TUESDAY,326,21,0.06441717791411043,9.189494,0.0,0.0
GERAL,GERAL,22,TUESDAY,624,27,0.04326923076923077,5.437036,0.0,0.0
GERAL,GERAL,23,TUESDAY,344,14,0.040697674418604654,4.198988,0.0,0.0
GERAL,GERAL,0,WEDNESDAY,120,11,0.09166666666666666,13.714596,0.0,0.0
GERAL,GERAL,1,WEDNESDAY,65,2,0.03076923076923077,1.108119,0.0,0.0
GERAL,GERAL,2,WEDNESDAY,25,1,0.04,0.309041,0.0,0.0
GERAL,GERAL,3,WEDNESDAY,40,2,0.05,1.142372,0.0,0.0
GERAL,GERAL,4,WEDNESDAY,17,1,0.058823529411764705,0.329867,0.0,0.0
GERAL,GERAL,5,WEDNESDAY,75,7,0.09333333333333334,13.608028,0.0,0.0
GERAL,GERAL,6,WEDNESDAY,122,6,0.04918032786885246,3.979542,0.0,0.0
GERAL,GERAL,7,WEDNESDAY,166,7,0.04216867469879518,3.595069,0.0,0.0
GERAL,GERAL,8,WEDNESDAY,186,7,0.03763440860215054,2.91078,1.0,0.0
GERAL,GERAL,9,WEDNESDAY,100,9,0.09,7.869544,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,173,11,0.06358381502890173,4.328461,0.0,0.0
GERAL,GERAL,11,WEDNESDAY,338,18,0.05325443786982249,8.680249,1.0,1.0
GERAL,GERAL,12,WEDNESDAY,17190,29,0.0016870273414776032,26.216441,2.0,0.0
GERAL,GERAL,13,WEDNESDAY,26890,36,0.001338787653402752,26.661784,0.0,0.0
GERAL,GERAL,14,WEDNESDAY,3131,9,0.0028744809964867456,4.585653,0.0,0.0
GERAL,GERAL,15,WEDNESDAY,118,6,0.05084745762711865,2.44269,0.0,0.0
GERAL,GERAL,16,WEDNESDAY,235,15,0.06382978723404255,4.509968,0.0,0.0
GERAL,GERAL,17,WEDNESDAY,258,19,0.07364341085271318,6.938755,1.0,1.0
GERAL,GERAL,18,WEDNESDAY,137,9,0.06569343065693431,2.324065,1.0,0.0
GERAL,GERAL,19,WEDNESDAY,134,7,0.05223880597014925,2.934491,0.0,0.0
GERAL,GERAL,20,WEDNESDAY,205,8,0.03902439024390244,1.674256,0.0,0.0
GERAL,GERAL,21,WEDNESDAY,319,12,0.03761755485893417,3.116628,0.0,0.0
GERAL,GERAL,22,WEDNESDAY,467,22,0.047109207708779445,7.226675,0.0,0.0
GERAL,GERAL,23,WEDNESDAY,952,48,0.05042016806722689,15.646892,0.0,0.0
GERAL,GERAL,0,THURSDAY,6445,29,0.004499612102404965,26.145483,2.0,1.0
GERAL,GERAL,1,THURSDAY,4472,27,0.006037567084078712,17.093862,0.0,0.0
GERAL,GERAL,2,THURSDAY,2775,11,0.003963963963963964,7.90988,0.0,0.0
GERAL,GERAL,3,THURSDAY,1759,5,0.0028425241614553724,5.599924,0.0,0.0
GERAL,GERAL,4,THURSDAY,1236,5,0.0040453074433656954,4.507462,0.0,0.0
GERAL,GERAL,5,THURSDAY,1517,5,0.0032959789057350032,10.086253,0.0,0.0
GERAL,GERAL,6,THURSDAY,2292,14,0.006108202443280977,18.304387,0.0,0.0
GERAL,GERAL,7,THURSDAY,3426,11,0.003210741389375365,9.003152,1.0,1.0
GERAL,GERAL,8,THURSDAY,4476,13,0.00290437890974084,7.348028,1.0,0.0
GERAL,GERAL,9,THURSDAY,4571,19,0.004156639684970466,18.766363,0.0,0.0
GERAL,GERAL,10,THURSDAY,4789,20,0.0041762372102735435,10.245648,0.0,0.0
GERAL,GERAL,11,THURSDAY,4113,17,0.004133236080719669,8.949889,1.0,0.0
GERAL,GERAL,12,THURSDAY,4222,27,0.006395073424917101,11.743066,2.0,0.0
GERAL,GERAL,13,THURSDAY,2303,12,0.005210594876248371,7.953303,0.0,0.0
GERAL,GERAL,14,THURSDAY,187,10,0.053475935828877004,4.79329,1.0,1.0
GERAL,GERAL,15,THURSDAY,96,5,0.052083333333333336,1.371884,0.0,0.0
GERAL,GERAL,16,THURSDAY,247,11,0.044534412955465584,2.920641,0.0,0.0
GERAL,GERAL,17,THURSDAY,355,20,0.056338028169014086,5.869324,0.0,0.0
GERAL,GERAL,18,THURSDAY,422,43,0.1018957345971564,15.155274,2.0,1.0
GERAL,GERAL,0,FRIDAY,5202,9,0.0017301038062283738,6.543888,0.0,0.0
GERAL,GERAL,1,FRIDAY,2842,3,0.001055594651653765,3.558248,0.0,0.0
GERAL,GERAL,2,FRIDAY,1560,2,0.001282051282051282,1.222118,0.0,0.0
GERAL,GERAL,3,FRIDAY,1356,1,0.0007374631268436578,1.45418,0.0,0.0
GERAL,GERAL,4,FRIDAY,1159,1,0.0008628127696289905,2.862383,0.0,0.0
GERAL,GERAL,5,FRIDAY,1200,5,0.004166666666666667,2.653617,0.0,0.0
GERAL,GERAL,6,FRIDAY,1862,13,0.006981740064446832,7.702764,0.0,0.0
GERAL,GERAL,7,FRIDAY,3859,23,0.005960093288416689,13.533113,2.0,0.0
GERAL,GERAL,8,FRIDAY,4400,22,0.005,12.119952,0.0,0.0
GERAL,GERAL,9,FRIDAY,4793,27,0.005633215105361986,11.723182,1.0,0.0
GERAL,GERAL,10,FRIDAY,4638,26,0.00560586459680897,14.057482,0.0,0.0
GERAL,GERAL,11,FRIDAY,4994,9,0.001802162595114137,6.686476,1.0,0.0
GERAL,GERAL,12,FRIDAY,4002,18,0.004497751124437781,9.9943,0.0,0.0
GERAL,GERAL,13,FRIDAY,4238,11,0.0025955639452571967,7.515923,3.994713,0.994713
GERAL,GERAL,14,FRIDAY,3948,17,0.004305977710233029,8.338478,0.0,0.0
GERAL,GERAL,15,FRIDAY,1620,18,0.011111111111111112,10.970693,0.0,0.0
GERAL,GERAL,16,FRIDAY,233,10,0.04291845493562232,5.656956,0.0,0.0
GERAL,GERAL,17,FRIDAY,282,13,0.04609929078014184,7.521388,0.0,0.0
GERAL,GERAL,18,FRIDAY,198,8,0.04040404040404041,4.145731,1.0,0.0
GERAL,GERAL,19,FRIDAY,284,18,0.06338028169014084,9.376936,0.0,0.0
GERAL,GERAL,20,FRIDAY,227,12,0.05286343612334802,5.453077,0.0,0.0
GERAL,GERAL,21,FRIDAY,52,0,0.0,0.0,0.0,0.0
GERAL,GERAL,22,FRIDAY,168,7,0.041666666666666664,2.049202,0.0,0.0
GERAL,GERAL,23,FRIDAY,107,5,0.04672897196261682,1.962124,0.0,0.0
GERAL,GERAL,0,SATURDAY,303,7,0.0231023102310231,6.096976,0.0,0.0
GERAL,GERAL,1,SATURDAY,249,8,0.0321285140562249,7.870013,0.0,0.0
GERAL,GERAL,2,SATURDAY,98,5,0.05102040816326531,2.160439,0.0,0.0
GERAL,GERAL,3,SATURDAY,66,2,0.030303030303030304,1.287505,0.0,0.0
GERAL,GERAL,4,SATURDAY,60,2,0.03333333333333333,1.7078,0.0,0.0
GERAL,GERAL,5,SATURDAY,55,2,0.03636363636363636,0.484695,1.0,1.0
GERAL,GERAL,6,SATURDAY,101,2,0.019801980198019802,1.953506,0.0,0.0
GERAL,GERAL,7,SATURDAY,165,10,0.06060606060606061,8.280258,0.0,0.0
GERAL,GERAL,8,SATURDAY,256,8,0.03125,5.718386,0.0,0.0
GERAL,GERAL,9,SATURDAY,175,8,0.045714285714285714,6.317985,0.0,0.0
GERAL,GERAL,10,SATURDAY,222,18,0.08108108108108109,8.034109,0.0,0.0
GERAL,GERAL,11,SATURDAY,273,14,0.05128205128205128,7.022098,2.0,1.0
GERAL,GERAL,12,SATURDAY,206,20,0.0970873786407767,5.878374,0.0,0.0
GERAL,GERAL,13,SATURDAY,340,15,0.04411764705882353,7.600878,0.0,0.0
GERAL,GERAL,14,SATURDAY,272,16,0.058823529411764705,10.257142,0.0,0.0
GERAL,GERAL,15,SATURDAY,252,12,0.047619047619047616,4.944989,0.0,0.0
GERAL,GERAL,16,SATURDAY,264,16,0.06060606060606061,4.021046,1.0,0.0
GERAL,GERAL,17,SATURDAY,200,7,0.035,2.781844,0.0,0.0
GERAL,GERAL,18,SATURDAY,282,14,0.04964539007092199,7.017823,0.0,0.0
GERAL,GERAL,19,SATURDAY,196,7,0.03571428571428571,2.268752,0.0,0.0
GERAL,GERAL,20,SATURDAY,191,9,0.04712041884816754,3.480124,1.0,0.0
GERAL,GERAL,21,SATURDAY,62,1,0.016129032258064516,1.086301,0.0,0.0
GERAL,GERAL,22,SATURDAY,12,1,0.08333333333333333,1.048865,0.0,0.0
GERAL,GERAL,23,SATURDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,SUNDAY,88,5,0.056818181818181816,7.942212,0.0,0.0
GERAL,GERAL,1,SUNDAY,62,2,0.03225806451612903,1.222905,0.0,0.0
GERAL,GERAL,2,SUNDAY,22,1,0.045454545454545456,0.552082,0.0,0.0
GERAL,GERAL,3,SUNDAY,40,1,0.025,0.307838,0.0,0.0
GERAL,GERAL,4,SUNDAY,36,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,SUNDAY,106,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,SUNDAY,188,2,0.010638297872340425,0.836895,0.0,0.0
GERAL,GERAL,7,SUNDAY,336,5,0.01488095238095238,9.914473,1.0,0.0
GERAL,GERAL,8,SUNDAY,485,9,0.018556701030927835,4.466654,2.0,0.0
GERAL,GERAL,9,SUNDAY,576,16,0.027777777777777776,8.514793,3.0,0.0
GERAL,GERAL,10,SUNDAY,598,15,0.02508361204013378,11.948483,4.40909,0.0
GERAL,GERAL,11,SUNDAY,209,10,0.04784688995215311,13.917238,2.0,0.0
GERAL,GERAL,12,SUNDAY,170,6,0.03529411764705882,5.839842,2.0,0.0
GERAL,GERAL,13,SUNDAY,265,12,0.045283018867924525,36.662383,8.0,0.0
GERAL,GERAL,14,SUNDAY,327,7,0.021406727828746176,14.709651,3.0,0.0
GERAL,GERAL,15,SUNDAY,207,10,0.04830917874396135,9.48783,4.0,0.0
GERAL,GERAL,16,SUNDAY,211,10,0.04739336492890995,7.164313,1.0,0.0
GERAL,GERAL,17,SUNDAY,192,4,0.020833333333333332,2.483309,0.0,0.0
GERAL,GERAL,18,SUNDAY,35,1,0.02857142857142857,1.5,0.0,0.0
GERAL,GERAL,19,SUNDAY,17,1,0.058823529411764705,3.37,0.0,0.0
GERAL,GERAL,20,SUNDAY,13,1,0.07692307692307693,0.91,0.0,0.0
GERAL,GERAL,0,MONDAY,120,1,0.008333333333333333,0.35526,0.0,0.0
GERAL,GERAL,1,MONDAY,64,2,0.03125,2.113967,0.0,0.0
GERAL,GERAL,2,MONDAY,75,2,0.02666666666666667,0.852983,0.0,0.0
GERAL,GERAL,3,MONDAY,78,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,MONDAY,170,4,0.023529411764705882,1.429245,0.0,0.0
GERAL,GERAL,5,MONDAY,223,4,0.017937219730941704,2.212227,0.0,0.0
GERAL,GERAL,6,MONDAY,449,5,0.011135857461024499,1.79663,0.0,0.0
GERAL,GERAL,7,MONDAY,372,7,0.01881720430107527,10.692813,0.0,0.0
GERAL,GERAL,8,MONDAY,740,12,0.016216216216216217,20.969548,0.0,0.0
GERAL,GERAL,9,MONDAY,419,12,0.028639618138424822,17.1657,0.0,0.0
GERAL,GERAL,10,MONDAY,192,3,0.015625,1.152813,0.0,0.0
GERAL,GERAL,11,MONDAY,1115,14,0.012556053811659192,8.94864,2.0,0.0
GERAL,GERAL,12,MONDAY,244,4,0.01639344262295082,1.52339,0.0,0.0
GERAL,GERAL,13,MONDAY,8,2,0.25,9.24,0.0,0.0
GERAL,GERAL,14,MONDAY,4,3,0.75,9.37,0.0,0.0
GERAL,GERAL,15,MONDAY,1,1,1.0,3.34,0.0,0.0
GERAL,GERAL,16,MONDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,17,MONDAY,13,1,0.07692307692307693,0.52,0.0,0.0
GERAL,GERAL,18,MONDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,19,MONDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,20,MONDAY,10,0,0.0,0.0,0.0,0.0
GERAL,GERAL,21,MONDAY,5,1,0.2,1.91,0.0,0.0
GERAL,GERAL,23,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,82,1,0.012195121951219513,1.53,0.0,0.0
GERAL,GERAL,1,TUESDAY,70,1,0.014285714285714285,0.951619,0.0,0.0
GERAL,GERAL,2,TUESDAY,49,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,TUESDAY,94,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,TUESDAY,76,5,0.06578947368421052,4.816134,0.0,0.0
GERAL,GERAL,5,TUESDAY,116,4,0.034482758620689655,1.399868,0.0,0.0
GERAL,GERAL,6,TUESDAY,443,6,0.013544018058690745,6.054477,0.0,0.0
GERAL,GERAL,7,TUESDAY,498,11,0.02208835341365462,12.410192,0.0,0.0
GERAL,GERAL,8,TUESDAY,24,3,0.125,15.34,0.0,0.0
GERAL,GERAL,9,TUESDAY,12,3,0.25,14.96,1.0,0.0
GERAL,GERAL,10,TUESDAY,23,2,0.08695652173913043,17.73,0.0,0.0
GERAL,GERAL,11,TUESDAY,9,1,0.1111111111111111,1.97,1.0,0.0
GERAL,GERAL,12,TUESDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,13,TUESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,14,TUESDAY,8,3,0.375,3.25,0.0,0.0
GERAL,GERAL,15,TUESDAY,4,2,0.5,4.909396,0.0,0.0
GERAL,GERAL,16,TUESDAY,7,1,0.14285714285714285,0.53,0.0,0.0
GERAL,GERAL,17,TUESDAY,9,2,0.2222222222222222,2.76,2.0,0.0
GERAL,GERAL,18,TUESDAY,35,0,0.0,0.0,0.0,0.0
GERAL,GERAL,19,TUESDAY,22,1,0.045454545454545456,3.86,0.0,0.0
GERAL,GERAL,20,TUESDAY,14,1,0.07142857142857142,3.93,0.0,0.0
GERAL,GERAL,21,TUESDAY,10,2,0.2,4.84,0.0,0.0
GERAL,GERAL,22,TUESDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,23,TUESDAY,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,WEDNESDAY,215,8,0.037209302325581395,12.218758,1.0,0.0
GERAL,GERAL,1,WEDNESDAY,24,1,0.041666666666666664,5.63,1.0,0.0
GERAL,GERAL,2,WEDNESDAY,6,1,0.16666666666666666,2.39,0.0,0.0
GERAL,GERAL,3,WEDNESDAY,9,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,WEDNESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,WEDNESDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,WEDNESDAY,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,WEDNESDAY,12,1,0.08333333333333333,3.92,0.0,0.0
GERAL,GERAL,8,WEDNESDAY,31,2,0.06451612903225806,5.61,0.0,0.0
GERAL,GERAL,9,WEDNESDAY,34,2,0.058823529411764705,3.259905,0.0,0.0
GERAL,GERAL,10,WEDNESDAY,56,6,0.10714285714285714,33.88832,0.0,0.0
GERAL,GERAL,11,WEDNESDAY,34,5,0.14705882352941177,15.135256,1.0,0.0
GERAL,GERAL,12,WEDNESDAY,36,5,0.1388888888888889,9.508835,4.0,0.0
GERAL,GERAL,13,WEDNESDAY,39,3,0.07692307692307693,9.742675,1.0,0.0
GERAL,GERAL,14,WEDNESDAY,12,0,0.0,0.0,0.0,0.0
GERAL,GERAL,15,WEDNESDAY,13,1,0.07692307692307693,3.15,0.0,0.0
GERAL,GERAL,16,WEDNESDAY,12,3,0.25,9.091537,0.0,0.0
GERAL,GERAL,17,WEDNESDAY,9,1,0.1111111111111111,0.01,0.0,0.0
GERAL,GERAL,18,WEDNESDAY,12,1,0.08333333333333333,2.59,0.0,0.0
GERAL,GERAL,19,WEDNESDAY,27,1,0.037037037037037035,0.317707,0.0,0.0
GERAL,GERAL,20,WEDNESDAY,37,1,0.02702702702702703,0.402801,0.0,0.0
GERAL,GERAL,21,WEDNESDAY,47,1,0.02127659574468085,0.167622,0.0,0.0
GERAL,GERAL,22,WEDNESDAY,114,3,0.02631578947368421,1.062495,0.0,0.0
GERAL,GERAL,23,WEDNESDAY,103,2,0.019417475728155338,6.24,2.0,0.0
GERAL,GERAL,0,THURSDAY,110,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,THURSDAY,68,1,0.014705882352941176,0.784114,0.0,0.0
GERAL,GERAL,2,THURSDAY,102,1,0.00980392156862745,0.399142,0.0,0.0
GERAL,GERAL,3,THURSDAY,23,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,THURSDAY,56,1,0.017857142857142856,0.153039,0.0,0.0
GERAL,GERAL,5,THURSDAY,128,1,0.0078125,0.625563,0.0,0.0
GERAL,GERAL,6,THURSDAY,344,3,0.00872093023255814,0.615108,0.0,0.0
GERAL,GERAL,7,THURSDAY,324,6,0.018518518518518517,3.697228,0.0,0.0
GERAL,GERAL,8,THURSDAY,658,12,0.0182370820668693,12.396645,4.0,0.0
GERAL,GERAL,9,THURSDAY,441,10,0.022675736961451247,9.175962,0.0,0.0
GERAL,GERAL,10,THURSDAY,693,14,0.020202020202020204,8.823617,1.0,0.0
GERAL,GERAL,11,THURSDAY,483,12,0.024844720496894408,14.871972,3.0,0.0
GERAL,GERAL,12,THURSDAY,256,12,0.046875,15.877556,7.0,0.0
GERAL,GERAL,13,THURSDAY,217,4,0.018433179723502304,3.322481,1.0,0.0
GERAL,GERAL,14,THURSDAY,172,2,0.011627906976744186,1.004818,0.0,0.0
GERAL,GERAL,15,THURSDAY,234,2,0.008547008547008548,0.908298,0.0,0.0
GERAL,GERAL,16,THURSDAY,226,6,0.02654867256637168,2.000678,3.0,0.0
GERAL,GERAL,17,THURSDAY,324,5,0.015432098765432098,3.876217,0.0,0.0
GERAL,GERAL,18,THURSDAY,17,3,0.17647058823529413,11.07,0.0,0.0
GERAL,GERAL,19,THURSDAY,21,1,0.047619047619047616,4.18,0.0,0.0
GERAL,GERAL,20,THURSDAY,18,0,0.0,0.0,0.0,0.0
GERAL,GERAL,21,THURSDAY,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,22,THURSDAY,14,1,0.07142857142857142,4.71,0.0,0.0
GERAL,GERAL,23,THURSDAY,9,1,0.1111111111111111,4.49,1.0,0.0
GERAL,GERAL,0,FRIDAY,138,2,0.014492753623188406,2.773897,0.0,0.0
GERAL,GERAL,1,FRIDAY,36,1,0.027777777777777776,1.76,0.0,0.0
GERAL,GERAL,2,FRIDAY,72,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,FRIDAY,55,3,0.05454545454545454,0.753786,0.0,0.0
GERAL,GERAL,4,FRIDAY,207,3,0.014492753623188406,0.870262,0.0,0.0
GERAL,GERAL,5,FRIDAY,349,4,0.011461318051575931,1.567082,0.0,0.0
GERAL,GERAL,6,FRIDAY,542,6,0.01107011070110701,2.87432,0.0,0.0
GERAL,GERAL,7,FRIDAY,882,13,0.01473922902494331,12.032279,0.0,0.0
GERAL,GERAL,8,FRIDAY,547,5,0.009140767824497258,2.178612,1.0,0.0
GERAL,GERAL,9,FRIDAY,376,5,0.013297872340425532,6.514587,0.0,0.0
GERAL,GERAL,10,FRIDAY,625,11,0.0176,13.609366,17.0,0.0
GERAL,GERAL,11,FRIDAY,401,7,0.017456359102244388,9.874305,1.0,0.0
GERAL,GERAL,12,FRIDAY,35,2,0.05714285714285714,5.93,1.5,0.0
GERAL,GERAL,13,FRIDAY,34,2,0.058823529411764705,4.66,0.0,0.0
GERAL,GERAL,14,FRIDAY,30,1,0.03333333333333333,8.42,1.0,0.0
GERAL,GERAL,15,FRIDAY,17,1,0.058823529411764705,1.86,0.0,0.0
GERAL,GERAL,16,FRIDAY,7,1,0.14285714285714285,1.09,1.0,0.0
GERAL,GERAL,17,FRIDAY,11,3,0.2727272727272727,3.84,0.5,0.0
GERAL,GERAL,18,FRIDAY,5,0,0.0,0.0,0.0,0.0
GERAL,GERAL,19,FRIDAY,14,0,0.0,0.0,0.0,0.0
GERAL,GERAL,20,FRIDAY,3,1,0.3333333333333333,2.7,0.0,0.0
GERAL,GERAL,21,FRIDAY,4,1,0.25,2.58,0.0,0.0
GERAL,GERAL,22,FRIDAY,6,0,0.0,0.0,0.0,0.0
GERAL,GERAL,23,FRIDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,SATURDAY,173,5,0.028901734104046242,9.347687,0.0,0.0
GERAL,GERAL,1,SATURDAY,75,4,0.05333333333333334,1.888368,0.0,0.0
GERAL,GERAL,2,SATURDAY,44,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,SATURDAY,43,1,0.023255813953488372,0.387221,0.0,0.0
GERAL,GERAL,4,SATURDAY,42,1,0.023809523809523808,0.154792,0.0,0.0
GERAL,GERAL,5,SATURDAY,122,1,0.00819672131147541,0.351485,0.0,0.0
GERAL,GERAL,6,SATURDAY,169,3,0.01775147928994083,3.372255,0.0,0.0
GERAL,GERAL,7,SATURDAY,207,4,0.01932367149758454,1.273881,0.0,0.0
GERAL,GERAL,8,SATURDAY,461,9,0.019522776572668113,4.662127,1.0,0.0
GERAL,GERAL,9,SATURDAY,514,10,0.019455252918287938,16.148582,3.0,0.0
GERAL,GERAL,10,SATURDAY,32,3,0.09375,5.027524,1.0,0.0
GERAL,GERAL,11,SATURDAY,38,4,0.10526315789473684,6.8,3.0,0.0
GERAL,GERAL,12,SATURDAY,240,7,0.029166666666666667,14.405415,2.0,0.0
GERAL,GERAL,13,SATURDAY,151,2,0.013245033112582781,0.279816,1.0,0.0
GERAL,GERAL,14,SATURDAY,11,1,0.09090909090909091,2.78,0.0,0.0
GERAL,GERAL,15,SATURDAY,21,2,0.09523809523809523,6.31,3.0,0.0
GERAL,GERAL,16,SATURDAY,23,3,0.13043478260869565,9.57,3.0,0.0
GERAL,GERAL,17,SATURDAY,24,1,0.041666666666666664,0.54,0.0,0.0
GERAL,GERAL,18,SATURDAY,85,3,0.03529411764705882,9.721891,3.0,0.0
GERAL,GERAL,19,SATURDAY,57,2,0.03508771929824561,0.3,2.0,0.0
GERAL,GERAL,20,SATURDAY,86,2,0.023255813953488372,2.91,0.0,0.0
GERAL,GERAL,21,SATURDAY,77,2,0.025974025974025976,1.339037,0.0,0.0
GERAL,GERAL,22,SATURDAY,235,4,0.01702127659574468,1.166394,0.0,0.0
GERAL,GERAL,23,SATURDAY,409,6,0.014669926650366748,1.729579,2.0,0.0
GERAL,GERAL,0,SUNDAY,17,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,SUNDAY,9,1,0.1111111111111111,0.01,0.0,0.0
GERAL,GERAL,2,SUNDAY,4,2,0.5,3.46,2.0,0.0
GERAL,GERAL,3,SUNDAY,6,1,0.16666666666666666,1.77,0.0,0.0
GERAL,GERAL,4,SUNDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,SUNDAY,8,1,0.125,0.803414,0.0,0.0
GERAL,GERAL,6,SUNDAY,13,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,SUNDAY,55,2,0.03636363636363636,4.3,0.0,0.0
GERAL,GERAL,8,SUNDAY,44,6,0.13636363636363635,7.17,1.0,0.0
GERAL,GERAL,9,SUNDAY,68,5,0.07352941176470588,5.17434,3.0,0.0
GERAL,GERAL,10,SUNDAY,82,6,0.07317073170731707,11.89,3.0,0.0
GERAL,GERAL,11,SUNDAY,64,10,0.15625,6.53,12.0,0.0
GERAL,GERAL,12,SUNDAY,78,8,0.10256410256410256,19.36,5.0,0.0
GERAL,GERAL,13,SUNDAY,119,5,0.04201680672268908,11.825294,2.0,0.0
GERAL,GERAL,14,SUNDAY,188,1,0.005319148936170213,3.0,0.0,0.0
GERAL,GERAL,15,SUNDAY,40,5,0.125,12.017198,9.0,0.0
GERAL,GERAL,16,SUNDAY,16,3,0.1875,4.71,3.0,0.0
GERAL,GERAL,17,SUNDAY,13,2,0.15384615384615385,2.55,0.0,0.0
GERAL,GERAL,18,SUNDAY,13,5,0.38461538461538464,10.422358,1.0,0.0
GERAL,GERAL,19,SUNDAY,8,2,0.25,0.67,0.0,0.0
GERAL,GERAL,20,SUNDAY,1,1,1.0,2.04,0.0,0.0
GERAL,GERAL,0,MONDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,1,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,2,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,4,MONDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,5,MONDAY,2,1,0.5,0.56,0.0,0.0
GERAL,GERAL,6,MONDAY,20,0,0.0,0.0,0.0,0.0
GERAL,GERAL,7,MONDAY,19,3,0.15789473684210525,11.09,0.0,0.0
GERAL,GERAL,8,MONDAY,6,2,0.3333333333333333,5.4,1.0,0.0
GERAL,GERAL,9,MONDAY,10,2,0.2,1.13,3.0,0.0
GERAL,GERAL,10,MONDAY,21,4,0.19047619047619047,7.929705,1.0,0.0
GERAL,GERAL,11,MONDAY,30,4,0.13333333333333333,6.107045,6.5,0.0
GERAL,GERAL,12,MONDAY,22,9,0.4090909090909091,7.063395,13.0,0.0
GERAL,GERAL,13,MONDAY,17,3,0.17647058823529413,2.25,1.0,0.0
GERAL,GERAL,14,MONDAY,16,2,0.125,1.56,4.0,0.0
GERAL,GERAL,15,MONDAY,52,3,0.057692307692307696,4.136825,11.0,0.0
GERAL,GERAL,16,MONDAY,139,4,0.02877697841726619,5.253848,0.0,0.0
GERAL,GERAL,17,MONDAY,122,5,0.040983606557377046,7.554793,3.0,0.0
GERAL,GERAL,18,MONDAY,157,5,0.03184713375796178,7.659799,2.0,0.0
GERAL,GERAL,19,MONDAY,24,3,0.125,2.519532,5.5,0.0
GERAL,GERAL,20,MONDAY,17,2,0.11764705882352941,0.6,2.0,0.0
GERAL,GERAL,21,MONDAY,5,3,0.6,5.01,2.0,0.0
GERAL,GERAL,22,MONDAY,3,0,0.0,0.0,0.0,0.0
GERAL,GERAL,23,MONDAY,4,0,0.0,0.0,0.0,0.0
GERAL,GERAL,0,TUESDAY,5,2,0.4,5.95,0.0,0.0
GERAL,GERAL,1,TUESDAY,1,0,0.0,0.0,0.0,0.0
GERAL,GERAL,3,TUESDAY,2,0,0.0,0.0,0.0,0.0
GERAL,GERAL,6,TUESDAY,4,1,0.25,1.98,0.0,0.0
GERAL,GERAL,7,TUESDAY,8,3,0.375,2.551676,0.0,0.0
