shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2025-12-27,50,4,2.400416,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2025-12-27,70,7,6.31,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2025-12-27,11,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2025-12-27,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2025-12-27,20,1,0.45,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2025-12-28,110,9,0.5,9.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2025-12-28,61,4,0.8,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2025-12-28,87,6,0.280394,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2025-12-28,71,6,1.723566,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2025-12-28,58,3,0.514532,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2025-12-28,30,1,0.11,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2025-12-28,169,12,6.14,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2025-12-28,79,5,2.956779,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2025-12-28,68,3,2.13,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2025-12-28,269,26,15.22626,14.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2025-12-28,287,18,9.881893,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2025-12-28,65,2,1.23,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2025-12-28,82,11,6.34,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2025-12-28,9,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2025-12-28,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2025-12-28,30,4,1.68,3.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2025-12-29,103,11,0.71,5.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2025-12-29,40,2,0.26,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2025-12-29,63,6,0.723245,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2025-12-29,57,2,0.805541,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2025-12-29,68,4,0.55,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2025-12-29,30,7,2.011775,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2025-12-29,158,12,5.937808,7.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2025-12-29,111,8,3.323693,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2025-12-29,54,5,2.48,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2025-12-29,267,19,8.066234,15.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2025-12-29,324,37,13.692016,24.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2025-12-29,73,9,2.986034,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2025-12-29,76,10,4.77,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2025-12-29,15,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2025-12-29,3,1,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2025-12-29,32,5,2.77,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2025-12-30,103,12,0.49,11.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2025-12-30,39,1,0.26,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2025-12-30,101,13,1.69958,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2025-12-30,46,4,1.1,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2025-12-30,69,4,0.942965,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2025-12-30,39,7,1.47,15.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2025-12-30,161,2,0.881563,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2025-12-30,108,4,2.819864,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2025-12-30,53,3,2.21,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2025-12-30,280,16,8.390405,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2025-12-30,273,23,10.552204,19.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2025-12-30,54,7,4.36,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2025-12-30,68,7,4.188594,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2025-12-30,12,1,0.87,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2025-12-30,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2025-12-30,38,4,2.06,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2025-12-31,124,13,0.613897,5.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2025-12-31,61,7,0.89,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2025-12-31,97,10,1.08,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2025-12-31,83,4,0.61,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2025-12-31,98,12,1.164214,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2025-12-31,38,3,0.69,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2025-12-31,40,4,3.21,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2025-12-31,25,1,0.7,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2025-12-31,18,1,0.58,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2025-12-31,110,4,1.936771,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2025-12-31,87,2,1.25,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2025-12-31,14,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2025-12-31,14,1,0.32,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2025-12-31,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2025-12-31,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-01,160,14,0.61,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-01,98,13,1.736477,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-01,172,14,1.03,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-01,133,14,2.344864,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-01,115,8,0.66,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-01,66,16,2.009647,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-01,95,5,2.59,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-01,68,4,1.566125,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-01,38,2,0.9,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-01,214,15,8.195988,11.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-01,182,13,5.316736,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-01,46,4,3.09,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-01,46,6,2.72625,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-01,7,3,1.39,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-01,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-01,12,3,1.45,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-03,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-03,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-06,40,3,0.17,5.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-06,33,4,1.076247,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-06,31,1,0.2,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-06,42,4,0.12,3.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-06,49,5,1.33,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-06,12,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-06,40,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-06,34,2,1.39,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-06,15,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-06,88,6,3.27,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-06,61,2,1.05,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-06,16,2,1.49,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-06,18,1,1.01,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-06,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-06,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-06,11,2,1.674032,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-07,42,7,0.308203,8.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-07,60,7,1.344902,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-07,12,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-07,31,1,0.07,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-07,51,6,0.62,6.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-07,18,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-07,63,4,4.352345,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-07,57,3,1.67,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-07,24,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-07,135,5,6.123796,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-07,129,11,12.582365,8.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-07,28,2,2.61,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-07,25,4,2.85,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-07,11,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-07,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-07,12,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-08,73,4,0.192938,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-08,39,4,1.49,3.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-08,29,1,0.11,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-08,40,2,0.37,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-08,57,3,0.83,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-08,21,1,0.16,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-08,102,10,13.723978,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-08,69,8,8.56,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-08,41,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-08,164,8,10.129552,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-08,145,10,12.33,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-08,35,1,0.99,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-08,29,2,4.04,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-08,8,2,3.78,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-08,4,2,1.84,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-08,16,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-09,73,12,0.8,8.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-09,48,3,0.46,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-09,44,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-09,34,1,0.53,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-09,77,9,2.92,7.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-09,16,3,0.78,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-09,159,5,4.45,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-09,101,4,3.64,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-09,51,1,0.58,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-09,240,14,12.740819,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-09,299,15,12.908978,9.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-09,63,3,2.02,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-09,40,4,6.64,7.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-09,9,1,0.39,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-09,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-09,29,1,1.89,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-10,76,13,1.513692,12.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-10,77,6,2.55,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-10,75,4,1.712658,1.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-10,59,3,2.55,3.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-10,69,9,3.395848,8.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-10,47,5,2.57161,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-10,134,11,7.2,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-10,136,10,5.139032,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-10,55,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-10,307,20,13.4,12.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-10,282,22,14.562022,16.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-10,50,5,2.433646,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-10,77,7,4.53,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-10,16,3,0.83,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-10,11,1,0.29,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-10,25,2,0.395678,2.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - BS],2453073048666,2026-01-11,86,9,0.79,10.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - CS],2453073048666,2026-01-11,64,2,0.46,0.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NR],2453073048666,2026-01-11,89,6,3.27,4.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NS],2453073048666,2026-01-11,64,9,3.26,3.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - NK],2453073048666,2026-01-11,85,14,4.976039,5.0,0.0
GERAL,GERAL,[SEARCH - NATAL 25 - GS],2453073048666,2026-01-11,49,6,2.373421,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-01-11,76,1,0.61,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-01-11,87,4,2.94,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-01-11,32,2,0.94,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-01-11,161,5,3.5,6.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-01-11,177,10,5.42,3.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-01-11,33,4,2.06,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-01-11,24,5,6.05,4.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-01-11,3,1,1.3,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-01-11,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-01-11,17,1,1.3,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2026-01-12,71,13,0.4,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2026-01-12,22,3,0.13,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2026-01-12,20,8,0.580288,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2026-01-12,44,11,0.4,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2026-01-12,25,9,0.41,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101615,2026-01-12,31,3,0.15,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2026-01-12,27,6,0.37,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102215,2026-01-12,8,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2026-01-12,33,10,0.35,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2026-01-12,58,10,0.38678,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103415,2026-01-12,13,3,0.12,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2026-01-12,19,4,0.17,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103655,2026-01-12,29,8,0.29,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103775,2026-01-12,38,13,0.722507,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2026-01-12,25,8,0.48,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2026-01-12,14,2,0.1,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565457,2026-01-12,11,6,0.24,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565577,2026-01-12,10,3,0.24,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565697,2026-01-12,19,8,0.54,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2026-01-12,11,4,0.039532,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2026-01-12,73,24,0.735256,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469538,2026-01-12,55,12,0.74,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],59213574491,2026-01-12,4,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253024219,2026-01-12,8,2,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253025299,2026-01-12,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75432192104,2026-01-12,13,2,0.13,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715300,2026-01-12,37,12,0.440922,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2026-01-12,17,7,0.236964,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2026-01-12,21,7,0.413622,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],199868170875,2026-01-12,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],282636819801,2026-01-12,8,3,0.05,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],283403926058,2026-01-12,23,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2026-01-12,66,21,1.1014,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2026-01-12,70,16,0.399951,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2026-01-12,36,14,0.864939,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],334585072960,2026-01-12,50,10,0.48,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345904698375,2026-01-12,47,14,1.1,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2026-01-12,67,21,0.968334,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2026-01-12,56,16,0.985792,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2026-01-12,70,17,0.631519,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2026-01-12,3,1,0.03,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713566295,2026-01-12,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2026-01-12,29,8,0.37,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],791139245467,2026-01-12,52,11,0.62,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2026-01-12,35,12,0.8,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779173,2026-01-12,1,1,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779373,2026-01-12,21,8,1.07,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527486,2026-01-12,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2026-01-12,109,29,1.390897,19.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2270416872147,2026-01-12,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2026-01-12,56,17,0.9,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2026-01-12,60,26,1.231323,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2026-01-12,7,4,0.411301,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2026-01-12,6,1,0.1,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2026-01-12,20,5,0.429532,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2026-01-12,43,15,0.755189,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2026-01-12,14,4,0.262719,9.0,0.0
